domain	property	range	count
Q1802401	P18	commonsMedia	1
Q19828370	P18	commonsMedia	1
Q25377923	P18	commonsMedia	1
Q43412	P18	commonsMedia	1
Q858157	P18	commonsMedia	1
Q5	P1801	commonsMedia	37
Q5	P1802	external-id	19
Q5	P1807	external-id	4
Q5	P1808	external-id	2
Q5	P1813	monolingualtext	1
Q5	P1814	string	67
Q5	P1816	external-id	274
Q1062083	P1816	external-id	1
Q5	P1818	external-id	1
Q5	P1819	external-id	103
Q20643955	P1819	external-id	1
Q858157	P1819	external-id	1
Q5	P1825	external-id	5
Q5	P1826	external-id	5
Q5	P1828	external-id	14
Q5	P1839	external-id	3
Q5	P1842	external-id	1
Q5	P1871	external-id	446
Q20643955	P1871	external-id	10
Q1747829	P1871	external-id	4
Q110550976	P1871	external-id	1
Q110556685	P1871	external-id	1
Q168827	P1871	external-id	1
Q1802401	P1871	external-id	1
Q43412	P1871	external-id	1
Q858157	P1871	external-id	1
Q5	P1882	external-id	68
Q5	P1890	external-id	15
Q20643955	P1890	external-id	1
Q5	P1899	external-id	31
Q20643955	P1899	external-id	1
Q5	P1902	external-id	30
Q5	P1907	external-id	40
Q5	P1908	external-id	1
Q5	P1935	external-id	1
Q5	P1938	external-id	57
Q5	P1942	string	9
Q5	P1953	external-id	352
Q20643955	P1953	external-id	2
Q43412	P1953	external-id	1
Q5	P1967	external-id	1
Q5	P1971	quantity	46
Q1062083	P1971	quantity	1
Q5	P1977	external-id	53
Q5	P1982	external-id	5
Q5	P1986	external-id	188
Q5	P1988	external-id	615
Q5	P1989	external-id	3
Q5	P1996	external-id	5
Q5	P2001	string	12
Q5	P2002	external-id	129
Q5	P2003	external-id	68
Q5	P2005	external-id	1
Q5	P2006	external-id	3
Q5	P2011	external-id	45
Q5	P2013	external-id	87
Q5	P2014	external-id	2
Q5	P2015	external-id	19
Q5	P2018	external-id	1
Q5	P2019	external-id	93
Q5	P2020	external-id	7
Q5	P2021	quantity	1
Q5	P2029	external-id	8
Q5	P2031	time	227
Q5	P2032	time	30
Q5	P2038	external-id	1
Q5	P2041	external-id	197
Q5	P2042	external-id	800
Q1747829	P2042	external-id	1
Q5	P2048	quantity	52
Q5	P2067	quantity	36
Q5	P2070	external-id	2
Q5	P2087	external-id	1
Q5	P2089	external-id	3
Q5	P2091	external-id	1
Q5	P2121	quantity	1
Q5	P213	external-id	3609
Q20643955	P213	external-id	9
Q1747829	P213	external-id	3
Q110550976	P213	external-id	1
Q110556685	P213	external-id	1
Q168827	P213	external-id	1
Q1802401	P213	external-id	1
Q43412	P213	external-id	1
Q5	P214	external-id	4892
Q20643955	P214	external-id	10
Q1747829	P214	external-id	7
Q1062083	P214	external-id	1
Q110550976	P214	external-id	1
Q110556685	P214	external-id	1
Q168827	P214	external-id	1
Q1802401	P214	external-id	1
Q25377923	P214	external-id	1
Q43412	P214	external-id	1
Q61002	P214	external-id	1
Q858157	P214	external-id	1
Q5	P2163	external-id	2613
Q20643955	P2163	external-id	7
Q110550976	P2163	external-id	1
Q110556685	P2163	external-id	1
Q1747829	P2163	external-id	1
Q1802401	P2163	external-id	1
Q43412	P2163	external-id	1
Q61002	P2163	external-id	1
Q5	P2168	external-id	58
Q5	P2169	external-id	2
Q5	P217	string	3
Q5	P2170	external-id	2
Q5	P2171	external-id	3
Q5	P2173	external-id	3
Q5	P2174	external-id	576
Q5	P2180	external-id	10
Q1802401	P2180	external-id	1
Q5	P2188	external-id	8
Q5	P2190	external-id	21
Q5	P2191	external-id	9
Q5	P2193	external-id	9
Q5	P2194	external-id	51
Q5	P2195	external-id	2
Q5	P2218	quantity	7
Q1062083	P2218	quantity	1
Q5	P2252	external-id	266
Q5	P2267	external-id	3
Q5	P2268	external-id	364
Q5	P227	external-id	2350
Q20643955	P227	external-id	10
Q1747829	P227	external-id	5
Q110550976	P227	external-id	1
Q110556685	P227	external-id	1
Q168827	P227	external-id	1
Q1802401	P227	external-id	1
Q43412	P227	external-id	1
Q858157	P227	external-id	1
Q5	P2273	external-id	2
Q5	P2276	external-id	5
Q5	P2277	external-id	2
Q5	P2280	external-id	1
Q5	P2284	quantity	1
Q5	P2287	external-id	2
Q5	P2298	external-id	8
Q5	P2323	external-id	1
Q5	P2332	external-id	63
Q5	P2338	external-id	1
Q5	P2340	external-id	2
Q5	P2342	external-id	134
Q1747829	P2342	external-id	2
Q5	P2349	external-id	24
Q5	P2369	external-id	7
Q5	P2372	external-id	15
Q5	P2373	external-id	23
Q5	P2380	external-id	6
Q5	P2381	external-id	20
Q20643955	P2381	external-id	2
Q168827	P2381	external-id	1
Q5	P2383	external-id	23
Q5	P2387	external-id	45
Q5	P2390	external-id	4
Q5	P2397	external-id	26
Q5	P2399	external-id	99
Q5	P2401	external-id	41
Q5	P2412	external-id	11
Q5	P2418	external-id	132
Q5	P2421	external-id	3
Q5	P2428	external-id	2
Q5	P2431	external-id	6
Q5	P2432	external-id	28
Q1747829	P2432	external-id	5
Q25377923	P2432	external-id	1
Q5	P2435	external-id	73
Q5	P244	external-id	3629
Q20643955	P244	external-id	7
Q1062083	P244	external-id	1
Q110550976	P244	external-id	1
Q110556685	P244	external-id	1
Q1747829	P244	external-id	1
Q1802401	P244	external-id	1
Q43412	P244	external-id	1
Q61002	P244	external-id	1
Q5	P2446	external-id	14
Q5	P2447	external-id	1
Q5	P245	external-id	2131
Q1747829	P245	external-id	7
Q1802401	P245	external-id	1
Q20643955	P245	external-id	1
Q25377923	P245	external-id	1
Q5	P2450	external-id	2
Q5	P2454	external-id	3
Q5	P2456	external-id	3
Q5	P2460	external-id	1
Q5	P2469	external-id	6
Q5	P2471	external-id	2
Q5	P2476	external-id	2
Q5	P2477	external-id	1
Q5	P2481	external-id	3
Q5	P2482	external-id	2
Q5	P2485	external-id	3
Q5	P2510	external-id	4
Q5	P2519	external-id	30
Q5	P2533	external-id	3
Q5	P2538	external-id	84
Q5	P2549	external-id	1
Q5	P2558	external-id	8
Q5	P2561	monolingualtext	4
Q5	P2572	string	2
Q5	P2574	external-id	6
Q5	P2581	external-id	6
Q5	P2592	external-id	8
Q5	P2600	external-id	306
Q20643955	P2600	external-id	2
Q858157	P2600	external-id	1
Q5	P2601	external-id	1
Q5	P2602	external-id	3
Q5	P2604	external-id	104
Q5	P2605	external-id	127
Q1062083	P2605	external-id	1
Q5	P2607	external-id	2
Q5	P2611	external-id	20
Q5	P2625	external-id	3
Q5	P2626	external-id	52
Q5	P2638	external-id	15
Q5	P2639	external-id	65
Q5	P2642	external-id	1
Q5	P2671	external-id	35
Q5	P268	external-id	1512
Q20643955	P268	external-id	2
Q1802401	P268	external-id	1
Q5	P2685	external-id	3
Q5	P2686	external-id	2
Q5	P2688	external-id	7
Q5	P269	external-id	1830
Q20643955	P269	external-id	3
Q1802401	P269	external-id	1
Q5	P2697	external-id	5
Q5	P2698	external-id	4
Q5	P270	external-id	9
Q5	P271	external-id	176
Q20643955	P271	external-id	1
Q5	P2722	external-id	15
Q5	P2727	external-id	1
Q5	P2728	external-id	2
Q5	P2732	external-id	51
Q5	P2734	external-id	39
Q20643955	P2734	external-id	1
Q5	P2736	external-id	3
Q5	P2741	external-id	280
Q5	P2745	external-id	15
Q5	P2750	external-id	516
Q5	P2753	external-id	13
Q5	P2767	external-id	1
Q5	P2775	external-id	1
Q5	P2799	external-id	41
Q20643955	P2799	external-id	5
Q5	P2818	external-id	16
Q5	P2843	external-id	852
Q1747829	P2843	external-id	2
Q5	P2847	external-id	4
Q5	P2850	external-id	12
Q5	P2886	external-id	8
Q5	P2888	url	2
Q5	P2889	external-id	33
Q5	P2909	external-id	7
Q5	P2914	external-id	55
Q5	P2915	external-id	19
Q5	P2924	external-id	100
Q20643955	P2924	external-id	6
Q168827	P2924	external-id	1
Q1802401	P2924	external-id	1
Q43412	P2924	external-id	1
Q5	P2941	external-id	1
Q5	P2942	external-id	1
Q5	P2943	external-id	6
Q5	P2944	external-id	1
Q5	P2945	external-id	2
Q5	P2949	external-id	362
Q20643955	P2949	external-id	1
Q858157	P2949	external-id	1
Q5	P2950	external-id	2
Q5	P2953	external-id	1
Q5	P2963	external-id	45
Q20643955	P2963	external-id	1
Q5	P2966	external-id	52
Q20643955	P2966	external-id	1
Q5	P2973	external-id	6
Q5	P2977	external-id	42
Q20643955	P2977	external-id	1
Q5	P3017	external-id	8
Q5	P3021	external-id	1
Q5	P3023	external-id	1
Q5	P3029	external-id	174
Q5	P3040	external-id	13
Q5	P3045	external-id	1
Q5	P3047	external-id	3
Q5	P3051	external-id	41
Q5	P3054	external-id	1
Q5	P3056	external-id	15
Q5	P3058	external-id	28
Q5	P3065	external-id	178
Q20643955	P3065	external-id	2
Q5	P3074	external-id	12
Q5	P3106	external-id	8
Q5	P3114	external-id	16
Q5	P3123	external-id	3
Q5	P3124	external-id	2
Q5	P3126	external-id	2
Q5	P3133	external-id	4
Q5	P3136	external-id	6
Q5	P3142	external-id	13
Q5	P3144	external-id	7
Q5	P3145	external-id	2
Q5	P3154	external-id	43
Q5	P3160	external-id	1
Q5	P3162	external-id	3
Q5	P3171	external-id	8
Q5	P3192	external-id	24
Q5	P3204	external-id	4
Q5	P3217	external-id	13
Q5	P3218	external-id	5
Q5	P3219	external-id	201
Q20643955	P3219	external-id	9
Q168827	P3219	external-id	1
Q1747829	P3219	external-id	1
Q1802401	P3219	external-id	1
Q43412	P3219	external-id	1
Q5	P3221	external-id	12
Q5	P3222	external-id	234
Q1802401	P3222	external-id	1
Q5	P3235	external-id	3
Q5	P3241	external-id	37
Q20643955	P3241	external-id	7
Q168827	P3241	external-id	1
Q1802401	P3241	external-id	1
Q43412	P3241	external-id	1
Q5	P3258	external-id	2
Q5	P3265	external-id	25
Q5	P3267	external-id	2
Q5	P3269	external-id	102
Q5	P3280	external-id	70
Q1802401	P3280	external-id	1
Q20643955	P3280	external-id	1
Q5	P3283	external-id	9
Q5	P3284	external-id	2
Q5	P3286	external-id	1
Q5	P3305	external-id	15
Q5	P3338	external-id	2
Q5	P3341	external-id	5
Q5	P3344	external-id	2
Q5	P3346	external-id	1
Q5	P3348	external-id	101
Q20643955	P3348	external-id	2
Q5	P3360	external-id	2
Q5	P3361	external-id	124
Q5	P3363	external-id	2
Q5	P3365	external-id	170
Q20643955	P3365	external-id	8
Q168827	P3365	external-id	1
Q43412	P3365	external-id	1
Q5	P3368	external-id	2206
Q5	P3372	external-id	74
Q5	P3388	external-id	22
Q5	P3392	external-id	1
Q5	P3404	external-id	1
Q5	P3408	external-id	1
Q5	P3410	external-id	6
Q5	P3413	external-id	1
Q5	P3417	external-id	127
Q20643955	P3417	external-id	4
Q168827	P3417	external-id	1
Q1802401	P3417	external-id	1
Q5	P3421	external-id	16
Q5	P3427	external-id	3
Q5	P3429	external-id	18
Q5	P3430	external-id	1844
Q20643955	P3430	external-id	2
Q1802401	P3430	external-id	1
Q5	P3435	external-id	6
Q5	P3445	external-id	1
Q5	P345	external-id	495
Q5	P3453	external-id	75
Q5	P3475	external-id	2
Q5	P3476	external-id	1
Q5	P3477	external-id	3
Q5	P3478	external-id	74
Q5	P3479	external-id	3
Q5	P3482	external-id	8
Q5	P349	external-id	249
Q20643955	P349	external-id	2
Q5	P3495	external-id	5
Q5	P3502	external-id	5
Q5	P3505	external-id	2
Q5	P3506	external-id	2
Q5	P3509	external-id	2
Q5	P3520	external-id	8
Q5	P3522	external-id	2
Q5	P3525	external-id	1
Q5	P3527	external-id	2
Q5	P3532	external-id	1
Q5	P3537	external-id	7
Q5	P3538	external-id	2
Q5	P3541	external-id	3
Q5	P3544	external-id	84
Q5	P3546	external-id	2
Q5	P3547	external-id	2
Q5	P3553	external-id	10
Q5	P3554	external-id	1
Q5	P3556	external-id	1
Q5	P3557	external-id	1
Q5	P3560	external-id	2
Q5	P3561	external-id	6
Q5	P3566	external-id	1
Q5	P3567	external-id	2
Q5	P3569	external-id	33
Q20643955	P3569	external-id	4
Q168827	P3569	external-id	1
Q5	P3571	external-id	3
Q5	P3574	external-id	3
Q5	P3576	external-id	6
Q5	P3579	external-id	5
Q5	P3595	external-id	1
Q5	P3598	external-id	2
Q5	P3599	external-id	5
Q5	P3603	external-id	107
Q5	P3605	external-id	2
Q5	P3630	external-id	152
Q5	P3647	external-id	3
Q5	P3655	external-id	1
Q5	P3665	external-id	3
Q5	P3666	external-id	1
Q5	P3674	external-id	2
Q5	P3681	external-id	3
Q5	P3682	external-id	1
Q5	P3686	external-id	1
Q5	P3696	external-id	2
Q5	P3703	external-id	2
Q5	P3706	external-id	2
Q20643955	P3710	external-id	2
Q5	P3710	external-id	2
Q5	P3725	external-id	1
Q5	P3726	external-id	5
Q5	P373	string	2186
Q20643955	P373	string	10
Q1747829	P373	string	7
Q110550976	P373	string	1
Q110556685	P373	string	1
Q168827	P373	string	1
Q1802401	P373	string	1
Q25377923	P373	string	1
Q43412	P373	string	1
Q61002	P373	string	1
Q858157	P373	string	1
Q5	P3733	external-id	2
Q5	P3747	external-id	1
Q5	P3762	external-id	345
Q1802401	P3762	external-id	1
Q5	P3782	external-id	1331
Q61002	P3782	external-id	1
Q5	P3786	external-id	3
Q5	P3788	external-id	22
Q20643955	P3788	external-id	3
Q5	P3790	external-id	8
Q5	P3791	external-id	63
Q5	P3794	external-id	16
Q5	P3807	external-id	2
Q5	P3812	external-id	2
Q5	P3814	external-id	4
Q5	P3829	external-id	2
Q5	P3835	external-id	1
Q5	P3836	external-id	3
Q5	P3845	external-id	4
Q5	P3846	external-id	34
Q5	P3847	external-id	6
Q20643955	P3847	external-id	1
Q5	P3855	external-id	1
Q5	P3884	external-id	1
Q5	P3885	external-id	1
Q5	P3887	external-id	2
Q5	P3888	external-id	42
Q5	P3901	external-id	532
Q5	P3909	monolingualtext	1
Q5	P3913	external-id	2
Q5	P3924	external-id	2
Q5	P3925	external-id	3
Q5	P3927	external-id	2
Q5	P3930	external-id	1
Q5	P3933	external-id	5
Q5	P3935	external-id	4
Q5	P3943	external-id	12
Q5	P3954	external-id	1
Q5	P3957	external-id	3
Q5	P396	external-id	223
Q20643955	P396	external-id	1
Q5	P3960	external-id	2
Q5	P3964	external-id	1
Q5	P3965	external-id	264
Q5	P3973	external-id	10
Q5	P3980	external-id	7
Q5	P3984	external-id	2
Q5	P3987	external-id	379
Q20643955	P3987	external-id	1
Q5	P3988	external-id	14
Q5	P3997	external-id	4
Q5	P4003	external-id	1
Q5	P4012	external-id	2
Q5	P4013	external-id	3
Q5	P4015	external-id	2
Q5	P4023	external-id	2
Q5	P4025	external-id	77
Q5	P4026	external-id	1
Q5	P4054	external-id	1
Q5	P4066	external-id	1
Q5	P4069	external-id	1
Q5	P4073	external-id	1
Q5	P4081	external-id	30
Q5	P4084	external-id	12
Q5	P409	external-id	237
Q20643955	P409	external-id	2
Q1802401	P409	external-id	1
Q5	P4104	external-id	40
Q5	P4112	external-id	2
Q5	P4114	external-id	29
Q5	P4124	external-id	27
Q5	P4138	external-id	1
Q5	P4145	external-id	223
Q5	P4158	external-id	1
Q5	P4159	external-id	67
Q20643955	P4159	external-id	1
Q5	P4164	external-id	2
Q5	P4169	external-id	78
Q5	P4174	external-id	1
Q5	P4175	external-id	1
Q5	P4177	external-id	58
Q5	P4186	external-id	9
Q5	P4193	external-id	1
Q5	P4198	external-id	7
Q5	P4200	external-id	522
Q5	P4204	external-id	3
Q5	P4206	external-id	13
Q5	P4208	external-id	23
Q5	P4212	external-id	39
Q20643955	P4212	external-id	9
Q1747829	P4212	external-id	2
Q110550976	P4212	external-id	1
Q110556685	P4212	external-id	1
Q168827	P4212	external-id	1
Q1802401	P4212	external-id	1
Q43412	P4212	external-id	1
Q5	P4215	external-id	3
Q5	P4223	external-id	115
Q20643955	P4223	external-id	7
Q168827	P4223	external-id	1
Q5	P4228	external-id	8
Q5	P4254	external-id	1
Q5	P4255	external-id	1
Q5	P4265	external-id	2
Q5	P4272	external-id	2
Q5	P428	external-id	2
Q5	P4283	external-id	1
Q5	P4285	external-id	2
Q5	P4286	external-id	20
Q20643955	P4286	external-id	2
Q1802401	P4286	external-id	1
Q5	P4293	external-id	29
Q5	P4300	external-id	1
Q5	P4326	external-id	5
Q5	P4332	external-id	6
Q5	P434	external-id	256
Q20643955	P434	external-id	1
Q5	P4342	external-id	245
Q20643955	P4342	external-id	4
Q168827	P4342	external-id	1
Q1802401	P4342	external-id	1
Q43412	P4342	external-id	1
Q5	P4357	external-id	1
Q5	P4359	external-id	54
Q5	P4361	external-id	5
Q5	P4367	external-id	1
Q5	P4369	external-id	2
Q5	P4385	external-id	1
Q5	P4389	external-id	8
Q168827	P4389	external-id	1
Q1802401	P4389	external-id	1
Q20643955	P4389	external-id	1
Q5	P4391	external-id	2
Q5	P4399	external-id	90
Q5	P4408	external-id	1
Q5	P4411	external-id	1
Q5	P4415	external-id	1
Q5	P4418	external-id	1
Q5	P443	commonsMedia	13
Q5	P4431	external-id	10
Q5	P4432	external-id	943
Q5	P4438	external-id	10
Q5	P4439	external-id	75
Q5	P4440	external-id	2
Q5	P4456	external-id	2
Q5	P4457	external-id	15
Q5	P4459	external-id	14
Q5	P4461	external-id	1
Q5	P4464	external-id	1
Q5	P4471	external-id	14
Q5	P4473	external-id	3
Q5	P4481	external-id	6
Q5	P4488	external-id	7
Q5	P4490	external-id	1
Q5	P4491	external-id	14
Q5	P4503	external-id	1
Q5	P4514	external-id	1
Q5	P4515	external-id	6
Q5	P4521	external-id	2
Q5	P4527	external-id	7
Q5	P4534	external-id	42
Q5	P4539	external-id	21
Q20643955	P4539	external-id	4
Q5	P4549	external-id	13
Q20643955	P4549	external-id	4
Q168827	P4549	external-id	1
Q1802401	P4549	external-id	1
Q5	P4553	external-id	128
Q20643955	P4553	external-id	4
Q168827	P4553	external-id	1
Q5	P4559	external-id	1
Q5	P4563	external-id	10
Q5	P4574	external-id	21
Q5	P4576	external-id	5
Q5	P4580	external-id	1
Q5	P4581	external-id	43
Q5	P4585	external-id	1
Q5	P4589	external-id	1
Q5	P4602	time	5
Q5	P4613	external-id	8
Q168827	P4613	external-id	1
Q20643955	P4613	external-id	1
Q5	P4619	external-id	60
Q1802401	P4619	external-id	1
Q5	P4629	external-id	71
Q5	P4638	external-id	107
Q5	P4657	external-id	8
Q5	P4663	external-id	800
Q5	P4666	external-id	19
Q5	P4682	external-id	4
Q5	P4687	external-id	16
Q5	P4694	external-id	2
Q5	P4716	external-id	1
Q5	P4717	external-id	1
Q5	P4718	external-id	2
Q5	P4724	external-id	4
Q5	P4727	external-id	3
Q5	P4731	external-id	6
Q5	P4740	external-id	1
Q5	P4744	external-id	1
Q5	P4747	external-id	2
Q5	P4757	external-id	2
Q5	P4759	external-id	146
Q5	P4768	external-id	10
Q5	P4772	external-id	18
Q5	P4779	external-id	6
Q5	P4781	external-id	4
Q5	P4782	external-id	7
Q5	P4785	external-id	1
Q5	P4787	external-id	2
Q5	P4789	external-id	48
Q5	P4790	external-id	1
Q5	P4797	external-id	1
Q5	P4808	external-id	114
Q5	P4813	external-id	4
Q5	P4819	external-id	11
Q5	P4823	external-id	88
Q5	P4839	external-id	17
Q168827	P4839	external-id	1
Q20643955	P4839	external-id	1
Q5	P4854	external-id	9
Q5	P4862	external-id	6
Q5	P4872	external-id	1
Q5	P4887	external-id	26
Q5	P4889	external-id	14
Q5	P4891	external-id	1
Q5	P4903	external-id	9
Q5	P4906	external-id	1
Q5	P4927	external-id	1151
Q5	P4928	external-id	4
Q5	P4936	external-id	183
Q5	P4955	external-id	5
Q5	P496	external-id	8
Q5	P4963	external-id	9
Q5	P497	external-id	2
Q5	P4985	external-id	250
Q5	P4989	external-id	1
Q5	P4991	external-id	2
Q5	P4992	external-id	1
Q5	P5002	external-id	19
Q20643955	P5002	external-id	3
Q1802401	P5002	external-id	1
Q43412	P5002	external-id	1
Q5	P5007	external-id	23
Q5	P5019	external-id	260
Q20643955	P5019	external-id	4
Q168827	P5019	external-id	1
Q1747829	P5019	external-id	1
Q1802401	P5019	external-id	1
Q5	P5033	external-id	30
Q5	P5034	external-id	183
Q20643955	P5034	external-id	1
Q5	P5035	external-id	101
