domain	property	range	count	domain;label	property;label	range;label
Q5	P735	Q88865478	27.0	'human'@en	'given name'@en	'undifferentiated kana given name'@en
Q5	P735	Q62834786	26.0	'human'@en	'given name'@en	'biblical proper name'@en
Q5	P735	Q4167410	14.0	'human'@en	'given name'@en	'Wikimedia disambiguation page'@en
Q5	P735	Q83076627	12.0	'human'@en	'given name'@en	'compound given name'@en
Q5	P735	Q83080356	8.0	'human'@en	'given name'@en	'hyphenated given name'@en
Q20643955	P735	Q12308941	6.0	'human biblical figure'@en	'given name'@en	'male given name'@en
Q5	P735	Q104868059	5.0	'human'@en	'given name'@en	'Ukrainian male given name'@en
Q20643955	P735	Q11879590	4.0	'human biblical figure'@en	'given name'@en	'female given name'@en
Q5	P735	Q19689753	4.0	'human'@en	'given name'@en	'Belarusian personal name'@en
Q5	P735	Q22812564	4.0	'human'@en	'given name'@en	'Japanese given name'@en
Q5	P735	Q147276	3.0	'human'@en	'given name'@en	'proper noun'@en
Q5	P735	Q4401011	3.0	'human'@en	'given name'@en	'Russian given name'@en
Q1062083	P735	Q12308941	2.0	'billionaire'@en	'given name'@en	'male given name'@en
Q20643955	P735	Q1130279	2.0	'human biblical figure'@en	'given name'@en	'hypocorism'@en
Q5	P735	Q220463	2.0	'human'@en	'given name'@en	'Icelandic name'@en
Q1062083	P735	Q1130279	1.0	'billionaire'@en	'given name'@en	'hypocorism'@en
Q168827	P735	Q1130279	1.0	'prophet of Islam'@en	'given name'@en	'hypocorism'@en
Q168827	P735	Q12308941	1.0	'prophet of Islam'@en	'given name'@en	'male given name'@en
Q1802401	P735	Q12308941	1.0		'given name'@en	'male given name'@en
Q19828370	P735	Q12308941	1.0	'drawing series'@en	'given name'@en	'male given name'@en
Q43412	P735	Q12308941	1.0	'Apostle'@en	'given name'@en	'male given name'@en
Q5	P735	Q101352	1.0	'human'@en	'given name'@en	'family name'@en
Q5	P735	Q1070016	1.0	'human'@en	'given name'@en	'Persian name'@en
Q5	P735	Q108538054	1.0	'human'@en	'given name'@en	'female given name borne by a male'@en
Q5	P735	Q1093580	1.0	'human'@en	'given name'@en	'Han surname'@en
Q5	P735	Q22809413	1.0	'human'@en	'given name'@en	'Chinese given name'@en
Q5	P735	Q25846004	1.0	'human'@en	'given name'@en	'Hebrew given name'@en
Q5	P735	Q3320743	1.0	'human'@en	'given name'@en	'title of honor'@en
Q5	P735	Q494511	1.0	'human'@en	'given name'@en	'Devi'@en
Q5	P735	Q49614	1.0	'human'@en	'given name'@en	'nickname'@en
Q5	P735	Q5	1.0	'human'@en	'given name'@en	'human'@en
Q5	P735	Q67200784	1.0	'human'@en	'given name'@en	'form of Parvati'@en
Q5	P735	Q7452919	1.0	'human'@en	'given name'@en	'Serbian names'@en
Q5	P735	Q777342	1.0	'human'@en	'given name'@en	'cognomen'@en
Q858157	P735	Q12308941	1.0	'German folklore'@en	'given name'@en	'male given name'@en
Q858157	P735	Q202444	1.0	'German folklore'@en	'given name'@en	'given name'@en
Q858157	P735	Q3409032	1.0	'German folklore'@en	'given name'@en	'unisex given name'@en
Q5	P734	Q101352	4218.0	'human'@en	'family name'@en	'family name'@en
Q5	P734	Q829026	172.0	'human'@en	'family name'@en	'occupational surname'@en
Q5	P734	Q98775491	153.0	'human'@en	'family name'@en	'family name named after given name'@en
Q5	P734	Q11455398	147.0	'human'@en	'family name'@en	'patronymic surname'@en
Q5	P734	Q56219051	64.0	'human'@en	'family name'@en	'family name prefixed with Mac or Mc'@en
Q5	P734	Q333021	58.0	'human'@en	'family name'@en	'Übername'@en
Q5	P734	Q17143070	54.0	'human'@en	'family name'@en	'toponymic surname'@en
Q5	P734	Q1093580	40.0	'human'@en	'family name'@en	'Han surname'@en
Q5	P734	Q1714800	32.0	'human'@en	'family name'@en	'locational surname'@en
Q5	P734	Q66480858	16.0	'human'@en	'family name'@en	'affixed family name'@en
Q5	P734	Q56228301	9.0	'human'@en	'family name'@en	'surname prefixed with Ó or O'@en
Q5	P734	Q18972245	8.0	'human'@en	'family name'@en	'male family name'@en
Q5	P734	Q11420694	5.0	'human'@en	'family name'@en	'royal surname'@en
Q5	P734	Q3342913	5.0	'human'@en	'family name'@en	'Basque family name'@en
Q5	P734	Q4167410	5.0	'human'@en	'family name'@en	'Wikimedia disambiguation page'@en
Q5	P734	Q110874	3.0	'human'@en	'family name'@en	'patronymic'@en
Q5	P734	Q2635283	3.0	'human'@en	'family name'@en	'Ukrainian surname'@en
Q5	P734	Q29042997	3.0	'human'@en	'family name'@en	'double surname'@en
Q5	P734	Q56226913	3.0	'human'@en	'family name'@en	'surname prefixed with Fitz'@en
Q5	P734	Q862091	3.0	'human'@en	'family name'@en	'Jewish name'@en
Q5	P734	Q24074280	2.0	'human'@en	'family name'@en	'noble family name'@en
Q5	P734	Q33283501	2.0	'human'@en	'family name'@en	'family name from a specific origin'@en
Q5	P734	Q88865447	2.0	'human'@en	'family name'@en	'undifferentiated kana surname'@en
Q1062083	P734	Q101352	1.0	'billionaire'@en	'family name'@en	'family name'@en
Q1062083	P734	Q829026	1.0	'billionaire'@en	'family name'@en	'occupational surname'@en
Q16334295	P734	Q101352	1.0	'group of humans'@en	'family name'@en	'family name'@en
Q20643955	P734	Q101352	1.0	'human biblical figure'@en	'family name'@en	'family name'@en
Q20643955	P734	Q98775491	1.0	'human biblical figure'@en	'family name'@en	'family name named after given name'@en
Q5	P734	Q13406463	1.0	'human'@en	'family name'@en	'Wikimedia list article'@en
Q5	P734	Q13417114	1.0	'human'@en	'family name'@en	'noble family'@en
Q5	P734	Q18972207	1.0	'human'@en	'family name'@en	'female family name'@en
Q5	P734	Q202444	1.0	'human'@en	'family name'@en	'given name'@en
Q5	P734	Q23688107	1.0	'human'@en	'family name'@en	'Portuguese family name'@en
Q5	P734	Q486972	1.0	'human'@en	'family name'@en	'human settlement'@en
Q5	P734	Q5	1.0	'human'@en	'family name'@en	'human'@en
Q5	P734	Q53475615	1.0	'human'@en	'family name'@en	'family name in Portugal'@en
Q5	P734	Q8436	1.0	'human'@en	'family name'@en	'family'@en
Q5	P69	Q3918	1001.0	'human'@en	'educated at'@en	'university'@en
Q5	P69	Q383092	927.0	'human'@en	'educated at'@en	'Art school'@en
Q5	P69	Q23002054	823.0	'human'@en	'educated at'@en	'private not-for-profit educational institution'@en
Q5	P69	Q62078547	503.0	'human'@en	'educated at'@en	'public research university'@en
Q5	P69	Q23002039	450.0	'human'@en	'educated at'@en	'public educational institution of the United States'@en
Q5	P69	Q875538	418.0	'human'@en	'educated at'@en	'public university'@en
Q5	P69	Q902104	417.0	'human'@en	'educated at'@en	'private university'@en
Q5	P69	Q45400320	373.0	'human'@en	'educated at'@en	'open-access publisher'@en
Q5	P69	Q15936437	371.0	'human'@en	'educated at'@en	'research university'@en
Q5	P69	Q38723	311.0	'human'@en	'educated at'@en	'higher education institution'@en
Q5	P69	Q5341295	293.0	'human'@en	'educated at'@en	'educational organization'@en
Q5	P69	Q1188663	215.0	'human'@en	'educated at'@en	'Colonial Colleges'@en
Q5	P69	Q9826	173.0	'human'@en	'educated at'@en	'high school'@en
Q5	P69	Q615150	171.0	'human'@en	'educated at'@en	'land-grant university'@en
Q5	P69	Q3914	165.0	'human'@en	'educated at'@en	'school'@en
Q5	P69	Q2668072	153.0	'human'@en	'educated at'@en	'collection'@en
Q5	P69	Q2385804	136.0	'human'@en	'educated at'@en	'educational institution'@en
Q5	P69	Q189004	133.0	'human'@en	'educated at'@en	'college'@en
Q5	P69	Q1371037	110.0	'human'@en	'educated at'@en	'institute of technology'@en
Q5	P69	Q269770	102.0	'human'@en	'educated at'@en	'boarding school'@en
Q5	P69	Q2418495	91.0	'human'@en	'educated at'@en	'independent school'@en
Q5	P69	Q21540699	84.0	'human'@en	'educated at'@en	'design school'@en
Q5	P69	Q19844914	69.0	'human'@en	'educated at'@en	'university building'@en
Q5	P69	Q4671277	68.0	'human'@en	'educated at'@en	'academic institution'@en
Q5	P69	Q1377182	67.0	'human'@en	'educated at'@en	'liberal arts college'@en
Q5	P69	Q847027	67.0	'human'@en	'educated at'@en	'grande école'@en
Q5	P69	Q43229	63.0	'human'@en	'educated at'@en	'organization'@en
Q5	P69	Q2221906	60.0	'human'@en	'educated at'@en	'geographic location'@en
Q5	P69	Q33506	59.0	'human'@en	'educated at'@en	'museum'@en
Q5	P69	Q209465	56.0	'human'@en	'educated at'@en	'campus'@en
Q5	P69	Q20971972	56.0	'human'@en	'educated at'@en	'Original Public Ivy'@en
Q5	P69	Q207694	54.0	'human'@en	'educated at'@en	'art museum'@en
Q5	P69	Q10273077	50.0	'human'@en	'educated at'@en	'architecture school'@en
Q5	P69	Q159334	50.0	'human'@en	'educated at'@en	'secondary school'@en
Q5	P69	Q180958	43.0	'human'@en	'educated at'@en	'faculty'@en
Q5	P69	Q3354859	41.0	'human'@en	'educated at'@en	'collegiate university'@en
Q5	P69	Q1792623	39.0	'human'@en	'educated at'@en	'arts educational institution'@en
Q5	P69	Q62079009	38.0	'human'@en	'educated at'@en	'constituent college'@en
Q5	P69	Q1055028	37.0	'human'@en	'educated at'@en	'college of the University of Cambridge'@en
Q5	P69	Q20820271	37.0	'human'@en	'educated at'@en	'graduate school'@en
Q5	P69	Q6540832	36.0	'human'@en	'educated at'@en	'liberal arts college in the United States'@en
Q5	P69	Q380093	35.0	'human'@en	'educated at'@en	'film school'@en
Q5	P69	Q1080794	34.0	'human'@en	'educated at'@en	'state school'@en
Q5	P69	Q11422631	34.0	'human'@en	'educated at'@en	'United Nations Depository Library'@en
Q5	P69	Q1713379	34.0	'human'@en	'educated at'@en	'boys\' school'@en
Q5	P69	Q3053337	34.0	'human'@en	'educated at'@en	'employer'@en
Q5	P69	Q1244442	33.0	'human'@en	'educated at'@en	'school building'@en
Q5	P69	Q2467461	32.0	'human'@en	'educated at'@en	'academic department'@en
Q5	P69	Q708676	32.0	'human'@en	'educated at'@en	'charitable organization'@en
Q5	P69	Q1767829	31.0	'human'@en	'educated at'@en	'comprehensive university'@en
Q5	P69	Q2581649	29.0	'human'@en	'educated at'@en	'college of the University of Oxford'@en
Q5	P69	Q265662	29.0	'human'@en	'educated at'@en	'national university'@en
Q5	P69	Q2085381	27.0	'human'@en	'educated at'@en	'publisher'@en
Q5	P69	Q23002052	27.0	'human'@en	'educated at'@en	'private for-profit educational institution'@en
Q5	P69	Q41176	27.0	'human'@en	'educated at'@en	'building'@en
Q5	P69	Q108403040	26.0	'human'@en	'educated at'@en	'university in Ontario'@en
Q5	P69	Q31855	26.0	'human'@en	'educated at'@en	'research institute'@en
Q5	P69	Q641347	26.0	'human'@en	'educated at'@en	'Local Internet registry'@en
Q5	P69	Q184644	24.0	'human'@en	'educated at'@en	'conservatory'@en
Q5	P69	Q2143781	24.0	'human'@en	'educated at'@en	'drama school'@en
Q5	P69	Q1972829	23.0	'human'@en	'educated at'@en	'public school'@en
Q5	P69	Q7638697	23.0	'human'@en	'educated at'@en	'sun grant institution'@en
Q5	P69	Q15407956	21.0	'human'@en	'educated at'@en	'university college'@en
Q5	P69	Q1075106	20.0	'human'@en	'educated at'@en	'state university system'@en
Q5	P69	Q20925702	20.0	'human'@en	'educated at'@en	'Colleges That Change Lives'@en
Q5	P69	Q3660535	19.0	'human'@en	'educated at'@en	'women\'s college'@en
Q5	P69	Q428602	19.0	'human'@en	'educated at'@en	'university-preparatory school'@en
Q5	P69	Q5420001	18.0	'human'@en	'educated at'@en	'exempt charity'@en
Q5	P69	Q3551775	17.0	'human'@en	'educated at'@en	'university in France'@en
Q5	P69	Q1021290	16.0	'human'@en	'educated at'@en	'music school'@en
Q5	P69	Q21032617	16.0	'human'@en	'educated at'@en	'sea grant institution'@en
Q5	P69	Q68295960	16.0	'human'@en	'educated at'@en	'Swedish government agency'@en
Q5	P69	Q1143635	15.0	'human'@en	'educated at'@en	'business school'@en
Q5	P69	Q1966910	15.0	'human'@en	'educated at'@en	'national academy'@en
Q5	P69	Q1497364	14.0	'human'@en	'educated at'@en	'building complex'@en
Q5	P69	Q166118	14.0	'human'@en	'educated at'@en	'archive'@en
Q5	P69	Q3551519	14.0	'human'@en	'educated at'@en	'university in Quebec'@en
Q5	P69	Q423208	14.0	'human'@en	'educated at'@en	'private school'@en
Q5	P69	Q27032435	13.0	'human'@en	'educated at'@en	'academic archive'@en
Q5	P69	Q1321960	12.0	'human'@en	'educated at'@en	'law school'@en
Q5	P69	Q162633	12.0	'human'@en	'educated at'@en	'academy'@en
Q5	P69	Q2667285	12.0	'human'@en	'educated at'@en	'ancient university'@en
Q5	P69	Q36161	12.0	'human'@en	'educated at'@en	'set'@en
Q5	P69	Q4671329	12.0	'human'@en	'educated at'@en	'academy school'@en
Q5	P69	Q498162	12.0	'human'@en	'educated at'@en	'census-designated place'@en
Q5	P69	Q3238833	11.0	'human'@en	'educated at'@en	'independent school'@en
Q5	P69	Q1336920	10.0	'human'@en	'educated at'@en	'community college'@en
Q5	P69	Q967098	10.0	'human'@en	'educated at'@en	'grammar school'@en
Q5	P69	Q108402759	9.0	'human'@en	'educated at'@en	'university in British Columbia'@en
Q5	P69	Q1620945	9.0	'human'@en	'educated at'@en	'historically black colleges and universities'@en
Q5	P69	Q557206	9.0	'human'@en	'educated at'@en	'Catholic university'@en
Q5	P69	Q98658352	9.0	'human'@en	'educated at'@en	'higher education institution directly under Ministry of Education of the People’s Republic of China'@en
Q5	P69	Q108935461	8.0	'human'@en	'educated at'@en	'structure of research'@en
Q5	P69	Q1663017	8.0	'human'@en	'educated at'@en	'engineering school'@en
Q5	P69	Q346549	8.0	'human'@en	'educated at'@en	'Technische Hochschule'@en
Q5	P69	Q7014642	8.0	'human'@en	'educated at'@en	'performing arts school'@en
Q5	P69	Q811979	8.0	'human'@en	'educated at'@en	'architectural structure'@en
Q5	P69	Q8346700	8.0	'human'@en	'educated at'@en	'cultural heritage site in Russia'@en
Q5	P69	Q917182	8.0	'human'@en	'educated at'@en	'military academy'@en
Q5	P69	Q1743327	7.0	'human'@en	'educated at'@en	'сhurch college'@en
Q5	P69	Q2511322	7.0	'human'@en	'educated at'@en	'lycée'@en
Q5	P69	Q464980	7.0	'human'@en	'educated at'@en	'exhibition'@en
Q5	P69	Q987075	7.0	'human'@en	'educated at'@en	'new university'@en
Q5	P69	Q108402786	6.0	'human'@en	'educated at'@en	'university in Manitoba'@en
Q5	P69	Q1138671	6.0	'human'@en	'educated at'@en	'Catholic school'@en
Q5	P69	Q15893266	6.0	'human'@en	'educated at'@en	'former entity'@en
Q5	P69	Q2065736	6.0	'human'@en	'educated at'@en	'cultural property'@en
Q5	P69	Q17334923	5.0	'human'@en	'educated at'@en	'location'@en
Q5	P69	Q21032622	5.0	'human'@en	'educated at'@en	'space grant institution'@en
Q5	P69	Q2120173	5.0	'human'@en	'educated at'@en	'school of education'@en
Q5	P69	Q22713629	5.0	'human'@en	'educated at'@en	'girls\' school'@en
Q5	P69	Q3591586	5.0	'human'@en	'educated at'@en	'public scientific, cultural or professional establishment'@en
Q5	P69	Q3889692	5.0	'human'@en	'educated at'@en	'college of music'@en
Q5	P69	Q392376	5.0	'human'@en	'educated at'@en	'Kunstgewerbeschule'@en
Q5	P69	Q7315091	5.0	'human'@en	'educated at'@en	'Research I university'@en
Q5	P69	Q845392	5.0	'human'@en	'educated at'@en	'polytechnic'@en
Q5	P69	Q149566	4.0	'human'@en	'educated at'@en	'middle school'@en
Q5	P69	Q163740	4.0	'human'@en	'educated at'@en	'nonprofit organization'@en
Q5	P69	Q178706	4.0	'human'@en	'educated at'@en	'institution'@en
Q5	P69	Q1902446	4.0	'human'@en	'educated at'@en	'plate glass university'@en
Q5	P69	Q1935049	4.0	'human'@en	'educated at'@en	'military school'@en
Q5	P69	Q2190251	4.0	'human'@en	'educated at'@en	'arts centre'@en
Q5	P69	Q23005233	4.0	'human'@en	'educated at'@en	'ballet school'@en
Q5	P69	Q32880	4.0	'human'@en	'educated at'@en	'architectural style'@en
Q5	P69	Q59537665	4.0	'human'@en	'educated at'@en	'campus university'@en
Q5	P69	Q7940971	4.0	'human'@en	'educated at'@en	'voluntary aided school'@en
Q5	P69	Q867738	4.0	'human'@en	'educated at'@en	'Christian school'@en
Q5	P69	Q968159	4.0	'human'@en	'educated at'@en	'art movement'@en
Q5	P69	Q1076486	3.0	'human'@en	'educated at'@en	'sports venue'@en
Q5	P69	Q110225820	3.0	'human'@en	'educated at'@en	'Jesuit university'@en
Q5	P69	Q11057861	3.0	'human'@en	'educated at'@en	'autonomous university'@en
Q5	P69	Q123705	3.0	'human'@en	'educated at'@en	'neighborhood'@en
Q5	P69	Q1493752	3.0	'human'@en	'educated at'@en	'day school'@en
Q5	P69	Q16077796	3.0	'human'@en	'educated at'@en	'vice-ministerial level university'@en
Q5	P69	Q19860854	3.0	'human'@en	'educated at'@en	'destroyed building or structure'@en
Q5	P69	Q233324	3.0	'human'@en	'educated at'@en	'seminary'@en
Q5	P69	Q2772772	3.0	'human'@en	'educated at'@en	'military museum'@en
Q5	P69	Q352102	3.0	'human'@en	'educated at'@en	'journalism school'@en
Q5	P69	Q4367464	3.0	'human'@en	'educated at'@en	'preparatory school'@en
Q5	P69	Q5246046	3.0	'human'@en	'educated at'@en	'academic publishing'@en
Q5	P69	Q55043	3.0	'human'@en	'educated at'@en	'gymnasium'@en
Q5	P69	Q96086516	3.0	'human'@en	'educated at'@en	'former educational institution'@en
Q5	P69	Q9842	3.0	'human'@en	'educated at'@en	'primary school'@en
Q5	P69	Q100731037	2.0	'human'@en	'educated at'@en	'Native American organization'@en
Q5	P69	Q10511371	2.0	'human'@en	'educated at'@en	'gymnasieskola'@en
Q5	P69	Q108415420	2.0	'human'@en	'educated at'@en	'comprehensive academic and research university'@en
Q5	P69	Q13132631	2.0	'human'@en	'educated at'@en	'Welsh-medium school'@en
Q5	P69	Q135436	2.0	'human'@en	'educated at'@en	'école normale supérieure'@en
Q5	P69	Q1542938	2.0	'human'@en	'educated at'@en	'grand établissement'@en
Q5	P69	Q1620797	2.0	'human'@en	'educated at'@en	'historic district in the United States'@en
Q5	P69	Q1664720	2.0	'human'@en	'educated at'@en	'institute'@en
Q5	P69	Q167037	2.0	'human'@en	'educated at'@en	'corporation'@en
Q5	P69	Q1703577	2.0	'human'@en	'educated at'@en	'magnet school'@en
Q5	P69	Q1898357	2.0	'human'@en	'educated at'@en	'naval academy'@en
Q5	P69	Q1971849	2.0	'human'@en	'educated at'@en	'religious school'@en
Q5	P69	Q19720190	2.0	'human'@en	'educated at'@en	'medium size publisher'@en
Q5	P69	Q2120466	2.0	'human'@en	'educated at'@en	'pontifical university'@en
Q5	P69	Q322563	2.0	'human'@en	'educated at'@en	'vocational school'@en
Q5	P69	Q3445354	2.0	'human'@en	'educated at'@en	'United States senior military college'@en
Q5	P69	Q3998530	2.0	'human'@en	'educated at'@en	'ancient university of Scotland'@en
Q5	P69	Q4159443	2.0	'human'@en	'educated at'@en	'сhildren\'s art school'@en
Q5	P69	Q486972	2.0	'human'@en	'educated at'@en	'human settlement'@en
Q5	P69	Q667471	2.0	'human'@en	'educated at'@en	'Realschule'@en
Q5	P69	Q7574916	2.0	'human'@en	'educated at'@en	'specialized high schools in New York City'@en
Q5	P69	Q7840326	2.0	'human'@en	'educated at'@en	'tribal colleges and universities'@en
Q5	P69	Q8031137	2.0	'human'@en	'educated at'@en	'Women\'s colleges in the United States'@en
Q1062083	P69	Q15407956	1.0	'billionaire'@en	'educated at'@en	'university college'@en
Q1062083	P69	Q38723	1.0	'billionaire'@en	'educated at'@en	'higher education institution'@en
Q1062083	P69	Q3918	1.0	'billionaire'@en	'educated at'@en	'university'@en
Q1062083	P69	Q4671277	1.0	'billionaire'@en	'educated at'@en	'academic institution'@en
Q1062083	P69	Q5341295	1.0	'billionaire'@en	'educated at'@en	'educational organization'@en
Q5	P69	Q100741837	1.0	'human'@en	'educated at'@en	'major seminary'@en
Q5	P69	Q10572388	1.0	'human'@en	'educated at'@en	'läroverk'@en
Q5	P69	Q1081138	1.0	'human'@en	'educated at'@en	'historic site'@en
Q5	P69	Q108410343	1.0	'human'@en	'educated at'@en	'university in Saskatchewan'@en
Q5	P69	Q10875128	1.0	'human'@en	'educated at'@en	'ministry-owned university'@en
Q5	P69	Q109644417	1.0	'human'@en	'educated at'@en	'école nationale supérieure d\'art'@en
Q5	P69	Q1110992	1.0	'human'@en	'educated at'@en	'Guild of Saint Luke'@en
Q5	P69	Q11391922	1.0	'human'@en	'educated at'@en	'public policy school'@en
Q5	P69	Q11812394	1.0	'human'@en	'educated at'@en	'theatre company'@en
Q5	P69	Q118365	1.0	'human'@en	'educated at'@en	'dictatorship of the proletariat'@en
Q5	P69	Q1202123	1.0	'human'@en	'educated at'@en	'Red brick university'@en
Q5	P69	Q1225300	1.0	'human'@en	'educated at'@en	'dicastery'@en
Q5	P69	Q126807	1.0	'human'@en	'educated at'@en	'kindergarten'@en
Q5	P69	Q1322589	1.0	'human'@en	'educated at'@en	'Roman College'@en
Q5	P69	Q133215	1.0	'human'@en	'educated at'@en	'casino'@en
Q5	P69	Q1343246	1.0	'human'@en	'educated at'@en	'English country house'@en
Q5	P69	Q1365560	1.0	'human'@en	'educated at'@en	'university of applied sciences'@en
Q5	P69	Q1400264	1.0	'human'@en	'educated at'@en	'artist collective'@en
Q5	P69	Q14350	1.0	'human'@en	'educated at'@en	'radio station'@en
Q5	P69	Q1459186	1.0	'human'@en	'educated at'@en	'college'@en
Q5	P69	Q14911880	1.0	'human'@en	'educated at'@en	'Catholic seminary'@en
Q5	P69	Q1520223	1.0	'human'@en	'educated at'@en	'constitutional republic'@en
Q5	P69	Q15634554	1.0	'human'@en	'educated at'@en	'state with limited recognition'@en
Q5	P69	Q15911314	1.0	'human'@en	'educated at'@en	'association'@en
Q5	P69	Q160742	1.0	'human'@en	'educated at'@en	'abbey'@en
Q5	P69	Q16463	1.0	'human'@en	'educated at'@en	'lyceum'@en
Q5	P69	Q17028020	1.0	'human'@en	'educated at'@en	'vocational university'@en
Q5	P69	Q178561	1.0	'human'@en	'educated at'@en	'battle'@en
Q5	P69	Q1797187	1.0	'human'@en	'educated at'@en	'artist society'@en
Q5	P69	Q18189	1.0	'human'@en	'educated at'@en	'educational stage'@en
Q5	P69	Q18674739	1.0	'human'@en	'educated at'@en	'event venue'@en
Q5	P69	Q20052016	1.0	'human'@en	'educated at'@en	'federal university'@en
Q5	P69	Q20856087	1.0	'human'@en	'educated at'@en	'NRHP district'@en
Q5	P69	Q215380	1.0	'human'@en	'educated at'@en	'musical group'@en
Q5	P69	Q21822439	1.0	'human'@en	'educated at'@en	'further education college'@en
Q5	P69	Q221096	1.0	'human'@en	'educated at'@en	'public–private partnership'@en
Q5	P69	Q23002037	1.0	'human'@en	'educated at'@en	'public educational institution'@en
Q5	P69	Q23002042	1.0	'human'@en	'educated at'@en	'private educational institution'@en
Q5	P69	Q2319498	1.0	'human'@en	'educated at'@en	'landmark'@en
Q5	P69	Q23308777	1.0	'human'@en	'educated at'@en	'boys\' high school'@en
Q5	P69	Q2349320	1.0	'human'@en	'educated at'@en	'Stiftungshochschule'@en
Q5	P69	Q2373919	1.0	'human'@en	'educated at'@en	'intentional community'@en
Q5	P69	Q2393314	1.0	'human'@en	'educated at'@en	'dance troupe'@en
Q5	P69	Q24699794	1.0	'human'@en	'educated at'@en	'museum building'@en
Q5	P69	Q2667332	1.0	'human'@en	'educated at'@en	'Talmud Torah school'@en
Q5	P69	Q2680291	1.0	'human'@en	'educated at'@en	'residential college'@en
Q5	P69	Q27686	1.0	'human'@en	'educated at'@en	'hotel'@en
Q5	P69	Q28667313	1.0	'human'@en	'educated at'@en	'imperial university of the Russian Empire'@en
Q5	P69	Q28935764	1.0	'human'@en	'educated at'@en	'school for special needs education'@en
Q5	P69	Q3152824	1.0	'human'@en	'educated at'@en	'cultural institution'@en
Q5	P69	Q3280746	1.0	'human'@en	'educated at'@en	'general education liceum'@en
Q5	P69	Q331225	1.0	'human'@en	'educated at'@en	'Fabergé egg'@en
Q5	P69	Q3457065	1.0	'human'@en	'educated at'@en	'university network'@en
Q5	P69	Q3488547	1.0	'human'@en	'educated at'@en	'faculty of law'@en
Q5	P69	Q355567	1.0	'human'@en	'educated at'@en	'noble title'@en
Q5	P69	Q3578166	1.0	'human'@en	'educated at'@en	'École nationale supérieure'@en
Q5	P69	Q3624078	1.0	'human'@en	'educated at'@en	'sovereign state'@en
Q5	P69	Q3831895	1.0	'human'@en	'educated at'@en	'liceo artistico'@en
Q5	P69	Q3953379	1.0	'human'@en	'educated at'@en	'superior graduate school in Italy'@en
Q5	P69	Q39614	1.0	'human'@en	'educated at'@en	'cemetery'@en
Q5	P69	Q398141	1.0	'human'@en	'educated at'@en	'school district'@en
