domain	property	range	count
Q3305213	P127	Q24699794	3
Q3305213	P127	Q4830453	3
Q3305213	P127	Q15090615	2
Q3305213	P127	Q56856618	2
Q15727816	P127	Q327333	1
Q192425	P127	Q5	1
Q3305213	P127	Q1062083	1
Q3305213	P127	Q108860593	1
Q3305213	P127	Q11514315	1
Q3305213	P127	Q1225300	1
Q3305213	P127	Q1250464	1
Q3305213	P127	Q131572	1
Q3305213	P127	Q13417114	1
Q3305213	P127	Q15911314	1
Q3305213	P127	Q185441	1
Q3305213	P127	Q20081142	1
Q3305213	P127	Q2087181	1
Q3305213	P127	Q22687	1
Q3305213	P127	Q23002054	1
Q3305213	P127	Q3024240	1
Q3305213	P127	Q327333	1
Q3305213	P127	Q3329412	1
Q3305213	P127	Q33506	1
Q3305213	P127	Q3469910	1
Q3305213	P127	Q358	1
Q3305213	P127	Q383092	1
Q3305213	P127	Q3918	1
Q3305213	P127	Q3947	1
Q3305213	P127	Q4002648	1
Q3305213	P127	Q41253	1
Q3305213	P127	Q4204511	1
Q3305213	P127	Q43229	1
Q3305213	P127	Q43702	1
Q3305213	P127	Q570116	1
Q3305213	P127	Q650241	1
Q3305213	P127	Q6881511	1
Q3305213	P127	Q73278267	1
Q3305213	P127	Q86442081	1
Q3305213	P127	Q879146	1
Q3305213	P127	Q891723	1
Q79218	P127	Q5	1
Q3305213	P1299	Q5707594	1
Q3305213	P131	Q1549591	3
Q3305213	P131	Q1093829	2
Q3305213	P131	Q1200957	2
Q3305213	P131	Q1615742	2
Q3305213	P131	Q1637706	2
Q3305213	P131	Q200250	2
Q3305213	P131	Q22923920	2
Q3305213	P131	Q484170	2
Q3305213	P131	Q5119	2
Q3305213	P131	Q515	2
Q3305213	P131	Q6465	2
Q3305213	P131	Q866196	2
Q10827799	P131	Q1615742	1
Q15727816	P131	Q1137833	1
Q15727816	P131	Q1549591	1
Q15727816	P131	Q494721	1
Q15727816	P131	Q515	1
Q15727816	P131	Q65589340	1
Q219423	P131	Q1093829	1
Q219423	P131	Q15063611	1
Q219423	P131	Q1549591	1
Q219423	P131	Q1637706	1
Q219423	P131	Q208511	1
Q219423	P131	Q2264924	1
Q219423	P131	Q35657	1
Q219423	P131	Q515	1
Q219423	P131	Q51929311	1
Q3305213	P131	Q108178728	1
Q3305213	P131	Q1115575	1
Q3305213	P131	Q1137833	1
Q3305213	P131	Q1266818	1
Q3305213	P131	Q15063611	1
Q3305213	P131	Q162620	1
Q3305213	P131	Q2039348	1
Q3305213	P131	Q208511	1
Q3305213	P131	Q2264924	1
Q3305213	P131	Q29946056	1
Q3305213	P131	Q35657	1
Q3305213	P131	Q3957	1
Q3305213	P131	Q494721	1
Q3305213	P131	Q50330360	1
Q3305213	P131	Q51929311	1
Q3305213	P131	Q62049	1
Q3305213	P131	Q65589340	1
Q3305213	P1343	Q186117	16
Q3305213	P1343	Q615699	16
Q3305213	P1343	Q3331189	13
Q3305213	P1343	Q47114558	9
Q3305213	P1343	Q223638	6
Q3305213	P1343	Q5146094	3
Q3305213	P1343	Q1050259	1
Q3305213	P1343	Q13442814	1
Q3305213	P1343	Q1391420	1
Q3305213	P1343	Q667276	1
Q3305213	P1343	Q732577	1
Q3305213	P1343	Q7725634	1
Q3305213	P1343	Q780605	1
Q3305213	P135	Q968159	198
Q3305213	P135	Q32880	106
Q3305213	P135	Q1292119	91
Q3305213	P135	Q2198855	44
Q3305213	P135	Q11514315	41
Q3305213	P135	Q3326867	36
Q3305213	P135	Q4502119	31
Q3305213	P135	Q1792644	23
Q3305213	P135	Q11042	15
Q3305213	P135	Q3326717	9
Q3305213	P135	Q483394	6
Q1278452	P135	Q2198855	2
Q1278452	P135	Q32880	2
Q3305213	P135	Q1406161	2
Q46686	P135	Q968159	2
Q79218	P135	Q968159	2
Q1278452	P135	Q11514315	1
Q1278452	P135	Q1292119	1
Q1278452	P135	Q1792644	1
Q1278452	P135	Q968159	1
Q1411766	P135	Q2198855	1
Q1411766	P135	Q32880	1
Q15711026	P135	Q2198855	1
Q15711026	P135	Q32880	1
Q18761202	P135	Q1292119	1
Q18761202	P135	Q4502119	1
Q18761202	P135	Q968159	1
Q192425	P135	Q3326867	1
Q192425	P135	Q483394	1
Q192425	P135	Q968159	1
Q219423	P135	Q32880	1
Q219423	P135	Q968159	1
Q22669139	P135	Q11514315	1
Q22669139	P135	Q1292119	1
Q22669139	P135	Q32880	1
Q22669139	P135	Q968159	1
Q3305213	P135	Q11862829	1
Q3305213	P135	Q1792379	1
Q3305213	P135	Q4167410	1
Q3305213	P135	Q64222339	1
Q370665	P135	Q11514315	1
Q370665	P135	Q1292119	1
Q370665	P135	Q32880	1
Q370665	P135	Q968159	1
Q46686	P135	Q11514315	1
Q46686	P135	Q1292119	1
Q46686	P135	Q32880	1
Q475476	P135	Q11042	1
Q475476	P135	Q1292119	1
Q475476	P135	Q968159	1
Q79218	P135	Q11042	1
Q79218	P135	Q1292119	1
Q79218	P135	Q1792644	1
Q79218	P135	Q2198855	1
Q79218	P135	Q32880	1
Q836950	P135	Q11514315	1
Q836950	P135	Q1292119	1
Q836950	P135	Q32880	1
Q836950	P135	Q968159	1
Q848330	P135	Q1292119	1
Q848330	P135	Q1406161	1
Q848330	P135	Q1792644	1
Q848330	P135	Q2198855	1
Q848330	P135	Q32880	1
Q848330	P135	Q3326717	1
Q848330	P135	Q968159	1
Q93184	P135	Q1792644	1
Q93184	P135	Q32880	1
Q93184	P135	Q968159	1
Q3305213	P136	Q1792379	305
Q3305213	P136	Q16743958	110
Q3305213	P136	Q1914636	16
Q3305213	P136	Q1292119	9
Q3305213	P136	Q968159	8
Q3305213	P136	Q64222339	7
Q3305213	P136	Q1406161	4
Q79218	P136	Q1792379	3
Q1278452	P136	Q1792379	2
Q46686	P136	Q1792379	2
Q1411766	P136	Q1792379	1
Q15711026	P136	Q1792379	1
Q17152495	P136	Q1792379	1
Q18761202	P136	Q1792379	1
Q192425	P136	Q16743958	1
Q219423	P136	Q16743958	1
Q219423	P136	Q1914636	1
Q22669139	P136	Q1792379	1
Q2647254	P136	Q1792379	1
Q2910675	P136	Q1792379	1
Q3305213	P136	Q1089515	1
Q3305213	P136	Q11042	1
Q3305213	P136	Q11514315	1
Q3305213	P136	Q19958368	1
Q3305213	P136	Q223393	1
Q3305213	P136	Q26883974	1
Q3305213	P136	Q331644	1
Q3305213	P136	Q3624078	1
Q3305213	P136	Q386724	1
Q3305213	P136	Q4819938	1
Q3305213	P136	Q50068795	1
Q3305213	P136	Q838948	1
Q370665	P136	Q1792379	1
Q475476	P136	Q1792379	1
Q836950	P136	Q1792379	1
Q848330	P136	Q1792379	1
Q3305213	P138	Q47154513	1
Q3305213	P138	Q5	1
Q3305213	P138	Q7725634	1
Q3305213	P140	Q6957341	45
Q1278452	P140	Q6957341	1
Q1411766	P140	Q6957341	1
Q15711026	P140	Q6957341	1
Q370665	P140	Q6957341	1
Q79218	P140	Q6957341	1
Q3305213	P1419	Q815741	2
Q848330	P1419	Q815741	1
Q15727816	P1435	Q30634609	1
Q3305213	P1435	Q30634609	1
Q3305213	P1435	Q5162954	1
Q3305213	P144	Q7725634	5
Q3305213	P144	Q9134	5
Q3305213	P144	Q1406161	4
Q3305213	P144	Q3305213	4
Q3305213	P144	Q22813672	3
Q3305213	P144	Q16767597	2
Q3305213	P144	Q179461	2
Q22669139	P144	Q179461	1
Q22669139	P144	Q64689000	1
Q22669139	P144	Q7725634	1
Q3305213	P144	Q134052	1
Q3305213	P144	Q17152495	1
Q3305213	P144	Q178561	1
Q3305213	P144	Q29154430	1
Q3305213	P144	Q37484	1
Q3305213	P144	Q478515	1
Q3305213	P144	Q5185279	1
Q3305213	P144	Q64689000	1
Q3305213	P144	Q72406516	1
Q3305213	P144	Q856663	1
Q836950	P144	Q17152495	1
Q836950	P144	Q3305213	1
Q848330	P144	Q3305213	1
Q3305213	P1441	Q7889	2
Q3305213	P155	Q3305213	2
Q3305213	P156	Q3305213	3
Q3305213	P156	Q11835431	1
Q3305213	P1639	Q3305213	5
Q3305213	P166	Q1792571	1
Q3305213	P166	Q618779	1
Q3305213	P17	Q6256	67
Q3305213	P17	Q3624078	59
Q3305213	P17	Q51576574	20
Q3305213	P17	Q7270	20
Q3305213	P17	Q512187	19
Q3305213	P17	Q1520223	18
Q3305213	P17	Q5255892	16
Q3305213	P17	Q20181813	15
Q3305213	P17	Q1489259	14
Q3305213	P17	Q99541706	14
Q3305213	P17	Q619610	10
Q3305213	P17	Q1250464	9
Q3305213	P17	Q179164	8
Q3305213	P17	Q185145	8
Q3305213	P17	Q202686	8
Q3305213	P17	Q112099	7
Q3305213	P17	Q15304003	7
Q3305213	P17	Q4209223	7
Q3305213	P17	Q43702	7
Q3305213	P17	Q859563	7
Q3305213	P17	Q63791824	5
Q3305213	P17	Q223832	4
Q3305213	P17	Q118365	3
Q3305213	P17	Q123480	3
Q3305213	P17	Q15634554	3
Q3305213	P17	Q465613	3
Q3305213	P17	Q842112	3
Q3305213	P17	Q849866	3
Q219423	P17	Q1489259	2
Q219423	P17	Q1520223	2
Q219423	P17	Q3624078	2
Q219423	P17	Q512187	2
Q219423	P17	Q5255892	2
Q219423	P17	Q6256	2
Q219423	P17	Q99541706	2
Q3305213	P17	Q7275	2
Q10827799	P17	Q118365	1
Q10827799	P17	Q1520223	1
Q10827799	P17	Q15634554	1
Q10827799	P17	Q3624078	1
Q10827799	P17	Q465613	1
Q10827799	P17	Q6256	1
Q10827799	P17	Q842112	1
Q10827799	P17	Q849866	1
Q10827799	P17	Q859563	1
Q15727816	P17	Q112099	1
Q15727816	P17	Q3624078	1
Q15727816	P17	Q6256	1
Q3305213	P17	Q13107770	1
Q3305213	P17	Q1323642	1
Q3305213	P17	Q170156	1
Q3305213	P17	Q6266	1
Q3305213	P17	Q66724388	1
Q3305213	P170	Q5	552
Q79218	P170	Q5	4
Q1278452	P170	Q5	2
Q219423	P170	Q5	2
Q46686	P170	Q5	2
Q93184	P170	Q5	2
Q1411766	P170	Q5	1
Q15711026	P170	Q5	1
Q17152495	P170	Q5	1
Q18761202	P170	Q5	1
Q192425	P170	Q5	1
Q21745157	P170	Q5	1
Q22669139	P170	Q5	1
Q2647254	P170	Q5	1
Q2910675	P170	Q5	1
Q3305213	P170	Q1292111	1
Q3305213	P170	Q16979650	1
Q3305213	P170	Q22808320	1
Q370665	P170	Q5	1
Q475476	P170	Q5	1
Q832266	P170	Q5	1
Q836950	P170	Q5	1
Q848330	P170	Q5	1
Q3305213	P179	Q15727816	6
Q2647254	P179	Q15727816	1
Q3305213	P179	Q18573970	1
Q3305213	P180	Q5	146
Q3305213	P180	Q55983715	61
Q3305213	P180	Q20643955	50
Q3305213	P180	Q8514257	38
Q3305213	P180	Q20127274	27
Q3305213	P180	Q2634521	27
Q3305213	P180	Q16521	25
Q3305213	P180	Q171318	24
Q3305213	P180	Q327496	23
Q3305213	P180	Q1048314	22
Q3305213	P180	Q28640	22
Q3305213	P180	Q12737077	20
Q3305213	P180	Q16332653	17
Q3305213	P180	Q1406161	15
Q3305213	P180	Q11688446	14
Q3305213	P180	Q21070568	13
Q3305213	P180	Q4271324	11
Q3305213	P180	Q4936952	10
Q3305213	P180	Q5932254	9
Q3305213	P180	Q856663	9
Q3305213	P180	Q15773347	8
Q3305213	P180	Q178885	8
Q3305213	P180	Q1792379	8
Q3305213	P180	Q18563360	8
Q3305213	P180	Q51625	8
Q3305213	P180	Q825	8
Q3305213	P180	Q1470705	5
Q3305213	P180	Q1549591	5
Q3305213	P180	Q205985	5
Q3305213	P180	Q22988604	5
Q3305213	P180	Q22989102	5
Q3305213	P180	Q515	5
Q3305213	P180	Q567303	5
Q3305213	P180	Q66715801	5
Q3305213	P180	Q987767	5
Q3305213	P180	Q1231896	4
Q3305213	P180	Q1260524	4
Q3305213	P180	Q2207288	4
Q3305213	P180	Q2235308	4
Q3305213	P180	Q2239243	4
Q3305213	P180	Q23442	4
Q3305213	P180	Q2537	4
Q3305213	P180	Q3254959	4
Q3305213	P180	Q4022	4
Q3305213	P180	Q4164871	4
Q3305213	P180	Q4167410	4
Q3305213	P180	Q451967	4
Q3305213	P180	Q484170	4
Q3305213	P180	Q56055944	4
Q3305213	P180	Q80071	4
Q3305213	P180	Q85793519	4
Q3305213	P180	Q10822464	3
Q3305213	P180	Q1254773	3
Q3305213	P180	Q15275719	3
Q3305213	P180	Q16103215	3
Q3305213	P180	Q168827	3
Q3305213	P180	Q178342	3
Q3305213	P180	Q178561	3
Q3305213	P180	Q179700	3
Q3305213	P180	Q1799072	3
Q3305213	P180	Q18340514	3
Q3305213	P180	Q187588	3
Q3305213	P180	Q24533670	3
Q3305213	P180	Q25403900	3
Q3305213	P180	Q3305213	3
Q3305213	P180	Q34760007	3
Q3305213	P180	Q43412	3
Q3305213	P180	Q4430243	3
Q3305213	P180	Q44409287	3
Q3305213	P180	Q46831	3
Q3305213	P180	Q63187345	3
Q3305213	P180	Q690175	3
Q3305213	P180	Q751989	3
Q3305213	P180	Q7725634	3
Q3305213	P180	Q9128	3
Q79218	P180	Q5	3
Q3305213	P180	Q1001378	2
Q3305213	P180	Q1047113	2
Q3305213	P180	Q106589826	2
Q3305213	P180	Q1075	2
Q3305213	P180	Q108300140	2
Q3305213	P180	Q108788952	2
Q3305213	P180	Q1115575	2
Q3305213	P180	Q1160573	2
Q3305213	P180	Q1190554	2
Q3305213	P180	Q1207505	2
Q3305213	P180	Q1266031	2
Q3305213	P180	Q13002315	2
Q3305213	P180	Q13539802	2
Q3305213	P180	Q15632617	2
Q3305213	P180	Q15987302	2
Q3305213	P180	Q16334295	2
Q3305213	P180	Q16335296	2
Q3305213	P180	Q16970	2
Q3305213	P180	Q1914636	2
Q3305213	P180	Q19603939	2
Q3305213	P180	Q20011319	2
Q3305213	P180	Q2039348	2
Q3305213	P180	Q207869	2
Q3305213	P180	Q208755	2
Q3305213	P180	Q2095	2
Q3305213	P180	Q2264924	2
Q3305213	P180	Q22813672	2
Q3305213	P180	Q25894868	2
Q3305213	P180	Q2612572	2
Q3305213	P180	Q2623243	2
Q3305213	P180	Q265868	2
Q3305213	P180	Q28790362	2
Q3305213	P180	Q2996394	2
Q3305213	P180	Q30149195	2
Q3305213	P180	Q3199915	2
Q3305213	P180	Q3300034	2
Q3305213	P180	Q37901	2
Q3305213	P180	Q39367	2
Q3305213	P180	Q3957	2
Q3305213	P180	Q39594	2
Q3305213	P180	Q41362222	2
Q3305213	P180	Q41710	2
Q3305213	P180	Q41863069	2
Q3305213	P180	Q450539	2
Q3305213	P180	Q45971958	2
Q3305213	P180	Q506139	2
Q3305213	P180	Q5119	2
Q3305213	P180	Q52193405	2
Q3305213	P180	Q5373787	2
Q3305213	P180	Q56019	2
Q3305213	P180	Q56053097	2
Q3305213	P180	Q570116	2
Q3305213	P180	Q57735705	2
Q3305213	P180	Q61788060	2
Q3305213	P180	Q657326	2
Q3305213	P180	Q747074	2
Q3305213	P180	Q7860962	2
Q3305213	P180	Q79007	2
Q3305213	P180	Q811979	2
Q3305213	P180	Q839954	2
Q3305213	P180	Q8502	2
Q3305213	P180	Q851990	2
Q3305213	P180	Q878099	2
Q3305213	P180	Q886167	2
Q3305213	P180	Q88789639	2
Q3305213	P180	Q951964	2
Q79218	P180	Q20643955	2
Q1278452	P180	Q20127274	1
Q1278452	P180	Q20643955	1
Q1278452	P180	Q2634521	1
Q1278452	P180	Q5	1
Q17152495	P180	Q5	1
Q18761202	P180	Q15773347	1
Q18761202	P180	Q178885	1
Q18761202	P180	Q18563360	1
Q18761202	P180	Q20643955	1
Q18761202	P180	Q21070568	1
Q18761202	P180	Q4271324	1
Q18761202	P180	Q5	1
Q18761202	P180	Q51625	1
Q18761202	P180	Q825	1
Q18761202	P180	Q8514257	1
Q219423	P180	Q12042110	1
Q219423	P180	Q158555	1
Q219423	P180	Q16334295	1
Q219423	P180	Q41710	1
Q219423	P180	Q5	1
Q219423	P180	Q537127	1
Q219423	P180	Q851990	1
Q22669139	P180	Q215304	1
Q22669139	P180	Q856663	1
Q2647254	P180	Q15275719	1
Q2647254	P180	Q20011319	1
Q2647254	P180	Q55983715	1
Q2647254	P180	Q8514257	1
Q2910675	P180	Q5	1
Q3305213	P180	Q100434640	1
Q3305213	P180	Q103914748	1
Q3305213	P180	Q104007623	1
Q3305213	P180	Q10528974	1
Q3305213	P180	Q106748215	1
Q3305213	P180	Q107357104	1
Q3305213	P180	Q1074	1
Q3305213	P180	Q1077064	1
Q3305213	P180	Q109682310	1
Q3305213	P180	Q11028	1
Q3305213	P180	Q1103699	1
Q3305213	P180	Q1107656	1
Q3305213	P180	Q11081619	1
Q3305213	P180	Q11173	1
Q3305213	P180	Q11177771	1
Q3305213	P180	Q11197007	1
Q3305213	P180	Q1128340	1
Q3305213	P180	Q1128637	1
Q3305213	P180	Q11344	1
Q3305213	P180	Q11424100	1
Q3305213	P180	Q11426	1
Q3305213	P180	Q11707	1
Q3305213	P180	Q11862829	1
Q3305213	P180	Q1200957	1
Q3305213	P180	Q12042110	1
Q3305213	P180	Q120560	1
Q3305213	P180	Q1223230	1
Q3305213	P180	Q12284	1
Q3305213	P180	Q129165	1
Q3305213	P180	Q13226383	1
Q3305213	P180	Q133056	1
Q3305213	P180	Q13366129	1
Q3305213	P180	Q134052	1
Q3305213	P180	Q13414953	1
Q3305213	P180	Q13418847	1
Q3305213	P180	Q1357964	1
Q3305213	P180	Q1364	1
Q3305213	P180	Q1403502	1
Q3305213	P180	Q1408288	1
Q3305213	P180	Q14390192	1
Q3305213	P180	Q14745	1
Q3305213	P180	Q147538	1
Q3305213	P180	Q1485500	1
Q3305213	P180	Q1486596	1
Q3305213	P180	Q1497384	1
Q3305213	P180	Q15078955	1
Q3305213	P180	Q15142889	1
Q3305213	P180	Q15169167	1
Q3305213	P180	Q15273785	1
Q3305213	P180	Q1529874	1
Q3305213	P180	Q154668	1
Q3305213	P180	Q15627509	1
Q3305213	P180	Q156351	1
Q3305213	P180	Q15661340	1
Q3305213	P180	Q15698333	1
Q3305213	P180	Q158438	1
Q3305213	P180	Q158555	1
Q3305213	P180	Q1589492	1
Q3305213	P180	Q1637706	1
Q3305213	P180	Q165	1
Q3305213	P180	Q166902	1
Q3305213	P180	Q16743958	1
Q3305213	P180	Q16748888	1
Q3305213	P180	Q16917	1
Q3305213	P180	Q169872	1
Q3305213	P180	Q1700154	1
Q3305213	P180	Q1762471	1
Q3305213	P180	Q17781690	1
Q3305213	P180	Q178559	1
Q3305213	P180	Q1790144	1
Q3305213	P180	Q1792644	1
Q3305213	P180	Q180673	1
Q3305213	P180	Q181485	1
Q3305213	P180	Q181970	1
Q3305213	P180	Q182545	1
Q3305213	P180	Q1847641	1
Q3305213	P180	Q185113	1
Q3305213	P180	Q185187	1
Q3305213	P180	Q186361	1
Q3305213	P180	Q18643213	1
Q3305213	P180	Q186516	1
Q3305213	P180	Q18783400	1
Q3305213	P180	Q188055	1
Q3305213	P180	Q188460	1
Q3305213	P180	Q18949	1
Q3305213	P180	Q190900	1
Q3305213	P180	Q190940	1
Q3305213	P180	Q1931388	1
Q3305213	P180	Q1938208	1
Q3305213	P180	Q1975176	1
Q3305213	P180	Q19896979	1
Q3305213	P180	Q1993117	1
Q3305213	P180	Q200250	1
Q3305213	P180	Q20202269	1
Q3305213	P180	Q202474	1
Q3305213	P180	Q2061186	1
Q3305213	P180	Q207264	1
Q3305213	P180	Q2074737	1
Q3305213	P180	Q207645	1
Q3305213	P180	Q207961	1
Q3305213	P180	Q2083910	1
Q3305213	P180	Q21199	1
Q3305213	P180	Q215304	1
Q3305213	P180	Q2198855	1
Q3305213	P180	Q223393	1
Q3305213	P180	Q223557	1
Q3305213	P180	Q2245405	1
Q3305213	P180	Q2266426	1
Q3305213	P180	Q22698	1
Q3305213	P180	Q22813674	1
Q3305213	P180	Q22923920	1
Q3305213	P180	Q23015925	1
Q3305213	P180	Q2313686	1
Q3305213	P180	Q23540	1
Q3305213	P180	Q23786	1
Q3305213	P180	Q24334893	1
Q3305213	P180	Q24434794	1
Q3305213	P180	Q24699794	1
Q3305213	P180	Q2535020	1
Q3305213	P180	Q2554364	1
Q3305213	P180	Q2627400	1
Q3305213	P180	Q2665156	1
Q3305213	P180	Q27955379	1
Q3305213	P180	Q28061975	1
Q3305213	P180	Q2934676	1
Q3305213	P180	Q29430681	1
Q3305213	P180	Q297163	1
Q3305213	P180	Q2995644	1
Q3305213	P180	Q30022	1
Q3305213	P180	Q30124446	1
Q3305213	P180	Q31615	1
Q3305213	P180	Q31931265	1
Q3305213	P180	Q321053	1
Q3305213	P180	Q3268848	1
Q3305213	P180	Q32880	1
Q3305213	P180	Q330284	1
Q3305213	P180	Q33146843	1
Q3305213	P180	Q3346693	1
Q3305213	P180	Q33506	1
Q3305213	P180	Q3355498	1
Q3305213	P180	Q3365965	1
Q3305213	P180	Q3375722	1
Q3305213	P180	Q3377406	1
Q3305213	P180	Q3397526	1
Q3305213	P180	Q34442	1
Q3305213	P180	Q3491088	1
Q3305213	P180	Q355567	1
Q3305213	P180	Q358	1
Q3305213	P180	Q3592493	1
Q3305213	P180	Q36192	1
Q3305213	P180	Q3658341	1
Q3305213	P180	Q37002670	1
Q3305213	P180	Q372363	1
Q3305213	P180	Q37484	1
Q3305213	P180	Q381416	1
Q3305213	P180	Q3922583	1
Q3305213	P180	Q3950	1
Q3305213	P180	Q3958441	1
Q3305213	P180	Q39816	1
Q3305213	P180	Q4006	1
Q3305213	P180	Q41176	1
Q3305213	P180	Q41397	1
Q3305213	P180	Q41890459	1
Q3305213	P180	Q4204501	1
Q3305213	P180	Q42621	1
Q3305213	P180	Q42889	1
Q3305213	P180	Q42948	1
Q3305213	P180	Q4306757	1
Q3305213	P180	Q431289	1
Q3305213	P180	Q43229	1
Q3305213	P180	Q4349921	1
Q3305213	P180	Q44342	1
Q3305213	P180	Q44494	1
Q3305213	P180	Q44613	1
Q3305213	P180	Q45594	1
Q3305213	P180	Q45713	1
Q3305213	P180	Q46398483	1
Q3305213	P180	Q47012103	1
Q3305213	P180	Q47577	1
Q3305213	P180	Q476682	1
Q3305213	P180	Q4830453	1
Q3305213	P180	Q483247	1
Q3305213	P180	Q49008	1
Q3305213	P180	Q493522	1
Q3305213	P180	Q494511	1
Q3305213	P180	Q502895	1
Q3305213	P180	Q50330360	1
Q3305213	P180	Q506	1
Q3305213	P180	Q50759282	1
Q3305213	P180	Q507619	1
Q3305213	P180	Q511056	1
Q3305213	P180	Q5153359	1
Q3305213	P180	Q51929311	1
Q3305213	P180	Q527395	1
Q3305213	P180	Q537127	1
Q3305213	P180	Q54050	1
Q3305213	P180	Q54114	1
Q3305213	P180	Q545779	1
Q3305213	P180	Q55599109	1
Q3305213	P180	Q555997	1
Q3305213	P180	Q5589178	1
Q3305213	P180	Q56053556	1
Q3305213	P180	Q56242215	1
Q3305213	P180	Q56242250	1
Q3305213	P180	Q57598	1
Q3305213	P180	Q581830	1
Q3305213	P180	Q5864	1
Q3305213	P180	Q621421	1
Q3305213	P180	Q623605	1
Q3305213	P180	Q63046488	1
Q3305213	P180	Q63188808	1
Q3305213	P180	Q63258405	1
Q3305213	P180	Q636497	1
Q3305213	P180	Q63922515	1
Q3305213	P180	Q6465	1
Q3305213	P180	Q66016	1
Q3305213	P180	Q66811410	1
Q3305213	P180	Q674928	1
Q3305213	P180	Q6857706	1
Q3305213	P180	Q6881511	1
Q3305213	P180	Q69506823	1
Q3305213	P180	Q6957341	1
Q3305213	P180	Q713223	1
Q3305213	P180	Q7157512	1
Q3305213	P180	Q717040	1
Q3305213	P180	Q7201252	1
Q3305213	P180	Q7216840	1
Q3305213	P180	Q7257	1
Q3305213	P180	Q726	1
Q3305213	P180	Q728	1
Q3305213	P180	Q74562105	1
Q3305213	P180	Q747501	1
Q3305213	P180	Q7692360	1
Q3305213	P180	Q7830213	1
Q3305213	P180	Q785260	1
Q3305213	P180	Q813966	1
Q3305213	P180	Q815741	1
Q3305213	P180	Q82047057	1
Q3305213	P180	Q82117	1
Q3305213	P180	Q83856136	1
Q3305213	P180	Q842697	1
Q3305213	P180	Q8436	1
Q3305213	P180	Q866196	1
Q3305213	P180	Q891723	1
Q3305213	P180	Q8928	1
Q3305213	P180	Q924827	1
Q3305213	P180	Q973861	1
Q3305213	P180	Q979507	1
Q3305213	P180	Q98966309	1
Q370665	P180	Q171318	1
Q370665	P180	Q20127274	1
Q370665	P180	Q20643955	1
Q370665	P180	Q2634521	1
Q370665	P180	Q5	1
Q475476	P180	Q223393	1
Q79218	P180	Q1254773	1
Q79218	P180	Q1406161	1
Q79218	P180	Q168827	1
Q79218	P180	Q20127274	1
Q79218	P180	Q22813674	1
Q79218	P180	Q2634521	1
Q79218	P180	Q29430681	1
Q79218	P180	Q4271324	1
Q79218	P180	Q4349921	1
Q79218	P180	Q4430243	1
Q79218	P180	Q8436	1
Q79218	P180	Q8514257	1
Q836950	P180	Q223557	1
Q836950	P180	Q2266426	1
Q836950	P180	Q5	1
Q836950	P180	Q8514257	1
Q836950	P180	Q987767	1
Q848330	P180	Q1047113	1
Q848330	P180	Q1048314	1
Q848330	P180	Q17781690	1
Q848330	P180	Q3254959	1
Q848330	P180	Q327496	1
Q848330	P180	Q4167410	1
Q848330	P180	Q45971958	1
Q848330	P180	Q4936952	1
Q848330	P180	Q5	1
Q848330	P180	Q56055944	1
Q848330	P180	Q8514257	1
Q93184	P180	Q44409287	1
