property	count	property;label	percentage
P17	459	'country'@en	100.0%
P5383	458	'archINFORM project ID'@en	99.78%
P625	456	'coordinate location'@en	99.35%
P131	456	'located in the administrative territorial entity'@en	99.35%
P646	452	'Freebase ID'@en	98.47%
P1435	448	'heritage designation'@en	97.6%
P649	442	'NRHP reference number'@en	96.3%
P18	422	'image'@en	91.94%
P84	193	'architect'@en	42.05%
P149	173	'architectural style'@en	37.69%
P373	108	'Commons category'@en	23.53%
