domain	property	range	count
Q482994	P18	commonsMedia	1
Q63412991	P18	commonsMedia	1
Q7302866	P18	commonsMedia	1
Q134556	P1813	monolingualtext	1
Q134556	P1814	string	11
Q134556	P1827	external-id	311
Q7366	P1827	external-id	69
Q105543609	P1827	external-id	6
Q207628	P1827	external-id	1
Q59847891	P1827	external-id	1
Q105543609	P1829	external-id	3
Q134556	P1829	external-id	3
Q182659	P1829	external-id	1
Q134556	P1922	monolingualtext	5
Q7366	P1922	monolingualtext	3
Q134556	P1942	string	2
Q134556	P1953	external-id	2
Q134556	P1954	external-id	7838
Q7366	P1954	external-id	624
Q482994	P1954	external-id	19
Q169930	P1954	external-id	14
Q105543609	P1954	external-id	13
Q7302866	P1954	external-id	11
Q1193470	P1954	external-id	2
Q207628	P1954	external-id	2
Q56599584	P1954	external-id	2
Q58232557	P1954	external-id	2
Q1030329	P1954	external-id	1
Q1151663	P1954	external-id	1
Q1399352	P1954	external-id	1
Q182659	P1954	external-id	1
Q193977	P1954	external-id	1
Q24255514	P1954	external-id	1
Q571	P1954	external-id	1
Q59847891	P1954	external-id	1
Q65598478	P1954	external-id	1
Q873000	P1954	external-id	1
Q134556	P1994	external-id	3
Q7366	P1994	external-id	3
Q134556	P2001	string	2
Q134556	P2002	external-id	6
Q7366	P2002	external-id	1
Q134556	P2013	external-id	3
Q7366	P2013	external-id	1
Q134556	P2014	external-id	12
Q7366	P2014	external-id	4
Q134556	P2031	time	1
Q134556	P2047	quantity	325
Q7366	P2047	quantity	110
Q7302866	P2047	quantity	17
Q207628	P2047	quantity	2
Q105543609	P2047	quantity	1
Q1193470	P2047	quantity	1
Q482994	P2047	quantity	1
Q59847891	P2047	quantity	1
Q748289	P2047	quantity	1
Q7725634	P2047	quantity	1
Q134556	P2093	string	4
Q7366	P2093	string	1
Q134556	P212	external-id	3
Q1366112	P212	external-id	1
Q7366	P212	external-id	1
Q134556	P214	external-id	20
Q7366	P214	external-id	11
Q105543609	P214	external-id	1
Q134556	P217	string	1
Q7366	P217	string	1
Q134556	P2205	external-id	47
Q7366	P2205	external-id	5
Q482994	P2205	external-id	2
Q1030329	P2205	external-id	1
Q2188189	P2205	external-id	1
Q7302866	P2205	external-id	1
Q134556	P2206	external-id	202
Q7366	P2206	external-id	32
Q7302866	P2206	external-id	4
Q59847891	P2206	external-id	2
Q105543609	P2206	external-id	1
Q169930	P2206	external-id	1
Q207628	P2206	external-id	1
Q134556	P2207	external-id	190
Q7366	P2207	external-id	89
Q7302866	P2207	external-id	18
Q1030329	P2207	external-id	1
Q2188189	P2207	external-id	1
Q482994	P2207	external-id	1
Q134556	P227	external-id	8
Q7366	P227	external-id	5
Q134556	P2281	external-id	21
Q7366	P2281	external-id	3
Q134556	P2373	external-id	2
Q7366	P2373	external-id	1
Q134556	P243	external-id	2
Q7366	P243	external-id	2
Q134556	P244	external-id	7
Q7366	P244	external-id	6
Q134556	P2529	external-id	3
Q7366	P2529	external-id	1
Q134556	P2561	monolingualtext	2
Q105543609	P2561	monolingualtext	1
Q7366	P2561	monolingualtext	1
Q134556	P2581	external-id	1562
Q7366	P2581	external-id	229
Q7302866	P2581	external-id	4
Q105543609	P2581	external-id	1
Q1399352	P2581	external-id	1
Q169930	P2581	external-id	1
Q482994	P2581	external-id	1
Q59847891	P2581	external-id	1
Q134556	P2603	external-id	8
Q7366	P2603	external-id	3
Q134556	P2624	external-id	8849
Q7366	P2624	external-id	795
Q7302866	P2624	external-id	16
Q105543609	P2624	external-id	14
Q482994	P2624	external-id	7
Q169930	P2624	external-id	4
Q1193470	P2624	external-id	2
Q207628	P2624	external-id	2
Q55850593	P2624	external-id	2
Q11424	P2624	external-id	1
Q1151663	P2624	external-id	1
Q1399352	P2624	external-id	1
Q193977	P2624	external-id	1
Q2188189	P2624	external-id	1
Q56599584	P2624	external-id	1
Q59847891	P2624	external-id	1
Q748289	P2624	external-id	1
Q7725634	P2624	external-id	1
Q134556	P2635	quantity	24
Q134556	P2671	external-id	283
Q7366	P2671	external-id	38
Q105543609	P2671	external-id	2
Q7302866	P2671	external-id	1
Q7725634	P2671	external-id	1
Q873000	P2671	external-id	1
Q134556	P268	external-id	15
Q7366	P268	external-id	13
Q134556	P2687	external-id	2
Q134556	P2721	external-id	18
Q169930	P2721	external-id	1
Q134556	P2723	external-id	11
Q193977	P2723	external-id	1
Q7366	P2723	external-id	1
Q134556	P2724	external-id	129
Q7366	P2724	external-id	74
Q7302866	P2724	external-id	1
Q134556	P2819	external-id	16
Q7366	P2819	external-id	4
Q193977	P2819	external-id	1
Q134556	P2908	external-id	35
Q7366	P2908	external-id	16
Q105543609	P2908	external-id	2
Q207628	P2908	external-id	1
Q134556	P2969	external-id	1
Q134556	P3040	external-id	83
Q7366	P3040	external-id	43
Q7302866	P3040	external-id	1
Q134556	P3132	monolingualtext	3
Q7366	P3132	monolingualtext	2
Q134556	P3192	external-id	139
Q7366	P3192	external-id	57
Q1030329	P3192	external-id	1
Q169930	P3192	external-id	1
Q193977	P3192	external-id	1
Q7302866	P3192	external-id	1
Q134556	P3241	external-id	1
Q134556	P3338	external-id	2
Q134556	P3352	external-id	1
Q134556	P3417	external-id	261
Q7366	P3417	external-id	41
Q105543609	P3417	external-id	3
Q207628	P3417	external-id	1
Q719645	P3417	external-id	1
Q7302866	P3417	external-id	1
Q134556	P345	external-id	23
Q7366	P345	external-id	5
Q506240	P345	external-id	1
Q134556	P3483	external-id	3
Q7366	P3483	external-id	1
Q134556	P3553	external-id	5
Q7366	P3553	external-id	1
Q134556	P373	string	16
Q7366	P373	string	5
Q105543609	P373	string	1
Q169930	P373	string	1
Q134556	P3893	time	1
Q7366	P3893	time	1
Q134556	P3962	external-id	1
Q134556	P4027	external-id	1
Q571	P4027	external-id	1
Q134556	P4035	external-id	7
Q7366	P4035	external-id	2
Q134556	P4072	external-id	1
Q134556	P4073	external-id	1
Q7366	P4073	external-id	1
Q134556	P4077	external-id	2
Q134556	P4199	external-id	5
Q134556	P4300	external-id	1
Q134556	P435	external-id	5545
Q7366	P435	external-id	889
Q105543609	P435	external-id	31
Q7302866	P435	external-id	11
Q482994	P435	external-id	6
Q1193470	P435	external-id	4
Q207628	P435	external-id	4
Q169930	P435	external-id	3
Q55850593	P435	external-id	2
Q1030329	P435	external-id	1
Q13582719	P435	external-id	1
Q1399352	P435	external-id	1
Q16909656	P435	external-id	1
Q17009617	P435	external-id	1
Q182659	P435	external-id	1
Q193977	P435	external-id	1
Q2188189	P435	external-id	1
Q24255514	P435	external-id	1
Q2470219	P435	external-id	1
Q7725634	P435	external-id	1
Q134556	P436	external-id	7941
Q7366	P436	external-id	742
Q169930	P436	external-id	21
Q482994	P436	external-id	18
Q105543609	P436	external-id	17
Q7302866	P436	external-id	12
Q59847891	P436	external-id	3
Q207628	P436	external-id	2
Q56599584	P436	external-id	2
Q58232557	P436	external-id	2
Q1030329	P436	external-id	1
Q1193470	P436	external-id	1
Q1366112	P436	external-id	1
Q1399352	P436	external-id	1
Q193977	P436	external-id	1
Q24255514	P436	external-id	1
Q2470219	P436	external-id	1
Q571	P436	external-id	1
Q63412991	P436	external-id	1
Q65598478	P436	external-id	1
Q719645	P436	external-id	1
Q748289	P436	external-id	1
Q134556	P4404	external-id	20
Q7302866	P4404	external-id	14
Q7366	P4404	external-id	7
Q134556	P4518	external-id	1
Q134556	P4577	external-id	6
Q134556	P4578	external-id	2
Q134556	P4579	external-id	2
Q134556	P4665	external-id	2
Q134556	P4746	external-id	1
Q134556	P4748	external-id	1
Q134556	P4839	external-id	22
Q7366	P4839	external-id	4
Q105543609	P4839	external-id	1
Q134556	P4860	external-id	18
Q7366	P4860	external-id	4
Q134556	P4894	external-id	20
Q7366	P4894	external-id	4
Q207628	P4894	external-id	1
Q134556	P51	commonsMedia	1
Q134556	P5197	external-id	77
Q7366	P5197	external-id	38
Q7302866	P5197	external-id	1
Q134556	P5229	external-id	8
Q7366	P5229	external-id	8
Q134556	P5241	external-id	81
Q7366	P5241	external-id	40
Q7302866	P5241	external-id	2
Q2188189	P5241	external-id	1
Q134556	P5262	external-id	3
Q7366	P5262	external-id	3
Q134556	P528	string	5
Q105543609	P528	string	1
Q182659	P528	string	1
Q134556	P5395	external-id	1
Q7366	P5395	external-id	1
Q134556	P5655	external-id	4
Q134556	P569	time	1
Q134556	P571	time	202
Q7366	P571	time	60
Q105543609	P571	time	2
Q193977	P571	time	1
Q207628	P571	time	1
Q2470219	P571	time	1
Q7302866	P571	time	1
Q748289	P571	time	1
Q134556	P5749	external-id	2
Q482994	P5749	external-id	1
Q134556	P576	time	1
Q134556	P577	time	20852
Q7366	P577	time	2007
Q105543609	P577	time	42
Q482994	P577	time	33
Q169930	P577	time	29
Q7302866	P577	time	25
Q1193470	P577	time	6
Q207628	P577	time	5
Q59847891	P577	time	3
Q7725634	P577	time	3
Q1030329	P577	time	2
Q2188189	P577	time	2
Q55850593	P577	time	2
Q58232557	P577	time	2
Q63412991	P577	time	2
Q11424	P577	time	1
Q1151663	P577	time	1
Q133661	P577	time	1
Q13582719	P577	time	1
Q1366112	P577	time	1
Q1399352	P577	time	1
Q16909656	P577	time	1
Q17009617	P577	time	1
Q170539	P577	time	1
Q182659	P577	time	1
Q193977	P577	time	1
Q24255514	P577	time	1
Q2470219	P577	time	1
Q506240	P577	time	1
Q5151790	P577	time	1
Q56599584	P577	time	1
Q571	P577	time	1
Q65598478	P577	time	1
Q719645	P577	time	1
Q748289	P577	time	1
Q873000	P577	time	1
Q134556	P5813	external-id	4
Q7366	P5813	external-id	1
Q134556	P585	time	6
Q134556	P5915	external-id	93
Q7366	P5915	external-id	46
Q7302866	P5915	external-id	1
Q134556	P6079	external-id	2
Q7366	P6079	external-id	1
Q134556	P6080	external-id	2
Q7366	P6080	external-id	1
Q134556	P6110	external-id	1
Q7366	P6110	external-id	1
Q134556	P6181	external-id	3
Q134556	P6218	external-id	254
Q7366	P6218	external-id	99
Q7302866	P6218	external-id	1
Q134556	P625	globe-coordinate	3
Q7366	P625	globe-coordinate	1
Q134556	P6262	external-id	27
Q7366	P6262	external-id	16
Q134556	P6361	external-id	2
Q134556	P6366	external-id	1
Q7366	P6366	external-id	1
Q134556	P646	external-id	20183
Q7366	P646	external-id	1972
Q105543609	P646	external-id	44
Q482994	P646	external-id	34
Q169930	P646	external-id	27
Q7302866	P646	external-id	24
Q1193470	P646	external-id	6
Q207628	P646	external-id	5
Q59847891	P646	external-id	3
Q1030329	P646	external-id	2
Q2188189	P646	external-id	2
Q55850593	P646	external-id	2
Q56599584	P646	external-id	2
Q58232557	P646	external-id	2
Q63412991	P646	external-id	2
Q7725634	P646	external-id	2
Q11424	P646	external-id	1
Q1151663	P646	external-id	1
Q133661	P646	external-id	1
Q13582719	P646	external-id	1
Q1366112	P646	external-id	1
Q1399352	P646	external-id	1
Q16909656	P646	external-id	1
Q17009617	P646	external-id	1
Q170539	P646	external-id	1
Q182659	P646	external-id	1
Q193977	P646	external-id	1
Q24255514	P646	external-id	1
Q2470219	P646	external-id	1
Q506240	P646	external-id	1
Q5151790	P646	external-id	1
Q571	P646	external-id	1
Q719645	P646	external-id	1
Q748289	P646	external-id	1
Q134556	P648	external-id	1
Q134556	P6517	external-id	4
Q7366	P6517	external-id	2
Q134556	P6742	external-id	4
Q7366	P6742	external-id	3
Q7302866	P6742	external-id	1
Q134556	P6760	external-id	30
Q7366	P6760	external-id	7
Q1030329	P6760	external-id	2
Q63412991	P6760	external-id	1
Q134556	P6839	external-id	2
Q7366	P6839	external-id	1
Q134556	P6900	external-id	2
Q134556	P691	external-id	1
Q134556	P7055	external-id	9
Q7366	P7055	external-id	1
Q134556	P7067	external-id	64
Q7366	P7067	external-id	28
Q134556	P7166	external-id	40
Q7366	P7166	external-id	19
Q7302866	P7166	external-id	1
Q134556	P7212	external-id	131
Q7366	P7212	external-id	74
Q7302866	P7212	external-id	1
Q134556	P724	external-id	1
Q134556	P7324	external-id	1
Q134556	P7704	external-id	2
Q134556	P7749	external-id	1
Q134556	P7816	external-id	1
Q7366	P7816	external-id	1
Q134556	P7818	external-id	3
Q7366	P7818	external-id	3
Q134556	P7829	external-id	1
Q7366	P7829	external-id	1
Q134556	P7955	external-id	5
Q7366	P7955	external-id	1
Q134556	P7956	external-id	5
Q134556	P8179	external-id	1
Q7366	P8179	external-id	1
Q134556	P8383	external-id	1
Q134556	P8392	external-id	101
Q7366	P8392	external-id	43
Q105543609	P8392	external-id	1
Q7302866	P8392	external-id	1
Q134556	P8408	external-id	6
Q134556	P8524	external-id	6
Q7366	P8524	external-id	1
Q134556	P854	url	1
Q134556	P856	url	205
Q7366	P856	url	28
Q169930	P856	url	2
Q1366112	P856	url	1
Q207628	P856	url	1
Q134556	P8687	quantity	5
Q7366	P8687	quantity	1
Q134556	P8776	external-id	1
Q134556	P8856	external-id	956
Q7366	P8856	external-id	197
Q7302866	P8856	external-id	4
Q1193470	P8856	external-id	2
Q105543609	P8856	external-id	1
Q482994	P8856	external-id	1
Q748289	P8856	external-id	1
Q134556	P8885	external-id	3
Q7366	P8885	external-id	1
Q134556	P9068	external-id	3
Q134556	P9083	external-id	1
Q134556	P9089	external-id	62
Q7366	P9089	external-id	33
Q207628	P9089	external-id	3
Q7302866	P9089	external-id	1
Q134556	P9133	external-id	58
Q7366	P9133	external-id	23
Q7302866	P9133	external-id	1
Q134556	P9182	external-id	694
Q7366	P9182	external-id	20
Q1366112	P9182	external-id	1
Q169930	P9182	external-id	1
Q2188189	P9182	external-id	1
Q7302866	P9182	external-id	1
Q134556	P9290	external-id	40
Q7366	P9290	external-id	10
Q748289	P9290	external-id	1
Q134556	P935	string	1
Q134556	P9469	external-id	1
Q7366	P9469	external-id	1
Q134556	P953	url	1
Q7366	P953	url	1
Q134556	P957	external-id	1
Q7366	P957	external-id	1
Q134556	P9629	external-id	1
Q7366	P9629	external-id	1
Q134556	P973	url	2
Q7366	P973	url	1
Q134556	P989	commonsMedia	6
Q7366	P989	commonsMedia	4
Q134556	P9965	external-id	20
Q7366	P9965	external-id	2
