domain	property	range	count	domain;label	property;label	range;label
Q1660312	P1056	Q1047113	2	'major label'@en	'product or material produced'@en	'specialty'@en
Q1660312	P1056	Q56055944	2	'major label'@en	'product or material produced'@en	'arts form'@en
Q18127	P1056	Q14946528	2	'record label'@en	'product or material produced'@en	'conflation'@en
Q4830453	P1056	Q1047113	2	'business'@en	'product or material produced'@en	'specialty'@en
Q4830453	P1056	Q56055944	2	'business'@en	'product or material produced'@en	'arts form'@en
Q891723	P1056	Q106043376	2	'public company'@en	'product or material produced'@en	'music release type'@en
Q891723	P1056	Q108037652	2	'public company'@en	'product or material produced'@en	'audio release format'@en
Q891723	P1056	Q82036085	2	'public company'@en	'product or material produced'@en	'physical media format'@en
Q18127	P1056	Q108040090	1	'record label'@en	'product or material produced'@en	'music release type by format'@en
Q18127	P1056	Q11862829	1	'record label'@en	'product or material produced'@en	'academic discipline'@en
Q18127	P1056	Q14208553	1	'record label'@en	'product or material produced'@en	'invention'@en
Q18127	P1056	Q169872	1	'record label'@en	'product or material produced'@en	'symptom'@en
Q18127	P1056	Q173799	1	'record label'@en	'product or material produced'@en	'entertainment'@en
Q18127	P1056	Q1914636	1	'record label'@en	'product or material produced'@en	'activity'@en
Q18127	P1056	Q20202269	1	'record label'@en	'product or material produced'@en	'musical term'@en
Q18127	P1056	Q4026292	1	'record label'@en	'product or material produced'@en	'action'@en
Q18127	P1056	Q4671286	1	'record label'@en	'product or material produced'@en	'academic major'@en
Q18127	P1056	Q47728	1	'record label'@en	'product or material produced'@en	'hobby'@en
Q18127	P1056	Q589183	1	'record label'@en	'product or material produced'@en	'radio format'@en
Q18127	P1056	Q59913930	1	'record label'@en	'product or material produced'@en	'recording industry term'@en
Q18127	P1056	Q8148	1	'record label'@en	'product or material produced'@en	'industry'@en
Q18127	P1056	Q81947509	1	'record label'@en	'product or material produced'@en	'album type'@en
Q18127	P1056	Q839864	1	'record label'@en	'product or material produced'@en	'party game'@en
Q20739124	P1056	Q1047113	1	'entertainment company'@en	'product or material produced'@en	'specialty'@en
Q20739124	P1056	Q56055944	1	'entertainment company'@en	'product or material produced'@en	'arts form'@en
Q2608849	P1056	Q11862829	1	'imprint'@en	'product or material produced'@en	'academic discipline'@en
Q2608849	P1056	Q169872	1	'imprint'@en	'product or material produced'@en	'symptom'@en
Q2608849	P1056	Q1914636	1	'imprint'@en	'product or material produced'@en	'activity'@en
Q2608849	P1056	Q4671286	1	'imprint'@en	'product or material produced'@en	'academic major'@en
Q2608849	P1056	Q47728	1	'imprint'@en	'product or material produced'@en	'hobby'@en
Q2608849	P1056	Q8148	1	'imprint'@en	'product or material produced'@en	'industry'@en
Q4830453	P1056	Q108037652	1	'business'@en	'product or material produced'@en	'audio release format'@en
Q4830453	P1056	Q11862829	1	'business'@en	'product or material produced'@en	'academic discipline'@en
Q4830453	P1056	Q169872	1	'business'@en	'product or material produced'@en	'symptom'@en
Q4830453	P1056	Q1914636	1	'business'@en	'product or material produced'@en	'activity'@en
Q4830453	P1056	Q223393	1	'business'@en	'product or material produced'@en	'literary genre'@en
Q4830453	P1056	Q4263830	1	'business'@en	'product or material produced'@en	'literary form'@en
Q4830453	P1056	Q4671286	1	'business'@en	'product or material produced'@en	'academic major'@en
Q4830453	P1056	Q47728	1	'business'@en	'product or material produced'@en	'hobby'@en
Q4830453	P1056	Q621993	1	'business'@en	'product or material produced'@en	'literary class'@en
Q4830453	P1056	Q6630149	1	'business'@en	'product or material produced'@en	'narrative form'@en
Q4830453	P1056	Q8148	1	'business'@en	'product or material produced'@en	'industry'@en
Q4830453	P1056	Q82036085	1	'business'@en	'product or material produced'@en	'physical media format'@en
Q5354754	P1056	Q1047113	1	'talent agency'@en	'product or material produced'@en	'specialty'@en
Q5354754	P1056	Q14946528	1	'talent agency'@en	'product or material produced'@en	'conflation'@en
Q5354754	P1056	Q223393	1	'talent agency'@en	'product or material produced'@en	'literary genre'@en
Q5354754	P1056	Q4263830	1	'talent agency'@en	'product or material produced'@en	'literary form'@en
Q5354754	P1056	Q56055944	1	'talent agency'@en	'product or material produced'@en	'arts form'@en
Q5354754	P1056	Q621993	1	'talent agency'@en	'product or material produced'@en	'literary class'@en
Q5354754	P1056	Q6630149	1	'talent agency'@en	'product or material produced'@en	'narrative form'@en
Q58318936	P1056	Q1047113	1	'music production company'@en	'product or material produced'@en	'specialty'@en
Q58318936	P1056	Q56055944	1	'music production company'@en	'product or material produced'@en	'arts form'@en
Q6881511	P1056	Q1047113	1	'enterprise'@en	'product or material produced'@en	'specialty'@en
Q6881511	P1056	Q223393	1	'enterprise'@en	'product or material produced'@en	'literary genre'@en
Q6881511	P1056	Q4263830	1	'enterprise'@en	'product or material produced'@en	'literary form'@en
Q6881511	P1056	Q56055944	1	'enterprise'@en	'product or material produced'@en	'arts form'@en
Q6881511	P1056	Q621993	1	'enterprise'@en	'product or material produced'@en	'literary class'@en
Q6881511	P1056	Q6630149	1	'enterprise'@en	'product or material produced'@en	'narrative form'@en
Q778575	P1056	Q108037652	1	'conglomerate'@en	'product or material produced'@en	'audio release format'@en
Q778575	P1056	Q82036085	1	'conglomerate'@en	'product or material produced'@en	'physical media format'@en
Q783794	P1056	Q1047113	1	'company'@en	'product or material produced'@en	'specialty'@en
Q783794	P1056	Q56055944	1	'company'@en	'product or material produced'@en	'arts form'@en
Q18127	P106	Q28640	2	'record label'@en	'occupation'@en	'profession'@en
Q1320047	P106	Q12047392	1	'book publisher'@en	'occupation'@en	'legal form'@en
Q1320047	P106	Q17197366	1	'book publisher'@en	'occupation'@en	'type of organisation'@en
Q18127	P106	Q12047392	1	'record label'@en	'occupation'@en	'legal form'@en
Q18127	P106	Q17197366	1	'record label'@en	'occupation'@en	'type of organisation'@en
Q18127	P106	Q66715801	1	'record label'@en	'occupation'@en	'musical profession'@en
Q1917775	P106	Q12047392	1	'music publishing company'@en	'occupation'@en	'legal form'@en
Q1917775	P106	Q17197366	1	'music publishing company'@en	'occupation'@en	'type of organisation'@en
Q215380	P106	Q28640	1	'musical group'@en	'occupation'@en	'profession'@en
Q3719391	P106	Q12047392	1	'sheet music publisher'@en	'occupation'@en	'legal form'@en
Q3719391	P106	Q17197366	1	'sheet music publisher'@en	'occupation'@en	'type of organisation'@en
Q54982412	P106	Q28640	1	'songwriting team'@en	'occupation'@en	'profession'@en
Q18127	P112	Q5	622	'record label'@en	'founded by'@en	'human'@en
Q1542343	P112	Q5	30	'independent record label'@en	'founded by'@en	'human'@en
Q18127	P112	Q215380	21	'record label'@en	'founded by'@en	'musical group'@en
Q4830453	P112	Q5	18	'business'@en	'founded by'@en	'human'@en
Q2608849	P112	Q5	17	'imprint'@en	'founded by'@en	'human'@en
Q18127	P112	Q18127	12	'record label'@en	'founded by'@en	'record label'@en
Q18127	P112	Q5741069	9	'record label'@en	'founded by'@en	'rock group'@en
Q18127	P112	Q2442401	7	'record label'@en	'founded by'@en	'record company'@en
Q783794	P112	Q5	7	'company'@en	'founded by'@en	'human'@en
Q18127	P112	Q4830453	6	'record label'@en	'founded by'@en	'business'@en
Q5354754	P112	Q5	6	'talent agency'@en	'founded by'@en	'human'@en
Q18127	P112	Q1062083	5	'record label'@en	'founded by'@en	'billionaire'@en
Q891723	P112	Q5	5	'public company'@en	'founded by'@en	'human'@en
Q18127	P112	Q16979650	4	'record label'@en	'founded by'@en	'sibling group'@en
Q2442401	P112	Q5	4	'record company'@en	'founded by'@en	'human'@en
Q6881511	P112	Q5	4	'enterprise'@en	'founded by'@en	'human'@en
Q746369	P112	Q5	4	'recording studio'@en	'founded by'@en	'human'@en
Q18127	P112	Q1762059	3	'record label'@en	'founded by'@en	'film production company'@en
Q18127	P112	Q891723	3	'record label'@en	'founded by'@en	'public company'@en
Q2243978	P112	Q5	3	'record shop'@en	'founded by'@en	'human'@en
Q783794	P112	Q18127	3	'company'@en	'founded by'@en	'record label'@en
Q18127	P112	Q10648343	2	'record label'@en	'founded by'@en	'duo'@en
Q18127	P112	Q16017119	2	'record label'@en	'founded by'@en	'collective pseudonym'@en
Q18127	P112	Q43229	2	'record label'@en	'founded by'@en	'organization'@en
Q18127	P112	Q54982412	2	'record label'@en	'founded by'@en	'songwriting team'@en
Q18127	P112	Q56816954	2	'record label'@en	'founded by'@en	'heavy metal band'@en
Q18127	P112	Q6881511	2	'record label'@en	'founded by'@en	'enterprise'@en
Q18127	P112	Q7558495	2	'record label'@en	'founded by'@en	'solo project'@en
Q18127	P112	Q783794	2	'record label'@en	'founded by'@en	'company'@en
Q20739124	P112	Q5	2	'entertainment company'@en	'founded by'@en	'human'@en
Q32178211	P112	Q5	2	'music organization'@en	'founded by'@en	'human'@en
Q4830453	P112	Q1062083	2	'business'@en	'founded by'@en	'billionaire'@en
Q4830453	P112	Q18127	2	'business'@en	'founded by'@en	'record label'@en
Q4830453	P112	Q4830453	2	'business'@en	'founded by'@en	'business'@en
Q4830453	P112	Q783794	2	'business'@en	'founded by'@en	'company'@en
Q658255	P112	Q5	2	'subsidiary'@en	'founded by'@en	'human'@en
Q783794	P112	Q4830453	2	'company'@en	'founded by'@en	'business'@en
Q783794	P112	Q783794	2	'company'@en	'founded by'@en	'company'@en
Q1001388	P112	Q5	1	'budget label'@en	'founded by'@en	'human'@en
Q11396960	P112	Q5	1	'production company'@en	'founded by'@en	'human'@en
Q1194970	P112	Q5	1	'dot-com company'@en	'founded by'@en	'human'@en
Q12540664	P112	Q5	1	'distributor'@en	'founded by'@en	'human'@en
Q1542343	P112	Q215380	1	'independent record label'@en	'founded by'@en	'musical group'@en
Q1542343	P112	Q9212979	1	'independent record label'@en	'founded by'@en	'musical duo'@en
Q1660312	P112	Q1331793	1	'major label'@en	'founded by'@en	'media company'@en
Q1660312	P112	Q20739124	1	'major label'@en	'founded by'@en	'entertainment company'@en
Q1660312	P112	Q778575	1	'major label'@en	'founded by'@en	'conglomerate'@en
Q1660312	P112	Q891723	1	'major label'@en	'founded by'@en	'public company'@en
Q167270	P112	Q2442401	1	'trademark'@en	'founded by'@en	'record company'@en
Q167270	P112	Q42855995	1	'trademark'@en	'founded by'@en	'fabricator'@en
Q167270	P112	Q5	1	'trademark'@en	'founded by'@en	'human'@en
Q18127	P112	Q10689397	1	'record label'@en	'founded by'@en	'television production company'@en
Q18127	P112	Q1107679	1	'record label'@en	'founded by'@en	'animation studio'@en
Q18127	P112	Q1254874	1	'record label'@en	'founded by'@en	'television network'@en
Q18127	P112	Q1400264	1	'record label'@en	'founded by'@en	'artist collective'@en
Q18127	P112	Q1589009	1	'record label'@en	'founded by'@en	'privately held company'@en
Q18127	P112	Q167270	1	'record label'@en	'founded by'@en	'trademark'@en
Q18127	P112	Q1787375	1	'record label'@en	'founded by'@en	'children\'s interest channel'@en
Q18127	P112	Q1916382	1	'record label'@en	'founded by'@en	'media conglomerate'@en
Q18127	P112	Q19973770	1	'record label'@en	'founded by'@en	'ministry of culture'@en
Q18127	P112	Q2001305	1	'record label'@en	'founded by'@en	'television channel'@en
Q18127	P112	Q21484471	1	'record label'@en	'founded by'@en	'Wikipedia article covering multiple topics'@en
Q18127	P112	Q215048	1	'record label'@en	'founded by'@en	'supergroup'@en
Q18127	P112	Q219577	1	'record label'@en	'founded by'@en	'holding company'@en
Q18127	P112	Q24229398	1	'record label'@en	'founded by'@en	'agent'@en
Q18127	P112	Q375336	1	'record label'@en	'founded by'@en	'film studio'@en
Q18127	P112	Q42855995	1	'record label'@en	'founded by'@en	'fabricator'@en
Q18127	P112	Q4481741	1	'record label'@en	'founded by'@en	'federal ministry in Russia'@en
Q18127	P112	Q4671277	1	'record label'@en	'founded by'@en	'academic institution'@en
Q18127	P112	Q64514668	1	'record label'@en	'founded by'@en	'ska band'@en
Q18127	P112	Q778575	1	'record label'@en	'founded by'@en	'conglomerate'@en
Q18127	P112	Q84310035	1	'record label'@en	'founded by'@en	'record production team'@en
Q181298	P112	Q5	1	'fanzine'@en	'founded by'@en	'human'@en
Q1824338	P112	Q5	1	'music magazine'@en	'founded by'@en	'human'@en
Q1917775	P112	Q5	1	'music publishing company'@en	'founded by'@en	'human'@en
Q21484471	P112	Q1062083	1	'Wikipedia article covering multiple topics'@en	'founded by'@en	'billionaire'@en
Q21484471	P112	Q5	1	'Wikipedia article covering multiple topics'@en	'founded by'@en	'human'@en
Q219577	P112	Q1062083	1	'holding company'@en	'founded by'@en	'billionaire'@en
Q219577	P112	Q5	1	'holding company'@en	'founded by'@en	'human'@en
Q24229398	P112	Q5	1	'agent'@en	'founded by'@en	'human'@en
Q2442401	P112	Q1107679	1	'record company'@en	'founded by'@en	'animation studio'@en
Q2442401	P112	Q1331793	1	'record company'@en	'founded by'@en	'media company'@en
Q2442401	P112	Q1762059	1	'record company'@en	'founded by'@en	'film production company'@en
Q2442401	P112	Q18127	1	'record company'@en	'founded by'@en	'record label'@en
Q2442401	P112	Q20739124	1	'record company'@en	'founded by'@en	'entertainment company'@en
Q2442401	P112	Q4830453	1	'record company'@en	'founded by'@en	'business'@en
Q2442401	P112	Q778575	1	'record company'@en	'founded by'@en	'conglomerate'@en
Q2442401	P112	Q891723	1	'record company'@en	'founded by'@en	'public company'@en
Q2608849	P112	Q1062083	1	'imprint'@en	'founded by'@en	'billionaire'@en
Q2608849	P112	Q16979650	1	'imprint'@en	'founded by'@en	'sibling group'@en
Q28820001	P112	Q5	1	'music scene'@en	'founded by'@en	'human'@en
Q31838711	P112	Q5	1	'music distributor'@en	'founded by'@en	'human'@en
Q35127	P112	Q5	1	'website'@en	'founded by'@en	'human'@en
Q43229	P112	Q18127	1	'organization'@en	'founded by'@en	'record label'@en
Q43229	P112	Q5	1	'organization'@en	'founded by'@en	'human'@en
Q4830453	P112	Q215380	1	'business'@en	'founded by'@en	'musical group'@en
Q4830453	P112	Q778575	1	'business'@en	'founded by'@en	'conglomerate'@en
Q48748864	P112	Q5	1	'Corporation'@en	'founded by'@en	'human'@en
Q5354754	P112	Q778575	1	'talent agency'@en	'founded by'@en	'conglomerate'@en
Q58318936	P112	Q5	1	'music production company'@en	'founded by'@en	'human'@en
Q6881511	P112	Q1062083	1	'enterprise'@en	'founded by'@en	'billionaire'@en
Q6881511	P112	Q778575	1	'enterprise'@en	'founded by'@en	'conglomerate'@en
Q6942541	P112	Q5	1	'musical collective'@en	'founded by'@en	'human'@en
Q746359	P112	Q5	1	'music industry'@en	'founded by'@en	'human'@en
Q778575	P112	Q5	1	'conglomerate'@en	'founded by'@en	'human'@en
Q783794	P112	Q2442401	1	'company'@en	'founded by'@en	'record company'@en
Q783794	P112	Q891723	1	'company'@en	'founded by'@en	'public company'@en
Q84310035	P112	Q5	1	'record production team'@en	'founded by'@en	'human'@en
Q867147	P112	Q5	1	'distribution'@en	'founded by'@en	'human'@en
Q891723	P112	Q1107679	1	'public company'@en	'founded by'@en	'animation studio'@en
Q891723	P112	Q1762059	1	'public company'@en	'founded by'@en	'film production company'@en
Q891723	P112	Q4830453	1	'public company'@en	'founded by'@en	'business'@en
Q891723	P112	Q778575	1	'public company'@en	'founded by'@en	'conglomerate'@en
Q167270	P121	Q746369	1	'trademark'@en	'item operated'@en	'recording studio'@en
Q18127	P121	Q746369	1	'record label'@en	'item operated'@en	'recording studio'@en
Q24229398	P121	Q746369	1	'agent'@en	'item operated'@en	'recording studio'@en
Q1542343	P123	Q18127	1	'independent record label'@en	'publisher'@en	'record label'@en
Q1542343	P123	Q4830453	1	'independent record label'@en	'publisher'@en	'business'@en
Q18127	P123	Q18127	1	'record label'@en	'publisher'@en	'record label'@en
Q18127	P123	Q4830453	1	'record label'@en	'publisher'@en	'business'@en
Q746369	P123	Q18127	1	'recording studio'@en	'publisher'@en	'record label'@en
Q746369	P123	Q4830453	1	'recording studio'@en	'publisher'@en	'business'@en
Q18127	P1268	Q215380	1	'record label'@en	'represents'@en	'musical group'@en
Q4830453	P1268	Q215380	1	'business'@en	'represents'@en	'musical group'@en
Q18127	P127	Q2442401	79	'record label'@en	'owned by'@en	'record company'@en
Q18127	P127	Q18127	56	'record label'@en	'owned by'@en	'record label'@en
Q18127	P127	Q4830453	32	'record label'@en	'owned by'@en	'business'@en
Q18127	P127	Q1660312	28	'record label'@en	'owned by'@en	'major label'@en
Q18127	P127	Q5	25	'record label'@en	'owned by'@en	'human'@en
Q18127	P127	Q891723	23	'record label'@en	'owned by'@en	'public company'@en
Q18127	P127	Q6881511	13	'record label'@en	'owned by'@en	'enterprise'@en
Q2608849	P127	Q2442401	12	'imprint'@en	'owned by'@en	'record company'@en
Q18127	P127	Q219577	11	'record label'@en	'owned by'@en	'holding company'@en
Q18127	P127	Q1589009	9	'record label'@en	'owned by'@en	'privately held company'@en
Q18127	P127	Q658255	7	'record label'@en	'owned by'@en	'subsidiary'@en
Q18127	P127	Q778575	5	'record label'@en	'owned by'@en	'conglomerate'@en
Q2442401	P127	Q2442401	5	'record company'@en	'owned by'@en	'record company'@en
Q2442401	P127	Q4830453	5	'record company'@en	'owned by'@en	'business'@en
Q4830453	P127	Q2442401	5	'business'@en	'owned by'@en	'record company'@en
Q18127	P127	Q1916382	4	'record label'@en	'owned by'@en	'media conglomerate'@en
Q2442401	P127	Q891723	4	'record company'@en	'owned by'@en	'public company'@en
Q2608849	P127	Q658255	4	'imprint'@en	'owned by'@en	'subsidiary'@en
Q4830453	P127	Q4830453	4	'business'@en	'owned by'@en	'business'@en
Q4830453	P127	Q891723	4	'business'@en	'owned by'@en	'public company'@en
Q18127	P127	Q1320047	3	'record label'@en	'owned by'@en	'book publisher'@en
Q18127	P127	Q1762059	3	'record label'@en	'owned by'@en	'film production company'@en
Q18127	P127	Q5354754	3	'record label'@en	'owned by'@en	'talent agency'@en
Q2442401	P127	Q1660312	3	'record company'@en	'owned by'@en	'major label'@en
Q2442401	P127	Q18127	3	'record company'@en	'owned by'@en	'record label'@en
Q2442401	P127	Q219577	3	'record company'@en	'owned by'@en	'holding company'@en
Q2608849	P127	Q18127	3	'imprint'@en	'owned by'@en	'record label'@en
Q4830453	P127	Q1660312	3	'business'@en	'owned by'@en	'major label'@en
Q4830453	P127	Q18127	3	'business'@en	'owned by'@en	'record label'@en
Q5354754	P127	Q4830453	3	'talent agency'@en	'owned by'@en	'business'@en
Q5354754	P127	Q6881511	3	'talent agency'@en	'owned by'@en	'enterprise'@en
Q891723	P127	Q4830453	3	'public company'@en	'owned by'@en	'business'@en
Q18127	P127	Q11294827	2	'record label'@en	'owned by'@en	'camera manufacturer'@en
Q18127	P127	Q1917775	2	'record label'@en	'owned by'@en	'music publishing company'@en
Q18127	P127	Q206361	2	'record label'@en	'owned by'@en	'concern'@en
Q18127	P127	Q58210857	2	'record label'@en	'owned by'@en	'record pressing plant'@en
Q18127	P127	Q783794	2	'record label'@en	'owned by'@en	'company'@en
Q20739124	P127	Q4830453	2	'entertainment company'@en	'owned by'@en	'business'@en
Q219577	P127	Q4830453	2	'holding company'@en	'owned by'@en	'business'@en
Q2442401	P127	Q1331793	2	'record company'@en	'owned by'@en	'media company'@en
Q2442401	P127	Q5	2	'record company'@en	'owned by'@en	'human'@en
Q2442401	P127	Q6881511	2	'record company'@en	'owned by'@en	'enterprise'@en
Q2442401	P127	Q778575	2	'record company'@en	'owned by'@en	'conglomerate'@en
Q4830453	P127	Q5	2	'business'@en	'owned by'@en	'human'@en
Q4830453	P127	Q6881511	2	'business'@en	'owned by'@en	'enterprise'@en
Q4830453	P127	Q778575	2	'business'@en	'owned by'@en	'conglomerate'@en
Q5354754	P127	Q18127	2	'talent agency'@en	'owned by'@en	'record label'@en
Q5354754	P127	Q5354754	2	'talent agency'@en	'owned by'@en	'talent agency'@en
Q658255	P127	Q18127	2	'subsidiary'@en	'owned by'@en	'record label'@en
Q658255	P127	Q2442401	2	'subsidiary'@en	'owned by'@en	'record company'@en
Q658255	P127	Q891723	2	'subsidiary'@en	'owned by'@en	'public company'@en
Q783794	P127	Q2442401	2	'company'@en	'owned by'@en	'record company'@en
Q783794	P127	Q891723	2	'company'@en	'owned by'@en	'public company'@en
Q891723	P127	Q5	2	'public company'@en	'owned by'@en	'human'@en
Q891723	P127	Q6881511	2	'public company'@en	'owned by'@en	'enterprise'@en
Q891723	P127	Q778575	2	'public company'@en	'owned by'@en	'conglomerate'@en
Q891723	P127	Q891723	2	'public company'@en	'owned by'@en	'public company'@en
Q12540664	P127	Q11294827	1	'distributor'@en	'owned by'@en	'camera manufacturer'@en
Q12540664	P127	Q4830453	1	'distributor'@en	'owned by'@en	'business'@en
Q12540664	P127	Q6881511	1	'distributor'@en	'owned by'@en	'enterprise'@en
Q12540664	P127	Q778575	1	'distributor'@en	'owned by'@en	'conglomerate'@en
Q12540664	P127	Q891723	1	'distributor'@en	'owned by'@en	'public company'@en
Q1542343	P127	Q2442401	1	'independent record label'@en	'owned by'@en	'record company'@en
Q1542343	P127	Q658255	1	'independent record label'@en	'owned by'@en	'subsidiary'@en
Q1589009	P127	Q1331793	1	'privately held company'@en	'owned by'@en	'media company'@en
Q1589009	P127	Q4830453	1	'privately held company'@en	'owned by'@en	'business'@en
Q1589009	P127	Q891723	1	'privately held company'@en	'owned by'@en	'public company'@en
Q1660312	P127	Q1331793	1	'major label'@en	'owned by'@en	'media company'@en
Q1660312	P127	Q16969721	1	'major label'@en	'owned by'@en	'investment trust'@en
Q1660312	P127	Q219577	1	'major label'@en	'owned by'@en	'holding company'@en
Q1660312	P127	Q4830453	1	'major label'@en	'owned by'@en	'business'@en
Q1660312	P127	Q658255	1	'major label'@en	'owned by'@en	'subsidiary'@en
Q1660312	P127	Q778575	1	'major label'@en	'owned by'@en	'conglomerate'@en
Q1660312	P127	Q891723	1	'major label'@en	'owned by'@en	'public company'@en
Q167270	P127	Q18127	1	'trademark'@en	'owned by'@en	'record label'@en
Q167270	P127	Q20739124	1	'trademark'@en	'owned by'@en	'entertainment company'@en
Q167270	P127	Q219577	1	'trademark'@en	'owned by'@en	'holding company'@en
Q167270	P127	Q2442401	1	'trademark'@en	'owned by'@en	'record company'@en
Q167270	P127	Q891723	1	'trademark'@en	'owned by'@en	'public company'@en
Q169534	P127	Q1320047	1	'division'@en	'owned by'@en	'book publisher'@en
Q169534	P127	Q206361	1	'division'@en	'owned by'@en	'concern'@en
Q169534	P127	Q476115	1	'division'@en	'owned by'@en	'private equity'@en
Q169534	P127	Q4830453	1	'division'@en	'owned by'@en	'business'@en
Q169534	P127	Q6881511	1	'division'@en	'owned by'@en	'enterprise'@en
Q169534	P127	Q891723	1	'division'@en	'owned by'@en	'public company'@en
Q18127	P127	Q1047437	1	'record label'@en	'owned by'@en	'copyright collective'@en
Q18127	P127	Q1062083	1	'record label'@en	'owned by'@en	'billionaire'@en
Q18127	P127	Q10648343	1	'record label'@en	'owned by'@en	'duo'@en
Q18127	P127	Q11371	1	'record label'@en	'owned by'@en	'Internet service provider'@en
Q18127	P127	Q1331793	1	'record label'@en	'owned by'@en	'media company'@en
Q18127	P127	Q1542343	1	'record label'@en	'owned by'@en	'independent record label'@en
Q18127	P127	Q167270	1	'record label'@en	'owned by'@en	'trademark'@en
Q18127	P127	Q169534	1	'record label'@en	'owned by'@en	'division'@en
Q18127	P127	Q197952	1	'record label'@en	'owned by'@en	'corporate group'@en
Q18127	P127	Q20739124	1	'record label'@en	'owned by'@en	'entertainment company'@en
Q18127	P127	Q2085381	1	'record label'@en	'owned by'@en	'publisher'@en
Q18127	P127	Q21980538	1	'record label'@en	'owned by'@en	'commercial organization'@en
Q18127	P127	Q3719391	1	'record label'@en	'owned by'@en	'sheet music publisher'@en
Q18127	P127	Q476115	1	'record label'@en	'owned by'@en	'private equity'@en
Q18127	P127	Q58318936	1	'record label'@en	'owned by'@en	'music production company'@en
Q18127	P127	Q622425	1	'record label'@en	'owned by'@en	'nightclub'@en
Q18127	P127	Q730038	1	'record label'@en	'owned by'@en	'credit institution'@en
Q1916382	P127	Q1320047	1	'media conglomerate'@en	'owned by'@en	'book publisher'@en
Q1916382	P127	Q206361	1	'media conglomerate'@en	'owned by'@en	'concern'@en
Q1917775	P127	Q1320047	1	'music publishing company'@en	'owned by'@en	'book publisher'@en
Q1917775	P127	Q206361	1	'music publishing company'@en	'owned by'@en	'concern'@en
Q1917775	P127	Q476115	1	'music publishing company'@en	'owned by'@en	'private equity'@en
Q1917775	P127	Q4830453	1	'music publishing company'@en	'owned by'@en	'business'@en
Q1917775	P127	Q6881511	1	'music publishing company'@en	'owned by'@en	'enterprise'@en
Q1917775	P127	Q891723	1	'music publishing company'@en	'owned by'@en	'public company'@en
Q20739124	P127	Q167270	1	'entertainment company'@en	'owned by'@en	'trademark'@en
Q20739124	P127	Q18127	1	'entertainment company'@en	'owned by'@en	'record label'@en
