domain	property	range	count	domain;label	property;label	range;label
Q746359	P856	url	2.0	'music industry'@en	'official website'@en	
Q778575	P856	url	2.0	'conglomerate'@en	'official website'@en	
Q1001388	P856	url	1.0	'budget label'@en	'official website'@en	
Q1137109	P856	url	1.0	'video game publisher'@en	'official website'@en	
Q1194970	P856	url	1.0	'dot-com company'@en	'official website'@en	
Q1320047	P856	url	1.0	'book publisher'@en	'official website'@en	
Q1331793	P856	url	1.0	'media company'@en	'official website'@en	
Q13473501	P856	url	1.0	'collective'@en	'official website'@en	
Q1589009	P856	url	1.0	'privately held company'@en	'official website'@en	
Q1616075	P856	url	1.0	'television station'@en	'official website'@en	
Q163740	P856	url	1.0	'nonprofit organization'@en	'official website'@en	
Q169534	P856	url	1.0	'division'@en	'official website'@en	
Q181298	P856	url	1.0	'fanzine'@en	'official website'@en	
Q19464251	P856	url	1.0	'hip hop collective'@en	'official website'@en	
Q2085381	P856	url	1.0	'publisher'@en	'official website'@en	
Q21484471	P856	url	1.0	'Wikipedia article covering multiple topics'@en	'official website'@en	
Q24229398	P856	url	1.0	'agent'@en	'official website'@en	
Q28820001	P856	url	1.0	'music scene'@en	'official website'@en	
Q31838711	P856	url	1.0	'music distributor'@en	'official website'@en	
Q334453	P856	url	1.0	'division'@en	'official website'@en	
Q3719391	P856	url	1.0	'sheet music publisher'@en	'official website'@en	
Q42336871	P856	url	1.0	'crowdfunding platform'@en	'official website'@en	
Q43060	P856	url	1.0	'online music store'@en	'official website'@en	
Q54982412	P856	url	1.0	'songwriting team'@en	'official website'@en	
Q59163902	P856	url	1.0	'musical production'@en	'official website'@en	
Q63105403	P856	url	1.0	'Christian record label'@en	'official website'@en	
Q64581117	P856	url	1.0	'booking agency'@en	'official website'@en	
Q6942541	P856	url	1.0	'musical collective'@en	'official website'@en	
Q708676	P856	url	1.0	'charitable organization'@en	'official website'@en	
Q7247847	P856	url	1.0	'production team'@en	'official website'@en	
Q726870	P856	url	1.0	'brick and mortar'@en	'official website'@en	
Q84310035	P856	url	1.0	'record production team'@en	'official website'@en	
Q867147	P856	url	1.0	'distribution'@en	'official website'@en	
Q18127	P7859	external-id	606.0	'record label'@en	'WorldCat Identities ID'@en	
Q1542343	P7859	external-id	21.0	'independent record label'@en	'WorldCat Identities ID'@en	
Q4830453	P7859	external-id	17.0	'business'@en	'WorldCat Identities ID'@en	
Q2608849	P7859	external-id	15.0	'imprint'@en	'WorldCat Identities ID'@en	
Q2442401	P7859	external-id	12.0	'record company'@en	'WorldCat Identities ID'@en	
Q891723	P7859	external-id	6.0	'public company'@en	'WorldCat Identities ID'@en	
Q783794	P7859	external-id	5.0	'company'@en	'WorldCat Identities ID'@en	
Q20739124	P7859	external-id	3.0	'entertainment company'@en	'WorldCat Identities ID'@en	
Q219577	P7859	external-id	3.0	'holding company'@en	'WorldCat Identities ID'@en	
Q6881511	P7859	external-id	3.0	'enterprise'@en	'WorldCat Identities ID'@en	
Q1660312	P7859	external-id	2.0	'major label'@en	'WorldCat Identities ID'@en	
Q1917775	P7859	external-id	2.0	'music publishing company'@en	'WorldCat Identities ID'@en	
Q43229	P7859	external-id	2.0	'organization'@en	'WorldCat Identities ID'@en	
Q5354754	P7859	external-id	2.0	'talent agency'@en	'WorldCat Identities ID'@en	
Q658255	P7859	external-id	2.0	'subsidiary'@en	'WorldCat Identities ID'@en	
Q746359	P7859	external-id	2.0	'music industry'@en	'WorldCat Identities ID'@en	
Q746369	P7859	external-id	2.0	'recording studio'@en	'WorldCat Identities ID'@en	
Q1001388	P7859	external-id	1.0	'budget label'@en	'WorldCat Identities ID'@en	
Q1137109	P7859	external-id	1.0	'video game publisher'@en	'WorldCat Identities ID'@en	
Q11396960	P7859	external-id	1.0	'production company'@en	'WorldCat Identities ID'@en	
Q1320047	P7859	external-id	1.0	'book publisher'@en	'WorldCat Identities ID'@en	
Q1589009	P7859	external-id	1.0	'privately held company'@en	'WorldCat Identities ID'@en	
Q163740	P7859	external-id	1.0	'nonprofit organization'@en	'WorldCat Identities ID'@en	
Q167270	P7859	external-id	1.0	'trademark'@en	'WorldCat Identities ID'@en	
Q1916382	P7859	external-id	1.0	'media conglomerate'@en	'WorldCat Identities ID'@en	
Q21484471	P7859	external-id	1.0	'Wikipedia article covering multiple topics'@en	'WorldCat Identities ID'@en	
Q215380	P7859	external-id	1.0	'musical group'@en	'WorldCat Identities ID'@en	
Q32178211	P7859	external-id	1.0	'music organization'@en	'WorldCat Identities ID'@en	
Q3719391	P7859	external-id	1.0	'sheet music publisher'@en	'WorldCat Identities ID'@en	
Q778575	P7859	external-id	1.0	'conglomerate'@en	'WorldCat Identities ID'@en	
Q18127	P646	external-id	3480.0	'record label'@en	'Freebase ID'@en	
Q1542343	P646	external-id	102.0	'independent record label'@en	'Freebase ID'@en	
Q4830453	P646	external-id	60.0	'business'@en	'Freebase ID'@en	
Q2608849	P646	external-id	46.0	'imprint'@en	'Freebase ID'@en	
Q783794	P646	external-id	26.0	'company'@en	'Freebase ID'@en	
Q2442401	P646	external-id	25.0	'record company'@en	'Freebase ID'@en	
Q5354754	P646	external-id	25.0	'talent agency'@en	'Freebase ID'@en	
Q6881511	P646	external-id	10.0	'enterprise'@en	'Freebase ID'@en	
Q891723	P646	external-id	10.0	'public company'@en	'Freebase ID'@en	
Q20739124	P646	external-id	9.0	'entertainment company'@en	'Freebase ID'@en	
Q746369	P646	external-id	7.0	'recording studio'@en	'Freebase ID'@en	
Q43229	P646	external-id	6.0	'organization'@en	'Freebase ID'@en	
Q1001388	P646	external-id	5.0	'budget label'@en	'Freebase ID'@en	
Q215380	P646	external-id	5.0	'musical group'@en	'Freebase ID'@en	
Q1917775	P646	external-id	4.0	'music publishing company'@en	'Freebase ID'@en	
Q12540664	P646	external-id	3.0	'distributor'@en	'Freebase ID'@en	
Q2085381	P646	external-id	3.0	'publisher'@en	'Freebase ID'@en	
Q219577	P646	external-id	3.0	'holding company'@en	'Freebase ID'@en	
Q2243978	P646	external-id	3.0	'record shop'@en	'Freebase ID'@en	
Q35127	P646	external-id	3.0	'website'@en	'Freebase ID'@en	
Q658255	P646	external-id	3.0	'subsidiary'@en	'Freebase ID'@en	
Q746359	P646	external-id	3.0	'music industry'@en	'Freebase ID'@en	
Q1660312	P646	external-id	2.0	'major label'@en	'Freebase ID'@en	
Q167270	P646	external-id	2.0	'trademark'@en	'Freebase ID'@en	
Q1824338	P646	external-id	2.0	'music magazine'@en	'Freebase ID'@en	
Q32178211	P646	external-id	2.0	'music organization'@en	'Freebase ID'@en	
Q48748864	P646	external-id	2.0	'Corporation'@en	'Freebase ID'@en	
Q58318936	P646	external-id	2.0	'music production company'@en	'Freebase ID'@en	
Q778575	P646	external-id	2.0	'conglomerate'@en	'Freebase ID'@en	
Q1137109	P646	external-id	1.0	'video game publisher'@en	'Freebase ID'@en	
Q11396960	P646	external-id	1.0	'production company'@en	'Freebase ID'@en	
Q1194970	P646	external-id	1.0	'dot-com company'@en	'Freebase ID'@en	
Q1320047	P646	external-id	1.0	'book publisher'@en	'Freebase ID'@en	
Q1331793	P646	external-id	1.0	'media company'@en	'Freebase ID'@en	
Q13473501	P646	external-id	1.0	'collective'@en	'Freebase ID'@en	
Q1589009	P646	external-id	1.0	'privately held company'@en	'Freebase ID'@en	
Q1616075	P646	external-id	1.0	'television station'@en	'Freebase ID'@en	
Q163740	P646	external-id	1.0	'nonprofit organization'@en	'Freebase ID'@en	
Q169534	P646	external-id	1.0	'division'@en	'Freebase ID'@en	
Q181298	P646	external-id	1.0	'fanzine'@en	'Freebase ID'@en	
Q1916382	P646	external-id	1.0	'media conglomerate'@en	'Freebase ID'@en	
Q19464251	P646	external-id	1.0	'hip hop collective'@en	'Freebase ID'@en	
Q20671381	P646	external-id	1.0	'album series'@en	'Freebase ID'@en	
Q21484471	P646	external-id	1.0	'Wikipedia article covering multiple topics'@en	'Freebase ID'@en	
Q24229398	P646	external-id	1.0	'agent'@en	'Freebase ID'@en	
Q28820001	P646	external-id	1.0	'music scene'@en	'Freebase ID'@en	
Q31838711	P646	external-id	1.0	'music distributor'@en	'Freebase ID'@en	
Q334453	P646	external-id	1.0	'division'@en	'Freebase ID'@en	
Q3719391	P646	external-id	1.0	'sheet music publisher'@en	'Freebase ID'@en	
Q42336871	P646	external-id	1.0	'crowdfunding platform'@en	'Freebase ID'@en	
Q43060	P646	external-id	1.0	'online music store'@en	'Freebase ID'@en	
Q431289	P646	external-id	1.0	'brand'@en	'Freebase ID'@en	
Q54982412	P646	external-id	1.0	'songwriting team'@en	'Freebase ID'@en	
Q59163902	P646	external-id	1.0	'musical production'@en	'Freebase ID'@en	
Q63105403	P646	external-id	1.0	'Christian record label'@en	'Freebase ID'@en	
Q64581117	P646	external-id	1.0	'booking agency'@en	'Freebase ID'@en	
Q708676	P646	external-id	1.0	'charitable organization'@en	'Freebase ID'@en	
Q7247847	P646	external-id	1.0	'production team'@en	'Freebase ID'@en	
Q867147	P646	external-id	1.0	'distribution'@en	'Freebase ID'@en	
Q868557	P646	external-id	1.0	'music festival'@en	'Freebase ID'@en	
Q18127	P571	time	2831.0	'record label'@en	'inception'@en	
Q1542343	P571	time	80.0	'independent record label'@en	'inception'@en	
Q4830453	P571	time	58.0	'business'@en	'inception'@en	
Q2608849	P571	time	44.0	'imprint'@en	'inception'@en	
Q5354754	P571	time	25.0	'talent agency'@en	'inception'@en	
Q2442401	P571	time	24.0	'record company'@en	'inception'@en	
Q783794	P571	time	21.0	'company'@en	'inception'@en	
Q891723	P571	time	10.0	'public company'@en	'inception'@en	
Q6881511	P571	time	9.0	'enterprise'@en	'inception'@en	
Q20739124	P571	time	8.0	'entertainment company'@en	'inception'@en	
Q746369	P571	time	6.0	'recording studio'@en	'inception'@en	
Q1917775	P571	time	4.0	'music publishing company'@en	'inception'@en	
Q215380	P571	time	4.0	'musical group'@en	'inception'@en	
Q43229	P571	time	4.0	'organization'@en	'inception'@en	
Q1001388	P571	time	3.0	'budget label'@en	'inception'@en	
Q12540664	P571	time	3.0	'distributor'@en	'inception'@en	
Q219577	P571	time	3.0	'holding company'@en	'inception'@en	
Q2243978	P571	time	3.0	'record shop'@en	'inception'@en	
Q35127	P571	time	3.0	'website'@en	'inception'@en	
Q658255	P571	time	3.0	'subsidiary'@en	'inception'@en	
Q746359	P571	time	3.0	'music industry'@en	'inception'@en	
Q1660312	P571	time	2.0	'major label'@en	'inception'@en	
Q167270	P571	time	2.0	'trademark'@en	'inception'@en	
Q1824338	P571	time	2.0	'music magazine'@en	'inception'@en	
Q2085381	P571	time	2.0	'publisher'@en	'inception'@en	
Q32178211	P571	time	2.0	'music organization'@en	'inception'@en	
Q48748864	P571	time	2.0	'Corporation'@en	'inception'@en	
Q58318936	P571	time	2.0	'music production company'@en	'inception'@en	
Q778575	P571	time	2.0	'conglomerate'@en	'inception'@en	
Q1137109	P571	time	1.0	'video game publisher'@en	'inception'@en	
Q11396960	P571	time	1.0	'production company'@en	'inception'@en	
Q1156739	P571	time	1.0	'umbrella brand'@en	'inception'@en	
Q1194970	P571	time	1.0	'dot-com company'@en	'inception'@en	
Q1320047	P571	time	1.0	'book publisher'@en	'inception'@en	
Q13473501	P571	time	1.0	'collective'@en	'inception'@en	
Q1589009	P571	time	1.0	'privately held company'@en	'inception'@en	
Q1616075	P571	time	1.0	'television station'@en	'inception'@en	
Q163740	P571	time	1.0	'nonprofit organization'@en	'inception'@en	
Q169534	P571	time	1.0	'division'@en	'inception'@en	
Q181298	P571	time	1.0	'fanzine'@en	'inception'@en	
Q1916382	P571	time	1.0	'media conglomerate'@en	'inception'@en	
Q19464251	P571	time	1.0	'hip hop collective'@en	'inception'@en	
Q20671381	P571	time	1.0	'album series'@en	'inception'@en	
Q21484471	P571	time	1.0	'Wikipedia article covering multiple topics'@en	'inception'@en	
Q24229398	P571	time	1.0	'agent'@en	'inception'@en	
Q28820001	P571	time	1.0	'music scene'@en	'inception'@en	
Q31838711	P571	time	1.0	'music distributor'@en	'inception'@en	
Q334453	P571	time	1.0	'division'@en	'inception'@en	
Q3719391	P571	time	1.0	'sheet music publisher'@en	'inception'@en	
Q42336871	P571	time	1.0	'crowdfunding platform'@en	'inception'@en	
Q43060	P571	time	1.0	'online music store'@en	'inception'@en	
Q59163902	P571	time	1.0	'musical production'@en	'inception'@en	
Q63105403	P571	time	1.0	'Christian record label'@en	'inception'@en	
Q64581117	P571	time	1.0	'booking agency'@en	'inception'@en	
Q7247847	P571	time	1.0	'production team'@en	'inception'@en	
Q726870	P571	time	1.0	'brick and mortar'@en	'inception'@en	
Q84310035	P571	time	1.0	'record production team'@en	'inception'@en	
Q867147	P571	time	1.0	'distribution'@en	'inception'@en	
Q18127	P214	external-id	641.0	'record label'@en	'VIAF ID'@en	
Q1542343	P214	external-id	22.0	'independent record label'@en	'VIAF ID'@en	
Q4830453	P214	external-id	19.0	'business'@en	'VIAF ID'@en	
Q2608849	P214	external-id	16.0	'imprint'@en	'VIAF ID'@en	
Q2442401	P214	external-id	12.0	'record company'@en	'VIAF ID'@en	
Q783794	P214	external-id	6.0	'company'@en	'VIAF ID'@en	
Q891723	P214	external-id	6.0	'public company'@en	'VIAF ID'@en	
Q20739124	P214	external-id	3.0	'entertainment company'@en	'VIAF ID'@en	
Q219577	P214	external-id	3.0	'holding company'@en	'VIAF ID'@en	
Q5354754	P214	external-id	3.0	'talent agency'@en	'VIAF ID'@en	
Q6881511	P214	external-id	3.0	'enterprise'@en	'VIAF ID'@en	
Q1660312	P214	external-id	2.0	'major label'@en	'VIAF ID'@en	
Q1917775	P214	external-id	2.0	'music publishing company'@en	'VIAF ID'@en	
Q43229	P214	external-id	2.0	'organization'@en	'VIAF ID'@en	
Q658255	P214	external-id	2.0	'subsidiary'@en	'VIAF ID'@en	
Q746359	P214	external-id	2.0	'music industry'@en	'VIAF ID'@en	
Q746369	P214	external-id	2.0	'recording studio'@en	'VIAF ID'@en	
Q1001388	P214	external-id	1.0	'budget label'@en	'VIAF ID'@en	
Q1137109	P214	external-id	1.0	'video game publisher'@en	'VIAF ID'@en	
Q11396960	P214	external-id	1.0	'production company'@en	'VIAF ID'@en	
Q1320047	P214	external-id	1.0	'book publisher'@en	'VIAF ID'@en	
Q1589009	P214	external-id	1.0	'privately held company'@en	'VIAF ID'@en	
Q163740	P214	external-id	1.0	'nonprofit organization'@en	'VIAF ID'@en	
Q167270	P214	external-id	1.0	'trademark'@en	'VIAF ID'@en	
Q1916382	P214	external-id	1.0	'media conglomerate'@en	'VIAF ID'@en	
Q2085381	P214	external-id	1.0	'publisher'@en	'VIAF ID'@en	
Q21484471	P214	external-id	1.0	'Wikipedia article covering multiple topics'@en	'VIAF ID'@en	
Q215380	P214	external-id	1.0	'musical group'@en	'VIAF ID'@en	
Q32178211	P214	external-id	1.0	'music organization'@en	'VIAF ID'@en	
Q3719391	P214	external-id	1.0	'sheet music publisher'@en	'VIAF ID'@en	
Q778575	P214	external-id	1.0	'conglomerate'@en	'VIAF ID'@en	
Q18127	P1955	external-id	1014.0	'record label'@en	'Discogs label ID'@en	
Q1542343	P1955	external-id	51.0	'independent record label'@en	'Discogs label ID'@en	
Q2608849	P1955	external-id	43.0	'imprint'@en	'Discogs label ID'@en	
Q4830453	P1955	external-id	22.0	'business'@en	'Discogs label ID'@en	
Q2442401	P1955	external-id	18.0	'record company'@en	'Discogs label ID'@en	
Q783794	P1955	external-id	9.0	'company'@en	'Discogs label ID'@en	
Q1001388	P1955	external-id	5.0	'budget label'@en	'Discogs label ID'@en	
Q20739124	P1955	external-id	5.0	'entertainment company'@en	'Discogs label ID'@en	
Q891723	P1955	external-id	4.0	'public company'@en	'Discogs label ID'@en	
Q219577	P1955	external-id	3.0	'holding company'@en	'Discogs label ID'@en	
Q2243978	P1955	external-id	3.0	'record shop'@en	'Discogs label ID'@en	
Q658255	P1955	external-id	3.0	'subsidiary'@en	'Discogs label ID'@en	
Q6881511	P1955	external-id	3.0	'enterprise'@en	'Discogs label ID'@en	
Q746369	P1955	external-id	3.0	'recording studio'@en	'Discogs label ID'@en	
Q12540664	P1955	external-id	2.0	'distributor'@en	'Discogs label ID'@en	
Q1917775	P1955	external-id	2.0	'music publishing company'@en	'Discogs label ID'@en	
Q35127	P1955	external-id	2.0	'website'@en	'Discogs label ID'@en	
Q58318936	P1955	external-id	2.0	'music production company'@en	'Discogs label ID'@en	
Q11396960	P1955	external-id	1.0	'production company'@en	'Discogs label ID'@en	
Q1589009	P1955	external-id	1.0	'privately held company'@en	'Discogs label ID'@en	
Q163740	P1955	external-id	1.0	'nonprofit organization'@en	'Discogs label ID'@en	
Q1660312	P1955	external-id	1.0	'major label'@en	'Discogs label ID'@en	
Q167270	P1955	external-id	1.0	'trademark'@en	'Discogs label ID'@en	
Q169534	P1955	external-id	1.0	'division'@en	'Discogs label ID'@en	
Q181298	P1955	external-id	1.0	'fanzine'@en	'Discogs label ID'@en	
Q1916382	P1955	external-id	1.0	'media conglomerate'@en	'Discogs label ID'@en	
Q20671381	P1955	external-id	1.0	'album series'@en	'Discogs label ID'@en	
Q24229398	P1955	external-id	1.0	'agent'@en	'Discogs label ID'@en	
Q31838711	P1955	external-id	1.0	'music distributor'@en	'Discogs label ID'@en	
Q32178211	P1955	external-id	1.0	'music organization'@en	'Discogs label ID'@en	
Q43060	P1955	external-id	1.0	'online music store'@en	'Discogs label ID'@en	
Q431289	P1955	external-id	1.0	'brand'@en	'Discogs label ID'@en	
Q48748864	P1955	external-id	1.0	'Corporation'@en	'Discogs label ID'@en	
Q5354754	P1955	external-id	1.0	'talent agency'@en	'Discogs label ID'@en	
Q63105403	P1955	external-id	1.0	'Christian record label'@en	'Discogs label ID'@en	
Q64581117	P1955	external-id	1.0	'booking agency'@en	'Discogs label ID'@en	
Q6942541	P1955	external-id	1.0	'musical collective'@en	'Discogs label ID'@en	
Q708676	P1955	external-id	1.0	'charitable organization'@en	'Discogs label ID'@en	
Q7247847	P1955	external-id	1.0	'production team'@en	'Discogs label ID'@en	
Q726870	P1955	external-id	1.0	'brick and mortar'@en	'Discogs label ID'@en	
Q746359	P1955	external-id	1.0	'music industry'@en	'Discogs label ID'@en	
Q778575	P1955	external-id	1.0	'conglomerate'@en	'Discogs label ID'@en	
Q867147	P1955	external-id	1.0	'distribution'@en	'Discogs label ID'@en	
Q18127	P17	Q6256	3021.0	'record label'@en	'country'@en	'country'@en
Q18127	P17	Q3624078	2976.0	'record label'@en	'country'@en	'sovereign state'@en
Q18127	P17	Q1520223	1691.0	'record label'@en	'country'@en	'constitutional republic'@en
Q18127	P17	Q512187	1687.0	'record label'@en	'country'@en	'federal republic'@en
Q18127	P17	Q5255892	1663.0	'record label'@en	'country'@en	'democratic republic'@en
Q18127	P17	Q99541706	1651.0	'record label'@en	'country'@en	'historical unrecognized state'@en
Q18127	P17	Q1489259	1649.0	'record label'@en	'country'@en	'superpower'@en
Q18127	P17	Q202686	753.0	'record label'@en	'country'@en	'Commonwealth realm'@en
Q18127	P17	Q112099	622.0	'record label'@en	'country'@en	'island nation'@en
Q18127	P17	Q20181813	597.0	'record label'@en	'country'@en	'colonial power'@en
Q18127	P17	Q1250464	545.0	'record label'@en	'country'@en	'realm'@en
Q18127	P17	Q43702	386.0	'record label'@en	'country'@en	'federation'@en
Q18127	P17	Q7270	261.0	'record label'@en	'country'@en	'republic'@en
Q18127	P17	Q223832	234.0	'record label'@en	'country'@en	'dominion of the British Empire'@en
Q18127	P17	Q63791824	231.0	'record label'@en	'country'@en	'country bordering the Baltic Sea'@en
Q18127	P17	Q619610	194.0	'record label'@en	'country'@en	'social state'@en
Q18127	P17	Q4209223	165.0	'record label'@en	'country'@en	'Rechtsstaat'@en
Q18127	P17	Q51576574	129.0	'record label'@en	'country'@en	'Mediterranean country'@en
Q18127	P17	Q179164	111.0	'record label'@en	'country'@en	'unitary state'@en
Q1542343	P17	Q6256	94.0	'independent record label'@en	'country'@en	'country'@en
Q1542343	P17	Q3624078	93.0	'independent record label'@en	'country'@en	'sovereign state'@en
Q4830453	P17	Q3624078	52.0	'business'@en	'country'@en	'sovereign state'@en
Q4830453	P17	Q6256	52.0	'business'@en	'country'@en	'country'@en
Q1542343	P17	Q1520223	51.0	'independent record label'@en	'country'@en	'constitutional republic'@en
Q1542343	P17	Q1489259	50.0	'independent record label'@en	'country'@en	'superpower'@en
Q1542343	P17	Q512187	50.0	'independent record label'@en	'country'@en	'federal republic'@en
Q1542343	P17	Q5255892	50.0	'independent record label'@en	'country'@en	'democratic republic'@en
Q1542343	P17	Q99541706	50.0	'independent record label'@en	'country'@en	'historical unrecognized state'@en
Q2608849	P17	Q3624078	46.0	'imprint'@en	'country'@en	'sovereign state'@en
Q2608849	P17	Q6256	46.0	'imprint'@en	'country'@en	'country'@en
Q18127	P17	Q15304003	40.0	'record label'@en	'country'@en	'country of the Kingdom of the Netherlands'@en
Q18127	P17	Q185145	39.0	'record label'@en	'country'@en	'great power'@en
Q2608849	P17	Q1489259	32.0	'imprint'@en	'country'@en	'superpower'@en
Q2608849	P17	Q1520223	32.0	'imprint'@en	'country'@en	'constitutional republic'@en
Q2608849	P17	Q512187	32.0	'imprint'@en	'country'@en	'federal republic'@en
Q2608849	P17	Q5255892	32.0	'imprint'@en	'country'@en	'democratic republic'@en
Q2608849	P17	Q99541706	32.0	'imprint'@en	'country'@en	'historical unrecognized state'@en
Q4830453	P17	Q1520223	27.0	'business'@en	'country'@en	'constitutional republic'@en
Q18127	P17	Q123480	25.0	'record label'@en	'country'@en	'landlocked country'@en
Q2442401	P17	Q6256	25.0	'record company'@en	'country'@en	'country'@en
Q1542343	P17	Q202686	24.0	'independent record label'@en	'country'@en	'Commonwealth realm'@en
Q18127	P17	Q41614	24.0	'record label'@en	'country'@en	'constitutional monarchy'@en
Q2442401	P17	Q3624078	24.0	'record company'@en	'country'@en	'sovereign state'@en
Q5354754	P17	Q1520223	23.0	'talent agency'@en	'country'@en	'constitutional republic'@en
