id
Q959583
Q276
Q212524
Q202585
Q9027
Q106240992
Q5596725
Q848399
Q506360
Q7366
Q7372631
Q158419
Q83270
Q190155
Q1860
Q1949093
Q272012
Q313992
Q507215
Q182659
Q159475
Q18654952
Q7411
Q2110571
Q26876
Q11895
Q212699
Q1963807
Q30
Q11885
Q251865
Q34166
Q40890697
Q11399
Q313013
Q183048
Q193023
Q224367
Q453330
Q3111428
Q943929
Q2331
Q210809
Q101245681
Q101245881
Q2521797
Q27661197
Q56260622
Q3482281
Q7561535
Q312498
Q9056
Q727629
Q59489527
Q217295
Q235858
Q2233829
Q1494763
Q265147
Q7850
Q148
Q704755
Q9176
Q1022293
Q4030
Q191819
Q2599
Q208909
Q137399
Q186472
Q383982
Q81180
Q211277
Q5020451
Q1040127
Q235346
Q506592
Q297097
Q2482872
Q549958
Q591990
Q296729
Q17634435
Q15125228
Q435241
Q1283031
Q5146
Q7749
Q726557
Q16846135
Q321354
Q180453
Q202729
Q1544215
Q1281741
Q16090051
Q37073
Q229453
Q719645
Q1062702
Q242813
Q611179
Q106644487
Q744787
Q274897
Q15081180
Q1980296
Q2622339
Q24251168
Q4495897
Q925653
Q661651
Q110714
Q16960074
Q175759
Q188492
Q231255
Q311267
Q392
Q40912
Q431506
Q469125
Q560592
Q573709
Q72984
Q89822741
Q91013320
Q963270
Q1631780
Q711473
Q1062400
Q1395550
Q150
Q142
Q3180076
Q3168399
Q268604
Q3071
Q30449
Q664167
Q204617
Q18233
Q179682
Q214582
Q492264
Q161819
Q310295
Q48834759
Q2318968
Q2419093
Q4772423
Q2117821
Q41309
Q528408
Q1210514
Q3083949
Q1710256
Q110197374
Q110197397
Q110197405
Q22282939
Q639197
Q484641
Q5396632
Q163454
Q21077
Q1193393
Q83440
Q16996591
Q2617090
Q2757025
Q303
Q1755251
Q275656
Q105
Q3420006
Q7182520
Q145
Q573471
Q1950573
Q178588
Q216608
Q1132862
Q53939
Q203968
Q634246
Q19652
Q131269
Q284039
Q380233
Q93540236
Q243639
Q2808
Q957024
Q1154894
Q106516926
Q106516978
Q298295
Q1542302
Q857001
Q93439
Q795134
Q191086
Q1393902
Q206159
Q449525
Q1407424
Q2142601
Q640397
Q5928
Q926040
Q190340
Q202440
Q9288
Q106351826
Q7069094
Q2898703
Q1157677
Q110074027
Q1339
Q1127530
Q105875
Q885833
Q3018782
Q283741
Q913790
Q174873
Q9748
Q123164
Q155
Q45
Q121655
Q150767
Q189534
Q217191
Q27814273
Q25218987
Q6396088
Q845084
Q216364
Q8361
Q876812
Q539427
Q52954
Q93227
Q239582
Q29
Q1321
Q57681
Q3187798
Q216961
Q110297557
Q556678
Q3977903
Q187760
Q7462622
Q18163432
Q18164364
Q556032
Q858388
Q726251
Q1757017
Q180268
Q206466
Q205560
Q6193290
Q2040397
Q7731485
Q5470176
Q111074
Q131272
Q151231
Q205001
Q313260
Q7694480
Q2343562
Q1910089
Q660708
Q484427
Q904080
Q491252
Q2296195
Q45175
Q644524
Q1466575
Q110074093
Q5176091
Q7491839
Q231259
Q165745
Q3038451
Q3753979
Q151814
Q652
Q23848
Q3370912
Q5806306
Q3972891
Q34
Q1541229
Q5556005
Q43267
Q974161
Q317784
Q1196752
Q15123969
Q155647
Q10467097
Q212649
Q946885
Q152505
Q7654953
Q4956714
Q203059
Q131578
Q265103
Q1040761
Q5287
Q683407
Q1069343
Q285469
Q4580910
Q193605
Q9309
Q25
Q105757139
Q10540126
Q1126003
Q4353806
Q717408
Q3437460
Q5946203
Q3101599
Q106804582
Q229139
Q485163
Q483251
Q16959541
Q573806
Q178642
Q18628
Q1126592
Q2332751
Q823560
Q1299
Q10508471
Q10857024
Q11158707
Q11949366
Q12060102
Q3820990
Q245596
Q48173
Q9507958
Q1443316
Q19809
Q60
Q5724629
Q618724
Q103409566
Q5590951
Q49451
Q173643
Q1203
Q3348129
Q6439065
Q9610
Q668
Q7293193
Q5527877
Q189045
Q282636
Q31155
Q216563
Q382890
Q409819
Q8360
Q193459
Q283910
Q5801329
Q10466674
Q10724327
Q105770430
Q175272
Q107245151
Q10493472
Q10578377
Q512628
Q644865
Q818046
Q102189017
Q103954553
Q4356381
Q6086362
Q155152
Q2085133
Q1688111
Q503354
Q48724391
Q188
Q183
Q107424356
Q107424392
Q107424407
Q1689957
Q214280
Q59754537
Q256856
Q4889936
Q6901278
Q4834605
Q764073
Q15180
Q1663442
Q1346593
Q10682568
Q5630735
Q868680
Q5048041
Q106925745
Q3499149
Q330629
Q27774
Q10292333
Q10666946
Q183412
Q103842703
Q493733
Q6254541
Q235820
Q10430687
Q288234
Q443023
Q43
Q829147
Q10663838
Q1145110
Q742028
Q487914
Q915152
Q876171
Q842324
Q20378
Q4956047
Q3372224
Q4935297
Q5547615
Q58339
Q266214
Q15862
Q3968767
Q275828
Q15869
Q10498310
Q5799592
Q2736
Q7930255
Q10585133
Q4356887
Q1775316
Q2427845
Q10481965
Q963369
Q99230875
Q105674784
Q696274
Q1536003
Q211756
Q928109
Q238622
Q131324
Q277626
Q530266
Q20202184
Q20202280
Q373342
Q3447859
Q105775453
Q3762738
Q3763631
Q3935048
Q64029229
Q4977599
Q2338889
Q1781808
Q5626674
Q105045706
Q3363749
Q9035
Q35
Q106299767
Q10489448
Q4934825
Q27981708
Q235440
Q552529
Q719957
Q1358159
Q10535567
Q468134
Q1523875
Q105271671
Q106193571
Q106773814
Q106819420
Q11986854
Q17770245
Q17774003
Q18609980
Q90043513
Q90319979
Q91930083
Q42887925
Q42887781
Q39
Q100975219
Q2268821
Q62619930
Q7302
Q5247306
Q7743843
Q104867772
Q9759
Q508202
Q644876
Q7714866
Q106317356
Q5607568
Q7977479
Q686360
Q165467
Q209539
Q428223
Q10466635
Q10698750
Q129464
Q20970328
Q3463341
Q601235
Q7828678
Q7081205
Q699525
Q10539577
Q1557455
Q253716
Q3539464
Q397
Q267248
Q163079
Q44086
Q105754515
Q10411179
Q10664578
Q106728710
Q4562653
Q706013
Q912930
Q361940
Q529576
Q2306
Q178517
Q180861
Q103985575
Q1744060
Q106408905
Q106449502
Q109361296
Q749089
Q1051782
Q190251
Q88961601
Q109053
Q1768
Q30587
Q318619
Q320883
Q349346
Q379613
Q42302472
Q47875
Q725828
Q269094
Q1500364
Q1112471
Q207661
Q173061
Q2280497
Q272258
Q347128
