domain	property	range	count
Q482994	P138	Q968159	1
Q482994	P138	Q97466613	1
Q482994	P1389	Q241365	1
Q482994	P1411	Q38033430	190
Q482994	P1411	Q41254	61
Q482994	P1411	Q207599	10
Q482994	P1411	Q1153257	6
Q482994	P1411	Q207601	4
Q482994	P1411	Q507057	4
Q482994	P1411	Q107547950	3
Q482994	P1411	Q483271	3
Q482994	P1411	Q921469	3
Q482994	P1411	Q1364556	2
Q482994	P1411	Q4745579	2
Q482994	P1411	Q959013	2
Q169930	P1411	Q38033430	1
Q182832	P1411	Q38033430	1
Q2712714	P1411	Q38033430	1
Q2712714	P1411	Q41254	1
Q482994	P1411	Q1011547	1
Q482994	P1411	Q107655869	1
Q482994	P1411	Q19020	1
Q482994	P1411	Q40237	1
Q482994	P1411	Q96474685	1
Q482994	P1424	Q11266439	18
Q482994	P1431	Q5	13
Q10590726	P1431	Q5	1
Q482994	P1433	Q55850593	2
Q482994	P1433	Q11424	1
Q482994	P1433	Q166142	1
Q482994	P1433	Q19307174	1
Q482994	P1433	Q210337	1
Q482994	P1433	Q229390	1
Q482994	P1433	Q240795	1
Q482994	P1433	Q24579448	1
Q482994	P1433	Q24657198	1
Q482994	P1433	Q24869	1
Q482994	P1433	Q29168811	1
Q482994	P1434	Q559618	3
Q482994	P144	Q482994	19
Q482994	P144	Q105543609	5
Q482994	P144	Q11424	3
Q482994	P144	Q7725634	3
Q10590726	P144	Q1573906	1
Q1573906	P144	Q482994	1
Q430525	P144	Q1573906	1
Q482994	P144	Q15709879	1
Q482994	P144	Q1573906	1
Q482994	P144	Q213924	1
Q482994	P144	Q3331189	1
Q482994	P144	Q4167410	1
Q482994	P144	Q47461344	1
Q482994	P144	Q5398426	1
Q482994	P144	Q58483083	1
Q482994	P144	Q59557805	1
Q482994	P1441	Q7889	1
Q482994	P1444	Q1549591	6
Q482994	P1444	Q515	6
Q482994	P1444	Q747074	6
Q482994	P1444	Q1637706	2
Q482994	P1444	Q1093829	1
Q482994	P1444	Q1154710	1
Q482994	P1444	Q1187811	1
Q482994	P1444	Q13218391	1
Q482994	P1444	Q2264924	1
Q482994	P1444	Q50330360	1
Q482994	P1444	Q5119	1
Q482994	P1444	Q56061	1
Q482994	P1444	Q62049	1
Q482994	P1444	Q956214	1
Q482994	P155	Q482994	40542
Q482994	P155	Q169930	2075
Q482994	P155	Q215380	213
Q482994	P155	Q134556	126
Q482994	P155	Q5	116
Q482994	P155	Q11424	108
Q482994	P155	Q10590726	74
Q10590726	P155	Q482994	51
Q169930	P155	Q482994	48
Q482994	P155	Q105543609	29
Q482994	P155	Q273057	26
Q11424	P155	Q482994	19
Q482994	P155	Q4167410	18
Q482994	P155	Q1997853	17
Q482994	P155	Q220935	16
Q482994	P155	Q394970	16
Q169930	P155	Q169930	12
Q482994	P155	Q5741069	12
Q134556	P155	Q134556	11
Q1997853	P155	Q482994	11
Q482994	P155	Q1261214	11
Q482994	P155	Q2619673	11
Q482994	P155	Q430525	10
Q134556	P155	Q482994	9
Q482994	P155	Q15116915	9
Q482994	P155	Q5151485	9
Q482994	P155	Q7366	9
Q482994	P155	Q9212979	9
Q11424	P155	Q11424	7
Q482994	P155	Q1573906	7
Q482994	P155	Q2073093	7
Q15116915	P155	Q482994	6
Q482994	P155	Q2088357	6
Q482994	P155	Q4274081	6
Q482994	P155	Q58483083	6
Q482994	P155	Q59854802	6
Q10590726	P155	Q10590726	5
Q11424	P155	Q1261214	5
Q11424	P155	Q15116915	5
Q1261214	P155	Q11424	5
Q1261214	P155	Q1261214	5
Q1261214	P155	Q15116915	5
Q1261214	P155	Q482994	5
Q15116915	P155	Q11424	5
Q15116915	P155	Q1261214	5
Q15116915	P155	Q15116915	5
Q394970	P155	Q482994	5
Q482994	P155	Q29168811	5
Q482994	P155	Q62019336	5
Q482994	P155	Q7889	5
Q5151485	P155	Q482994	5
Q5151485	P155	Q5151485	5
Q105543609	P155	Q482994	4
Q430525	P155	Q482994	4
Q482994	P155	Q104635718	4
Q482994	P155	Q18127	4
Q482994	P155	Q20671381	4
Q482994	P155	Q24862	4
Q482994	P155	Q5398426	4
Q482994	P155	Q60713210	4
Q482994	P155	Q65598493	4
Q482994	P155	Q7725634	4
Q182832	P155	Q482994	3
Q4274081	P155	Q482994	3
Q482994	P155	Q182832	3
Q482994	P155	Q229390	3
Q482994	P155	Q59557805	3
Q59557805	P155	Q482994	3
Q105420	P155	Q482994	2
Q10590726	P155	Q169930	2
Q1173065	P155	Q482994	2
Q1295240	P155	Q482994	2
Q134556	P155	Q105543609	2
Q208569	P155	Q482994	2
Q30592710	P155	Q482994	2
Q4274081	P155	Q4274081	2
Q430525	P155	Q10590726	2
Q482994	P155	Q105420	2
Q482994	P155	Q208569	2
Q482994	P155	Q215048	2
Q482994	P155	Q261636	2
Q482994	P155	Q3331189	2
Q482994	P155	Q368281	2
Q482994	P155	Q47461344	2
Q482994	P155	Q506240	2
Q482994	P155	Q57976524	2
Q482994	P155	Q98645843	2
Q105420	P155	Q105420	1
Q10590726	P155	Q11424	1
Q10590726	P155	Q1997853	1
Q10590726	P155	Q5	1
Q107391427	P155	Q482994	1
Q11424	P155	Q35140	1
Q1173065	P155	Q169930	1
Q1261214	P155	Q35140	1
Q134556	P155	Q169930	1
Q149757	P155	Q482994	1
Q15116915	P155	Q35140	1
Q169930	P155	Q134556	1
Q169930	P155	Q14623351	1
Q17518461	P155	Q482994	1
Q1800833	P155	Q482994	1
Q1850936	P155	Q1850936	1
Q1850936	P155	Q482994	1
Q1997853	P155	Q1997853	1
Q2031291	P155	Q482994	1
Q2073093	P155	Q169930	1
Q2073093	P155	Q1997853	1
Q2073093	P155	Q482994	1
Q215380	P155	Q482994	1
Q21997607	P155	Q482994	1
Q220935	P155	Q482994	1
Q24862	P155	Q482994	1
Q2565300	P155	Q482994	1
Q2619673	P155	Q2619673	1
Q2619673	P155	Q482994	1
Q2712714	P155	Q482994	1
Q2831984	P155	Q482994	1
Q30592710	P155	Q169930	1
Q3331189	P155	Q11424	1
Q3331189	P155	Q482994	1
Q34508	P155	Q2561317	1
Q34508	P155	Q430525	1
Q368281	P155	Q169930	1
Q368281	P155	Q482994	1
Q430525	P155	Q430525	1
Q47461344	P155	Q1760610	1
Q47461344	P155	Q482994	1
Q482994	P155	Q1043631	1
Q482994	P155	Q106042566	1
Q482994	P155	Q108040195	1
Q482994	P155	Q111241092	1
Q482994	P155	Q1114461	1
Q482994	P155	Q1138081	1
Q482994	P155	Q1147354	1
Q482994	P155	Q1173065	1
Q482994	P155	Q120544	1
Q482994	P155	Q12308941	1
Q482994	P155	Q123705	1
Q482994	P155	Q12538685	1
Q482994	P155	Q1259759	1
Q482994	P155	Q1288568	1
Q482994	P155	Q12909644	1
Q482994	P155	Q13406463	1
Q482994	P155	Q14623351	1
Q482994	P155	Q15416	1
Q482994	P155	Q15632617	1
Q482994	P155	Q15711870	1
Q482994	P155	Q16909344	1
Q482994	P155	Q16970	1
Q482994	P155	Q170584	1
Q482994	P155	Q1760610	1
Q482994	P155	Q178885	1
Q482994	P155	Q1850936	1
Q482994	P155	Q193977	1
Q482994	P155	Q202570	1
Q482994	P155	Q202866	1
Q482994	P155	Q207338	1
Q482994	P155	Q21198342	1
Q482994	P155	Q216337	1
Q482994	P155	Q217026	1
Q482994	P155	Q2188189	1
Q482994	P155	Q24229398	1
Q482994	P155	Q24869	1
Q482994	P155	Q25379	1
Q482994	P155	Q2561317	1
Q482994	P155	Q2707384	1
Q482994	P155	Q28061934	1
Q482994	P155	Q2831984	1
Q482994	P155	Q30592710	1
Q482994	P155	Q3186692	1
Q482994	P155	Q327496	1
Q482994	P155	Q3311614	1
Q482994	P155	Q3464665	1
Q482994	P155	Q34770	1
Q482994	P155	Q35140	1
Q482994	P155	Q39367	1
Q482994	P155	Q46970	1
Q482994	P155	Q4839591	1
Q482994	P155	Q515	1
Q482994	P155	Q5294	1
Q482994	P155	Q558325	1
Q482994	P155	Q56816954	1
Q482994	P155	Q58232557	1
Q482994	P155	Q59913930	1
Q482994	P155	Q659103	1
Q482994	P155	Q6942541	1
Q482994	P155	Q7397	1
Q482994	P155	Q781549	1
Q482994	P155	Q80071	1
Q482994	P155	Q868557	1
Q5151485	P155	Q134556	1
Q559618	P155	Q482994	1
Q7366	P155	Q134556	1
Q7366	P155	Q482994	1
Q482994	P1552	Q108040195	1667
Q482994	P1552	Q59913930	1530
Q482994	P1552	Q81947509	922
Q482994	P1552	Q81945865	158
Q482994	P1552	Q1207505	139
Q482994	P1552	Q151885	139
Q482994	P1552	Q19361238	133
Q482994	P1552	Q106043376	3
Q482994	P1552	Q20202269	3
Q482994	P1552	Q28530564	3
Q10590726	P1552	Q108040195	2
Q10590726	P1552	Q59913930	2
Q482994	P1552	Q10713132	2
Q482994	P1552	Q108225947	2
Q482994	P1552	Q23649976	2
Q11424	P1552	Q59913930	1
Q11424	P1552	Q81947509	1
Q1295240	P1552	Q108040195	1
Q1295240	P1552	Q59913930	1
Q134556	P1552	Q108040195	1
Q134556	P1552	Q59913930	1
Q169930	P1552	Q108040195	1
Q169930	P1552	Q59913930	1
Q1997853	P1552	Q108040195	1
Q1997853	P1552	Q59913930	1
Q2031291	P1552	Q108040195	1
Q2031291	P1552	Q59913930	1
Q2031291	P1552	Q81945865	1
Q2031291	P1552	Q81947509	1
Q220935	P1552	Q1207505	1
Q220935	P1552	Q151885	1
Q482994	P1552	Q108037652	1
Q482994	P1552	Q108040090	1
Q482994	P156	Q482994	42066
Q482994	P156	Q169930	1535
Q482994	P156	Q215380	215
Q482994	P156	Q5	159
Q482994	P156	Q134556	119
Q482994	P156	Q11424	90
Q482994	P156	Q10590726	86
Q10590726	P156	Q482994	47
Q169930	P156	Q482994	47
Q482994	P156	Q105543609	24
Q482994	P156	Q273057	22
Q482994	P156	Q394970	22
Q482994	P156	Q4167410	18
Q11424	P156	Q482994	16
Q482994	P156	Q2619673	14
Q134556	P156	Q134556	13
Q169930	P156	Q169930	13
Q482994	P156	Q1997853	13
Q134556	P156	Q482994	11
Q1997853	P156	Q482994	11
Q482994	P156	Q5741069	11
Q482994	P156	Q430525	10
Q482994	P156	Q59854802	10
Q482994	P156	Q9212979	10
Q482994	P156	Q1261214	9
Q5151485	P156	Q482994	8
Q15116915	P156	Q482994	7
Q482994	P156	Q15116915	7
Q482994	P156	Q20671381	7
Q11424	P156	Q11424	6
Q1261214	P156	Q482994	6
Q394970	P156	Q482994	6
Q482994	P156	Q1573906	6
Q482994	P156	Q2088357	6
Q482994	P156	Q29168811	6
Q482994	P156	Q5151485	6
Q482994	P156	Q58483083	6
Q10590726	P156	Q10590726	5
Q11424	P156	Q1261214	5
Q11424	P156	Q15116915	5
Q1261214	P156	Q11424	5
Q1261214	P156	Q1261214	5
Q1261214	P156	Q15116915	5
Q15116915	P156	Q11424	5
Q15116915	P156	Q1261214	5
Q15116915	P156	Q15116915	5
Q482994	P156	Q12538685	5
Q5151485	P156	Q5151485	5
Q105543609	P156	Q482994	4
Q10590726	P156	Q169930	4
Q134556	P156	Q105543609	4
Q4274081	P156	Q482994	4
Q430525	P156	Q482994	4
Q482994	P156	Q1800833	4
Q482994	P156	Q229390	4
Q482994	P156	Q2565300	4
Q482994	P156	Q3331189	4
Q482994	P156	Q47461344	4
Q482994	P156	Q5398426	4
Q482994	P156	Q60713210	4
Q482994	P156	Q7366	4
Q482994	P156	Q7889	4
Q182832	P156	Q482994	3
Q30592710	P156	Q482994	3
Q482994	P156	Q5294	3
Q482994	P156	Q59191021	3
Q482994	P156	Q62019336	3
Q482994	P156	Q7725634	3
Q105420	P156	Q482994	2
Q1173065	P156	Q482994	2
Q1295240	P156	Q482994	2
Q169930	P156	Q59854802	2
Q2031291	P156	Q482994	2
Q220935	P156	Q482994	2
Q368281	P156	Q169930	2
Q482994	P156	Q104635718	2
Q482994	P156	Q1093829	2
Q482994	P156	Q1318274	2
Q482994	P156	Q149757	2
Q482994	P156	Q15416	2
Q482994	P156	Q182832	2
Q482994	P156	Q184511	2
Q482994	P156	Q2073093	2
Q482994	P156	Q24869	2
Q482994	P156	Q2707384	2
Q482994	P156	Q2831984	2
Q482994	P156	Q506240	2
Q482994	P156	Q56816954	2
Q482994	P156	Q57976524	2
Q482994	P156	Q58232557	2
Q482994	P156	Q868557	2
Q482994	P156	Q8889	2
Q59557805	P156	Q482994	2
Q105420	P156	Q105420	1
Q10590726	P156	Q11424	1
Q10590726	P156	Q430525	1
Q107391427	P156	Q169930	1
Q11424	P156	Q169930	1
Q11424	P156	Q394970	1
Q134556	P156	Q9212979	1
Q149757	P156	Q482994	1
Q169930	P156	Q368281	1
Q17518461	P156	Q482994	1
Q1800833	P156	Q482994	1
Q1850936	P156	Q12538685	1
Q1850936	P156	Q1850936	1
Q1997853	P156	Q1997853	1
Q2073093	P156	Q169930	1
Q2073093	P156	Q482994	1
Q208569	P156	Q482994	1
Q215380	P156	Q482994	1
Q21997607	P156	Q482994	1
Q2565300	P156	Q482994	1
Q2619673	P156	Q2619673	1
Q2619673	P156	Q7889	1
Q2712714	P156	Q482994	1
Q2831984	P156	Q482994	1
Q34508	P156	Q482994	1
Q368281	P156	Q215380	1
Q368281	P156	Q368281	1
Q430525	P156	Q11424	1
Q47461344	P156	Q1760610	1
Q47461344	P156	Q2831984	1
Q47461344	P156	Q482994	1
Q482994	P156	Q1002697	1
Q482994	P156	Q1009641	1
Q482994	P156	Q1043631	1
Q482994	P156	Q105420	1
Q482994	P156	Q107391427	1
Q482994	P156	Q10860585	1
Q482994	P156	Q11032	1
Q482994	P156	Q1138081	1
Q482994	P156	Q1195253	1
Q482994	P156	Q120544	1
Q482994	P156	Q1250464	1
Q482994	P156	Q12737077	1
Q482994	P156	Q1288568	1
Q482994	P156	Q1295240	1
Q482994	P156	Q131186	1
Q482994	P156	Q13406463	1
Q482994	P156	Q14623351	1
Q482994	P156	Q149789	1
Q482994	P156	Q15275719	1
Q482994	P156	Q1549591	1
Q482994	P156	Q1620908	1
Q482994	P156	Q1637706	1
Q482994	P156	Q171263	1
Q482994	P156	Q17518461	1
Q482994	P156	Q1760610	1
Q482994	P156	Q1790577	1
Q482994	P156	Q18127	1
Q482994	P156	Q1850936	1
Q482994	P156	Q18888037	1
Q482994	P156	Q19351429	1
Q482994	P156	Q193977	1
Q482994	P156	Q21518270	1
Q482994	P156	Q2155186	1
Q482994	P156	Q2188189	1
Q482994	P156	Q220935	1
Q482994	P156	Q2301325	1
Q482994	P156	Q2355426	1
Q482994	P156	Q23691	1
Q482994	P156	Q24634210	1
Q482994	P156	Q24862	1
Q482994	P156	Q261636	1
Q482994	P156	Q26830017	1
Q482994	P156	Q28225717	1
Q482994	P156	Q28968258	1
Q482994	P156	Q30592710	1
Q482994	P156	Q33215	1
Q482994	P156	Q336144	1
Q482994	P156	Q3502482	1
Q482994	P156	Q355567	1
Q482994	P156	Q368281	1
Q482994	P156	Q44532723	1
Q482994	P156	Q470775	1
Q482994	P156	Q501390	1
Q482994	P156	Q559618	1
Q482994	P156	Q59248059	1
Q482994	P156	Q59557805	1
Q482994	P156	Q62049	1
Q482994	P156	Q65598493	1
Q482994	P156	Q66049140	1
Q482994	P156	Q678345	1
Q482994	P156	Q7058673	1
Q482994	P156	Q7397	1
Q482994	P156	Q82794	1
Q482994	P156	Q838296	1
Q482994	P156	Q873000	1
Q482994	P156	Q9332	1
Q482994	P156	Q98645843	1
Q59557805	P156	Q59557805	1
Q7366	P156	Q105543609	1
Q7366	P156	Q482994	1
Q7725634	P156	Q482994	1
Q482994	P161	Q5	39
Q11424	P161	Q5	11
Q482994	P161	Q215380	3
Q11424	P161	Q215380	2
Q1261214	P161	Q5	2
Q15116915	P161	Q5	2
Q482994	P161	Q1062083	2
Q131765	P161	Q1062083	1
Q131765	P161	Q5	1
Q24862	P161	Q5	1
Q394970	P161	Q5	1
Q430525	P161	Q9212979	1
Q482994	P161	Q5741069	1
Q482994	P161	Q9212979	1
Q5398426	P161	Q5	1
Q482994	P162	Q5	17010
Q482994	P162	Q215380	767
Q482994	P162	Q5741069	271
Q482994	P162	Q84310035	230
Q482994	P162	Q9212979	142
Q482994	P162	Q54982412	139
Q482994	P162	Q10648343	91
Q482994	P162	Q56816954	44
Q482994	P162	Q1062083	34
Q482994	P162	Q16145172	20
Q482994	P162	Q2088357	15
Q482994	P162	Q18127	14
Q482994	P162	Q14073567	12
Q10590726	P162	Q5	11
Q1997853	P162	Q5	11
Q482994	P162	Q3046146	11
Q482994	P162	Q16017119	9
Q482994	P162	Q4220920	8
Q482994	P162	Q71129815	8
Q11424	P162	Q5	7
Q169930	P162	Q5	7
Q394970	P162	Q5	7
Q482994	P162	Q183945	6
Q482994	P162	Q327245	5
Q430525	P162	Q5	4
Q482994	P162	Q19464263	4
Q134556	P162	Q5	3
Q482994	P162	Q215048	3
Q482994	P162	Q2442401	3
Q482994	P162	Q25391823	3
Q482994	P162	Q43229	3
Q482994	P162	Q4830453	3
Q59557805	P162	Q5	3
Q105420	P162	Q5	2
Q394970	P162	Q5741069	2
Q482994	P162	Q12292478	2
Q482994	P162	Q1343246	2
Q482994	P162	Q1400264	2
Q482994	P162	Q1456785	2
Q482994	P162	Q1589009	2
Q482994	P162	Q159979	2
Q482994	P162	Q16334295	2
Q482994	P162	Q2095173	2
Q482994	P162	Q219577	2
