id
Q392316
Q2096201
Q8338
Q467635
Q12078
Q17172850
Q5994
Q8350
Q258896
Q476921
Q510487
Q8355
Q1414932
Q159998
Q8343
Q8345
Q83509
Q131755
Q132612
Q80019
Q810447
Q51290
Q128309
Q202027
Q206987
Q913404
Q55043
Q1444
Q623031
Q752297
Q220570
Q261327
Q171558
Q61037771
Q901207
Q46185
Q189561
Q751641
Q1343007
Q65073896
Q685663
Q124407
Q674896
Q1112687
Q163829
Q1328494
Q744913
Q108430080
Q445275
Q3956352
Q6663548
Q229205
Q7824282
Q18556697
Q644440
Q12136
Q17056531
Q264376
Q302497
Q163759
Q8377
Q212961
Q871529
Q189588
Q202094
Q207691
Q15326
Q42844
Q5287517
Q12103586
Q31561
Q187851
Q81982
Q8371
Q17768966
Q132821
Q1995526
Q281460
Q61285
Q424017
Q593050
Q18621601
Q1136507
Q11348391
Q11509408
Q849697
Q615941
Q209369
Q1288250
Q2164192
Q2661289
Q2723974
Q540887
Q615403
Q18610962
Q1164636
Q673281
Q8454
Q80284
Q1463985
Q223269
Q11608479
Q7100263
Q2716919
Q1328508
Q9200127
Q719120
Q8347
Q1209150
Q6398221
Q124292
Q11868838
Q10874
Q270200
Q181257
Q504775
Q30198
Q213100
Q9687
Q1661
Q40125
Q2967712
Q427782
Q188874
Q929737
Q2145031
Q12206
Q164992
Q11269554
Q41571
Q1783924
Q151092
Q1703491
Q808218
Q7551902
Q495529
Q1437089
Q78987
Q1661583
Q6610630
Q30100108
Q1347889
Q180733
Q35869
Q11507243
Q27939
Q12869761
Q207320
Q804161
Q1001877
Q2994538
Q320002
Q1778287
Q60895708
Q1184752
Q255546
Q1836630
Q370915
Q512191
Q220971
Q209554
Q53706
Q189388
Q132781
Q318296
Q3488495
Q543833
Q1940122
Q2106128
Q4898607
Q852376
Q6452285
Q65173581
Q208414
Q1467960
Q428152
Q626035
Q678090
Q908562
Q178190
Q168805
Q857667
Q3242950
Q64166304
Q55164632
Q372701
Q742180
Q192292
Q128581
Q6955057
Q15717974
Q12108387
Q191000
Q215032
Q1650935
Q185041
Q8380
Q133780
Q83030
Q18123741
Q125367
Q3382191
Q1569742
Q131749
Q322675
Q74207
Q333495
Q3236487
Q18554919
Q131168
Q7963760
Q131183
Q548007
Q10367225
Q45996
Q4378244
Q6058862
Q382616
Q172341
Q15885248
Q737917
Q104851793
Q209715
Q223102
Q204100
Q50810224
Q29496
Q591639
Q289037
Q717407
Q726303
Q2529757
Q16634981
Q173799
Q3368230
Q11243677
Q7577474
Q4317891
Q754518
Q1148337
Q208166
Q507102
Q108458877
Q604813
Q19112700
Q3321212
Q131471
Q22079354
Q12291164
Q1428695
Q23016886
Q76239
Q139727
Q189737
Q3392853
Q852423
Q11452895
Q178389
Q483994
Q1049655
Q13407341
Q1437834
Q11874411
Q717773
Q13414861
Q262414
Q21999799
Q810551
Q59825918
Q107231
Q11701275
Q3882220
Q620016
Q61951181
Q4102813
Q23056287
Q504847
Q104716377
Q26553
Q24196576
Q948603
Q1544746
Q6893623
Q2746270
Q2596869
Q883082
Q97315446
Q3882183
Q213461
Q35535
Q13637805
Q4663965
Q2386534
Q17281246
Q20046316
Q42327067
Q380782
Q1076970
Q23766527
Q4526276
Q750080
Q1148709
Q279272
Q221769
Q5162770
Q7658578
Q12133
Q862880
Q123006
Q505174
Q36908
Q104070264
Q844717
Q133696
Q844924
Q2985549
Q41487
Q188863
Q131742
Q1198391
Q16483
Q3286546
Q1147128
Q16028865
Q180856
Q1144761
Q106248506
Q106248511
Q12460259
Q3010352
Q191823
Q19903148
Q205972
Q354765
Q7935
Q847911
Q7270670
Q1588017
Q631727
Q20506896
Q5029902
Q587027
Q3221083
Q733370
Q22443755
Q193666
Q28078537
Q21582166
Q946865
Q37260
Q64038
Q7532606
Q1026087
Q187916
Q930531
Q178659
Q96148199
Q616003
Q1917775
Q18394795
Q3786848
Q988736
Q160128
Q1858128
Q1209744
Q525302
Q757838
Q3966286
Q1809626
Q1784733
Q244976
Q1138590
Q608223
Q21639818
Q39777
Q7058599
Q623509
Q743836
Q3002150
Q1093290
Q11698982
Q9264172
Q9264181
Q7590245
Q7258523
Q184644
Q490054
Q10604153
Q1060750
Q2030989
Q5332830
Q1474853
Q379269
Q687406
Q750215
Q68676
Q50378760
Q7162621
Q239759
Q748455
Q196756
Q1455871
Q56389560
Q1232174
Q808578
Q7625093
Q1744357
Q3855163
Q178844
Q62006205
Q2891671
Q7390
Q426035
Q2292583
Q326426
Q42633871
Q7495975
Q7169
Q4879775
Q104166001
Q48751554
Q108896742
Q107212688
Q18558122
Q34379
Q1639178
Q13522404
Q12791
Q184753
Q971262
Q1521313
Q40357
Q56324566
Q320341
Q5975044
Q3038392
Q41253
Q684924
Q194267
Q181391
Q217541
Q613015
Q1075186
Q898248
Q1135885
Q16435414
Q31444563
Q165666
Q5510053
Q1128440
Q1649580
Q11686747
Q9377437
Q5543671
Q55071270
Q1747618
Q513532
Q17141430
Q19403959
Q2057971
Q4795852
Q1105339
Q1968760
Q916412
Q25393815
Q107647363
Q540571
Q861418
Q279879
Q546936
Q106701551
Q9026907
Q486775
Q804099
Q15809226
Q132151
Q1046018
Q7458534
Q29568419
Q1088777
Q8189417
Q19381284
Q47612352
Q3326291
Q282142
Q5031456
Q379248
Q48352
Q12167359
Q176353
Q60617436
Q3525260
Q17591720
Q2563510
Q56305705
Q161524
Q1060310
Q4676786
Q598041
Q327541
Q3308225
Q18553389
Q751884
Q464643
Q15263862
Q2493043
Q40847
Q960389
Q4808585
Q3025883
Q48136
Q96049557
Q15725636
Q1270454
Q3072083
Q707774
Q12390547
Q738170
Q571
Q7363261
Q1327327
Q1495657
Q3973051
Q10547643
Q11424
Q170519
Q1228801
Q166284
Q64778863
Q5352998
Q205178
Q1672931
Q204917
Q109461980
Q4839014
Q42298894
Q68
Q34038
Q2727213
Q644612
Q110647037
Q110647040
Q20892745
Q1134718
Q10494269
Q7188
Q319154
Q1402851
Q1037667
Q95560344
Q844482
Q927277
Q3105380
Q421957
Q179115
Q11461
Q1138610
Q1753689
Q207821
Q677921
Q241337
Q6685124
Q1087611
Q29788093
Q29788251
Q1965788
Q160105
Q621802
Q31293945
Q71818789
Q977787
Q37726
Q7428928
Q10545238
Q47928
Q595010
Q744831
Q2865836
Q3817760
Q726306
Q6813330
Q13501094
Q15728074
Q4450903
Q3054261
Q191797
Q1154336
Q162883
Q7997355
Q859091
Q1236973
Q7428501
Q81672
Q7833114
Q5128333
Q748187
Q174857
Q168983
Q4583984
Q468776
Q110315
Q3144986
Q30687915
Q97640841
Q862501
Q17025062
Q3153728
Q65659335
Q104502628
Q1431454
Q192102
Q56025737
Q7318281
Q1273117
Q810511
Q810515
Q314183
Q1051615
Q17090570
Q585969
Q2626667
Q1759986
Q17217300
Q30926061
Q190805
Q5180096
Q110646246
Q4315823
Q654117
Q145840
Q110542444
Q110542437
Q2216381
Q826522
Q6735709
Q853735
Q46335
Q21129531
Q250062
Q5266546
Q42882411
Q4778970
Q3846212
Q499387
Q180152
Q2189594
Q11192822
Q669610
Q3280677
Q1321104
Q789141
Q3422300
Q26836404
Q2912399
Q177764
Q2290446
Q2617520
Q1595242
Q13403037
Q3458203
Q34284
Q3275951
Q1403016
Q118418
Q2540067
Q43426
Q7887424
Q816318
Q2920572
Q747604
Q178812
Q17280148
Q6452087
Q1283181
Q15279749
Q157188
Q2627286
Q55624908
Q1729207
Q972672
Q116926
Q16154317
Q3012407
Q544394
Q179807
Q1077064
Q1365316
Q201714
