property	count	property;label	percentage
P17	2331	'country'@en	99.91%
P625	2308	'coordinate location'@en	98.93%
P131	2298	'located in the administrative territorial entity'@en	98.5%
P646	2293	'Freebase ID'@en	98.29%
P1435	2240	'heritage designation'@en	96.01%
P18	2099	'image'@en	89.97%
P649	2036	'NRHP reference number'@en	87.27%
P149	664	'architectural style'@en	28.46%
P373	494	'Commons category'@en	21.17%
