property	count	property;label	percentage
P349	2	'National Diet Library ID'@en	0.31%
P3451	2	'nighttime view'@en	0.31%
P3348	2	'National Library of Greece ID'@en	0.31%
P3066	2	'GLAM Identifier'@en	0.31%
P2888	2	'exact match'@en	0.31%
P2783	2	'Danish listed buildings case ID'@en	0.31%
P2614	2	'World Heritage criteria'@en	0.31%
P242	2	'locator map image'@en	0.31%
P206	2	'located in or next to body of water'@en	0.31%
P2037	2	'GitHub username'@en	0.31%
P1949	2	'CulturaItalia ID'@en	0.31%
P1936	2	'Digital Atlas of the Roman Empire ID'@en	0.31%
P186	2	'made from material'@en	0.31%
P1842	2	'Global Anabaptist Mennonite Encyclopedia Online ID'@en	0.31%
P1838	2	'PSS-archi ID'@en	0.31%
P1813	2	'short name'@en	0.31%
P1711	2	'British Museum person or institution ID'@en	0.31%
P1708	2	'LfDS object ID'@en	0.31%
P1436	2	'collection or exhibition size'@en	0.31%
P1416	2	'affiliation'@en	0.31%
P135	2	'movement'@en	0.31%
P1017	2	'Vatican Library ID (former scheme)'@en	0.31%
P9916	1	'Journées européennes du patrimoine ID'@en	0.16%
P989	1	'spoken text audio'@en	0.16%
P9756	1	'Schoenberg Database of Manuscripts name ID'@en	0.16%
P9679	1	'Companies Registration Office (Ireland) Registration Number'@en	0.16%
P9673	1	'museumPASSmusées ID'@en	0.16%
P9629	1	'Armeniapedia ID'@en	0.16%
P9536	1	'SAIA authority ID'@en	0.16%
P9495	1	'National Historical Museums of Sweden agent ID'@en	0.16%
P9475	1	'Encyclopedia of Korean Culture ID'@en	0.16%
P9339	1	'Bavarian Monument Map object ID (architectural monument)'@en	0.16%
P9284	1	'GB1900 ID'@en	0.16%
P9201	1	'Norwegian State Administration Database ID'@en	0.16%
P9074	1	'NZ Museums ID'@en	0.16%
P906	1	'SELIBR ID'@en	0.16%
P9042	1	'DiCamillo Database Country House ID'@en	0.16%
P9037	1	'BHCL UUID'@en	0.16%
P8933	1	'category for the view from the item'@en	0.16%
P8703	1	'entry in abbreviations table'@en	0.16%
P8449	1	'Churches in Limburg ID'@en	0.16%
P8425	1	'IAPH code'@en	0.16%
P8406	1	'Grove Art Online ID'@en	0.16%
P8272	1	'BaGLAMa GID'@en	0.16%
P8246	1	'Natural Atlas ID'@en	0.16%
P808	1	'Bien de Interés Cultural (BIC) code'@en	0.16%
P800	1	'notable work'@en	0.16%
P7867	1	'category for maps'@en	0.16%
P7856	1	'Salzburg Museums ID'@en	0.16%
P7846	1	'Beta maṣāḥǝft ID'@en	0.16%
P7842	1	'Vienna History Wiki ID'@en	0.16%
P7763	1	'copyright status as a creator'@en	0.16%
P7700	1	'Slovak National Library ID (VIAF)'@en	0.16%
P7685	1	'CALS Encyclopedia of Arkansas ID'@en	0.16%
P7659	1	'POWiS ID'@en	0.16%
P729	1	'service entry'@en	0.16%
P724	1	'Internet Archive ID'@en	0.16%
P7102	1	'Grand Canyon Trust ID'@en	0.16%
P7004	1	'AtlasFor ID'@en	0.16%
P6744	1	'FragDenStaat public body ID'@en	0.16%
P6706	1	'De Agostini ID'@en	0.16%
P6683	1	'Alexander Turnbull Library ID'@en	0.16%
P6645	1	'Stedelijk Museum Amsterdam ID'@en	0.16%
P6566	1	'Indonesian Cultural Heritage Registration System ID'@en	0.16%
P641	1	'sport'@en	0.16%
P629	1	'edition or translation of'@en	0.16%
P6287	1	'ICCD ID - CF form'@en	0.16%
P6286	1	'ICCD ID - S form'@en	0.16%
P6269	1	'API endpoint'@en	0.16%
P6251	1	'catchphrase'@en	0.16%
P611	1	'religious order'@en	0.16%
P6016	1	'Tennessee Encyclopedia ID'@en	0.16%
P6010	1	'Encyclopedia of Alabama ID'@en	0.16%
P580	1	'start time'@en	0.16%
P5785	1	'EU Research participant ID'@en	0.16%
P577	1	'publication date'@en	0.16%
P5760	1	'Petit Futé site ID'@en	0.16%
P5601	1	'TCI destination ID'@en	0.16%
P560	1	'direction'@en	0.16%
P5490	1	'artist-info location ID'@en	0.16%
P5489	1	'artist-info artist ID'@en	0.16%
P5395	1	'Canadian Encyclopedia article ID'@en	0.16%
P5361	1	'BNB person ID'@en	0.16%
P5164	1	'Flanders Arts Institute organisation ID'@en	0.16%
P5034	1	'National Library of Korea ID'@en	0.16%
P495	1	'country of origin'@en	0.16%
P4903	1	'New Georgia Encyclopedia ID'@en	0.16%
P460	1	'said to be the same as'@en	0.16%
P4535	1	'EUTA theatre ID'@en	0.16%
P4527	1	'UK Parliament thesaurus ID'@en	0.16%
P4389	1	'Science Museum people ID'@en	0.16%
P4372	1	'iPatrimônio ID'@en	0.16%
P4300	1	'YouTube playlist ID'@en	0.16%
P4246	1	'LfD-HB object ID'@en	0.16%
P4244	1	'Bavarian monument authority ID'@en	0.16%
P4219	1	'Tyrolean Art Cadastre inventory ID'@en	0.16%
P4171	1	'World Heritage Tentative List ID'@en	0.16%
P4119	1	'NLS Geographic Names Register Place ID'@en	0.16%
P4015	1	'Vimeo identifier'@en	0.16%
P3630	1	'Babelio author ID'@en	0.16%
P3616	1	'Vision of Britain place ID'@en	0.16%
P3600	1	'protected heritage site in Brussels ID'@en	0.16%
P3426	1	'ArbetSam ID'@en	0.16%
P3390	1	'NLB authority ID'@en	0.16%
P3338	1	'Encyclopedia of Surfing ID'@en	0.16%
P3318	1	'Guía Digital del Patrimonio Cultural de Andalucía identifier'@en	0.16%
P3311	1	'plan view image'@en	0.16%
P3225	1	'Corporate Number (Japan)'@en	0.16%
P3221	1	'New York Times topic ID'@en	0.16%
P3219	1	'Encyclopædia Universalis ID'@en	0.16%
P3185	1	'VK ID'@en	0.16%
P3153	1	'Crossref funder ID'@en	0.16%
P3108	1	'Yelp ID'@en	0.16%
P3040	1	'SoundCloud ID'@en	0.16%
P3032	1	'adjacent building'@en	0.16%
P30	1	'continent'@en	0.16%
P287	1	'designed by'@en	0.16%
P2846	1	'wheelchair accessibility'@en	0.16%
P2814	1	'P-number'@en	0.16%
P2789	1	'connects with'@en	0.16%
P2770	1	'source of income'@en	0.16%
P2669	1	'discontinued date'@en	0.16%
P2596	1	'culture'@en	0.16%
P2561	1	'name'@en	0.16%
P2555	1	'fee'@en	0.16%
P2526	1	'National Historic Sites of Canada ID'@en	0.16%
P2347	1	'YSO ID'@en	0.16%
P2333	1	'Norwegian organisation number'@en	0.16%
P2326	1	'GNS Unique Feature ID'@en	0.16%
P2025	1	'Find A Grave cemetery ID'@en	0.16%
P2011	1	'Cooper-Hewitt Person ID'@en	0.16%
P1947	1	'Mapillary ID'@en	0.16%
P193	1	'main building contractor'@en	0.16%
P1850	1	'SSR place name number'@en	0.16%
P1830	1	'owner of'@en	0.16%
P1822	1	'Denkmalschutzamt Hamburg object ID'@en	0.16%
P1791	1	'category of people buried here'@en	0.16%
P1770	1	'Romania LMI code'@en	0.16%
P1764	1	'Flemish Heritage Object ID'@en	0.16%
P1667	1	'Getty Thesaurus of Geographic Names ID'@en	0.16%
P1640	1	'curator'@en	0.16%
P1626	1	'Thai cultural heritage ID'@en	0.16%
P1621	1	'detail map'@en	0.16%
P1600	1	'Inventari del Patrimoni Arquitectònic de Catalunya code'@en	0.16%
P1580	1	'University of Barcelona authority ID (obsolete)'@en	0.16%
P1481	1	'vici.org ID'@en	0.16%
P1430	1	'OpenPlaques subject ID'@en	0.16%
P1371	1	'ASI Monument ID'@en	0.16%
P1366	1	'replaced by'@en	0.16%
P1365	1	'replaces'@en	0.16%
P1301	1	'number of elevators'@en	0.16%
P1225	1	'U.S. National Archives Identifier'@en	0.16%
P121	1	'item operated'@en	0.16%
P1139	1	'floors below ground'@en	0.16%
P1059	1	'CVR number'@en	0.16%
P10510	1	'Arachne entity ID'@en	0.16%
P10419	1	'LastDodo-area-identifier'@en	0.16%
P10378	1	'CHY Number'@en	0.16%
P10377	1	'Irish Registered Charity Number (RCN)'@en	0.16%
P10323	1	'Bergen byleksikon ID'@en	0.16%
P10106	1	'Sceneweb organization ID'@en	0.16%
